epoch_ms,name,duration_ms
1790072076111,Cam góc rộng toàn sân,0
1790072076111,Cam góc rộng toàn sân,0
1790072076127.6,Cam hướng ra cửa,0.09999990463256836
1790072076127.7,Cam hướng ra cửa,0.10000002384185791
1790072076144.2,Cam 4,0.10000002384185791
1790072076144.3,Cam 4,0
1790072076144.3,Cam Dahua Ch2 Fixed,0.10000002384185791
1790072076144.4,Cam Dahua Ch2 Fixed,0
1790072076160.9,Cam hướng ra cửa,0.10000002384185791
1790072076161,Cam hướng ra cửa,0
1790072076161,Cam hik 1,0
1790072076161,Cam hik 1,0
1790072076161,Cam góc rộng toàn sân,0
1790072076161.1,Cam góc rộng toàn sân,0
1790072076161.1,Cam Dahua Ch2 Fixed,0
1790072076161.1,Cam Dahua Ch2 Fixed,0
1790072076177.5,Cam trong khu làm việc,0.10000002384185791
1790072076177.6,Cam trong khu làm việc,0
1790072076177.6,Cam 4,0
1790072076177.6,Cam 4,0.09999990463256836
1790072076194.2,Cam hướng ra cửa,0.20000004768371582
1790072076194.4,Cam hướng ra cửa,0
1790072076194.4,Cam hik 1,0
1790072076194.4,Cam hik 1,0
1790072076210.9,Cam Dahua Ch2 Fixed,0.10000002384185791
1790072076211,Cam Dahua Ch2 Fixed,0
1790072076227.6,Cam trong khu làm việc,0.09999990463256836
1790072076227.7,Cam trong khu làm việc,0.10000002384185791
1790072076227.8,Cam hướng ra cửa,0
1790072076227.8,Cam hướng ra cửa,0
1790072076227.8,Cam hik 1,0.10000002384185791
1790072076227.9,Cam hik 1,0
1790072076227.9,Cam góc rộng toàn sân,0
1790072076227.9,Cam góc rộng toàn sân,0
1790072076227.9,Cam 4,0
1790072076227.9,Cam 4,0
1790072076244.2,Cam Dahua Ch2 Fixed,0.10000002384185791
1790072076244.3,Cam Dahua Ch2 Fixed,0
1790072076260.9,Cam trong khu làm việc,0.10000002384185791
1790072076261.1,Cam trong khu làm việc,0
1790072076277.6,Cam hướng ra cửa,0.09999990463256836
1790072076277.7,Cam hướng ra cửa,0
1790072076277.7,Cam hik 1,0.10000002384185791
1790072076277.8,Cam hik 1,0
1790072076277.8,Cam góc rộng toàn sân,0
1790072076277.8,Cam góc rộng toàn sân,0
1790072076277.8,Cam 4,0
1790072076277.8,Cam 4,0.10000002384185791
1790072076294.2,Cam Dahua Ch2 Fixed,0.10000002384185791
1790072076294.3,Cam Dahua Ch2 Fixed,0.10000002384185791
1790072076310.9,Cam trong khu làm việc,0.20000004768371582
1790072076311.1,Cam trong khu làm việc,0
1790072076311.1,Cam hướng ra cửa,0
1790072076311.1,Cam hướng ra cửa,0
1790072076311.1,Cam hik 1,0
1790072076311.1,Cam hik 1,0.09999990463256836
1790072076311.2,Cam góc rộng toàn sân,0
1790072076311.2,Cam góc rộng toàn sân,0
1790072076327.5,Cam Dahua Ch2 Fixed,0.19999992847442627
1790072076327.7,Cam Dahua Ch2 Fixed,0
1790072076344.1,Cam 4,0.09999990463256836
1790072076344.2,Cam 4,0.20000004768371582
1790072076360.9,Cam trong khu làm việc,0.20000004768371582
1790072076361.1,Cam trong khu làm việc,0
1790072076361.2,Cam hướng ra cửa,0
1790072076361.2,Cam hướng ra cửa,0
1790072076361.2,Cam hik 1,0
1790072076361.2,Cam hik 1,0
1790072076361.2,Cam góc rộng toàn sân,0
1790072076361.2,Cam góc rộng toàn sân,0
1790072076377.6,Cam Dahua Ch2 Fixed,0.19999992847442627
1790072076377.8,Cam Dahua Ch2 Fixed,0
1790072076394.1,Cam hik 1,0.19999992847442627
1790072076394.3,Cam hik 1,0
1790072076394.3,Cam góc rộng toàn sân,0
1790072076394.3,Cam góc rộng toàn sân,0
1790072076394.3,Cam 4,0
1790072076394.3,Cam 4,0
1790072076410.9,Cam hướng ra cửa,0.10000002384185791
1790072076411,Cam hướng ra cửa,0
1790072076411,Cam Dahua Ch2 Fixed,0
1790072076411,Cam Dahua Ch2 Fixed,0
1790072076427.5,Cam trong khu làm việc,0.19999992847442627
