camera,epoch_ms,interval_ms,framesDecoded,framesDropped,freezeCount,totalFreezesDuration,packetsLost,jitterBufferDelay,jitterBufferEmittedCount,decoded_fps,jitter_buffer_ms
1ac2ffac,1790072082375,1011.3779296875,26,0,0,0,0,0.517179,25,25.70750185149244,20.687160000000002
d1f37ed1,1790072082375,1011.844970703125,25,0,0,0,0,0.5276830000000001,25,24.707342254839347,21.107320000000005
06e9e5b9,1790072082375,1011.865966796875,25,0,0,0,0,0.5246439999999999,25,24.70682958054125,20.985759999999996
e0606b55,1790072082375,1011.89111328125,25,0,0,0,0,0.5708730000000002,25,24.70621559164872,22.834920000000007
c7e22c1f,1790072082375,1012.0791015625,25,0,0,0,0,0.5229299999999997,25,24.7016265442135,20.91719999999999
b5e8f409,1790072082375,1012.18798828125,21,0,0,0.0,0,1.520696,20,20.747134171844042,76.0348
b1269e28,1790072083389,1014.824951171875,21,0,0,0,0,1.798127,21,20.6932239651283,85.62509523809524
1ac2ffac,1790072083389,1014.760009765625,25,0,0,0,0,0.5401400000000001,25,24.63636698274516,21.605600000000003
d1f37ed1,1790072083389,1014.281982421875,25,0,0,0,0,0.5635340000000002,25,24.647978011307742,22.541360000000008
06e9e5b9,1790072083389,1014.3291015625,25,0,0,0,0,0.5967439999999997,25,24.646833026371148,23.86975999999999
e0606b55,1790072083389,1014.27685546875,25,0,0,0,0,0.5531540000000001,25,24.648102601578344,22.126160000000006
c7e22c1f,1790072083389,1014.0908203125,25,0,0,0,0,0.47575600000000007,25,24.65262430074661,19.030240000000003
b5e8f409,1790072083389,1014.023193359375,20,0,0,0.0,0,1.447863,20,19.723414741374558,72.39314999999999
b1269e28,1790072084404,1014.179931640625,20,0,0,0,0,1.6489080000000005,20,19.72036655038744,82.44540000000003
1ac2ffac,1790072084404,1014.22216796875,25,0,0,0,0,0.5542710000000004,25,24.64943164284129,22.170840000000016
d1f37ed1,1790072084404,1014.260009765625,25,0,0,0,0,0.545407,25,24.64851197847877,21.816279999999995
06e9e5b9,1790072084404,1014.197998046875,25,0,0,0,0,0.5221650000000002,25,24.650019077285272,20.88660000000001
e0606b55,1790072084404,1014.27294921875,25,0,0,0,0,0.5441069999999995,25,24.648197528344223,21.764279999999975
c7e22c1f,1790072084404,1014.323974609375,25,0,0,0,0,0.5031840000000001,25,24.64695760506668,20.127360000000003
b5e8f409,1790072084404,1014.35986328125,20,0,0,0.0,0,1.5920679999999994,20,19.716868464515173,79.60339999999997
b1269e28,1790072085418,1014.6640625,20,0,0,0,0,1.710025,20,19.71095729035934,85.50125
1ac2ffac,1790072085418,1014.617919921875,26,0,0,0,0,0.6083269999999992,26,25.625409811411554,23.397192307692276
d1f37ed1,1790072085418,1014.5458984375,26,0,0,0,0,0.5739479999999997,26,25.62722893073891,22.074923076923064
06e9e5b9,1790072085418,1014.47998046875,26,0,0,0,0,0.5847490000000004,26,25.628894113796562,22.49034615384617
e0606b55,1790072085418,1014.362060546875,26,0,0,0,0,0.5740680000000005,26,25.63187348113411,22.07953846153848
c7e22c1f,1790072085418,1014.274169921875,26,0,0,0,0,0.5175070000000002,26,25.634094578197395,19.90411538461539
b5e8f409,1790072085418,1014.192138671875,21,0,0,0.0,0,1.3872809999999998,21,20.706135651475602,66.06099999999999
b1269e28,1790072086431,1013.27099609375,21,0,0,0,0,1.6700079999999993,21,20.724959148102403,79.52419047619044
1ac2ffac,1790072086431,1013.27099609375,25,0,0,0,0,0.6210720000000007,25,24.672570414407623,24.842880000000026
d1f37ed1,1790072086431,1013.337158203125,25,0,0,0,0,0.498151,25,24.67095950999234,19.92604
06e9e5b9,1790072086431,1013.4228515625,25,0,0,0,0,0.535221,25,24.668873374480242,21.40884
e0606b55,1790072086431,1013.48095703125,25,0,0,0,0,0.5320200000000002,25,24.6674590445503,21.28080000000001
c7e22c1f,1790072086431,1013.52783203125,25,0,0,0,0,0.5012530000000002,25,24.66631819068702,20.050120000000007
b5e8f409,1790072086431,1013.581787109375,20,0,0,0.0,0,1.5228730000000006,20,19.73200412079012,76.14365000000002
b1269e28,1790072087448,1015.923095703125,20,0,0,0,0,1.6830079999999992,20,19.68652950660395,84.15039999999996
1ac2ffac,1790072087448,1016.14404296875,26,0,0,0,0,0.6498189999999999,26,25.58692360586873,24.99303846153846
d1f37ed1,1790072087448,1016.135986328125,25,0,0,0,0,0.5840529999999999,25,24.603006227876214,23.362119999999994
06e9e5b9,1790072087448,1016.093017578125,25,0,0,0,0,0.5738689999999993,25,24.604046644851397,22.954759999999975
e0606b55,1790072087448,1016.089111328125,25,0,0,0,0,0.5456769999999995,25,24.604141232576172,21.82707999999998
c7e22c1f,1790072087448,1016.2841796875,26,0,0,0,0,0.5209449999999993,26,25.58339539241358,20.03634615384613
b5e8f409,1790072087448,1016.301025390625,20,0,0,0.0,0,1.4977579999999993,20,19.679208719004105,74.88789999999997
b1269e28,1790072088463,1016.15283203125,20,0,0,0,0,1.547073000000001,20,19.682078688912156,77.35365000000004
1ac2ffac,1790072088463,1015.9599609375,25,0,0,0,0,0.593388,25,24.607268948798616,23.73552
d1f37ed1,1790072088463,1015.926025390625,26,0,0,0,0,0.5849229999999999,26,25.592414555974155,22.49703846153846
06e9e5b9,1790072088463,1015.91015625,26,0,0,0,0,0.5768950000000004,26,25.592814325208693,22.188269230769247
e0606b55,1790072088463,1015.868896484375,26,0,0,0,0,0.57836,26,25.5938537836707,22.244615384615386
c7e22c1f,1790072088463,1015.65087890625,25,0,0,0,0,0.4912239999999999,25,24.614757412431317,19.648959999999995
b5e8f409,1790072088463,1015.610107421875,21,0,0,0.0,0,1.3808790000000002,21,20.677226276635306,65.75614285714286
b1269e28,1790072089475,1011.97119140625,20,0,0,0,0,1.7307339999999982,20,19.763408454550675,86.53669999999991
1ac2ffac,1790072089475,1011.89111328125,25,0,0,0,0,0.6001319999999994,25,24.70621559164872,24.00527999999998
d1f37ed1,1790072089475,1011.887939453125,25,0,0,0,0,0.582382,25,24.7062930837097,23.295279999999998
06e9e5b9,1790072089475,1011.90576171875,25,0,0,0,0,0.5749969999999998,25,24.705857942281906,22.99987999999999
e0606b55,1790072089475,1011.89501953125,25,0,0,0,0,0.5523379999999998,25,24.706120217471764,22.09351999999999
c7e22c1f,1790072089475,1011.884033203125,25,0,0,0,0,0.5282790000000004,25,24.70638845922131,21.131160000000012
b5e8f409,1790072089475,1011.873046875,20,0,0,0.0,0,1.3917129999999993,20,19.765325365436546,69.58564999999996
b1269e28,1790072090490,1014.8818359375,21,0,0,0,0,1.7310430000000032,21,20.692064096901674,82.4306190476192
1ac2ffac,1790072090490,1014.90478515625,26,0,0,0,0,0.5887720000000005,26,25.618166728810095,22.645076923076942
d1f37ed1,1790072090490,1014.886962890625,26,0,0,0,0,0.5917850000000007,26,25.61861660528793,22.760961538461565
06e9e5b9,1790072090490,1014.863037109375,26,0,0,0,0,0.5797139999999992,26,25.619220573896907,22.296692307692275
e0606b55,1790072090490,1014.905029296875,26,0,0,0,0,0.5521590000000005,26,25.61816056622832,21.236884615384636
c7e22c1f,1790072090490,1014.950927734375,26,0,0,0,0,0.526662,26,25.61700205352639,20.256230769230765
b5e8f409,1790072090490,1014.9619140625,20,0,0,0.0,0,1.1965199999999996,20,19.705172896535334,59.82599999999998
b1269e28,1790072091504,1013.650146484375,20,0,0,0,0,1.7012499999999982,20,19.730673417614202,85.06249999999991
1ac2ffac,1790072091504,1013.777099609375,25,0,0,0,0,0.6166660000000004,25,24.66025323479186,24.666640000000015
d1f37ed1,1790072091504,1013.8349609375,25,0,0,0,0,0.562087,25,24.65884583116204,22.48348
06e9e5b9,1790072091504,1013.85498046875,25,0,0,0,0,0.588692,25,24.658358918788753,23.54768
e0606b55,1790072091504,1013.868896484375,25,0,0,0,0,0.5242000000000004,25,24.65802046663859,20.96800000000002
c7e22c1f,1790072091504,1013.85009765625,25,0,0,0,0,0.5089519999999998,25,24.658477676131124,20.358079999999994
b5e8f409,1790072091504,1013.85107421875,21,0,0,0.0,0,1.3582070000000002,21,20.713101296639756,64.67652380952381
b1269e28,1790072092517,1013.8818359375,20,0,0,0,0,1.5731390000000012,20,19.72616461908179,78.65695000000007
1ac2ffac,1790072092517,1013.74609375,25,0,0,0,0,0.5751069999999991,25,24.661007479221176,23.004279999999966
d1f37ed1,1790072092517,1013.675048828125,25,0,0,0,0,0.557677,25,24.662735882570693,22.30708
06e9e5b9,1790072092517,1013.63720703125,25,0,0,0,0,0.5462510000000016,25,24.663656608679776,21.850040000000064
e0606b55,1790072092517,1013.567138671875,25,0,0,0,0,0.5369589999999995,25,24.665361618529467,21.47835999999998
c7e22c1f,1790072092517,1013.530029296875,25,0,0,0,0,0.4954049999999999,25,24.66626471575141,19.816199999999995
b5e8f409,1790072092517,1013.496826171875,20,0,0,0.0,0,1.246174,20,19.73365824493295,62.3087
b1269e28,1790072093530,1011.712158203125,20,0,0,0,0,1.7227630000000005,20,19.76846856869,86.13815000000002
1ac2ffac,1790072093530,1011.739013671875,26,0,0,0,0,0.5861280000000004,26,25.698326988141886,22.543384615384632
d1f37ed1,1790072093530,1011.802978515625,25,0,0,0,0,0.5375429999999994,25,24.708367667267083,21.501719999999978
06e9e5b9,1790072093530,1011.951904296875,25,0,0,0,0,0.5832979999999992,25,24.70473141445444,23.33191999999997
e0606b55,1790072093530,1012.0400390625,25,0,0,0,0,0.5631039999999992,25,24.7025799721903,22.524159999999966
c7e22c1f,1790072093530,1012.137939453125,26,0,0,0,0,0.5232980000000005,26,25.688198205521505,20.12684615384617
b5e8f409,1790072093530,1012.22509765625,20,0,0,0.0,0,1.0382670000000012,20,19.758451006904362,51.91335000000006
b1269e28,1790072094548,1018.615966796875,21,0,0,0,0,1.641067999999997,21,20.616209331605408,78.1460952380951
1ac2ffac,1790072094548,1018.60791015625,25,0,0,0,0,0.6502330000000001,25,24.54330046991792,26.009320000000002
d1f37ed1,1790072094548,1018.55712890625,26,0,0,0,0,0.5856890000000003,26,25.52630506638287,22.526500000000013
06e9e5b9,1790072094548,1018.427978515625,26,0,0,0,0,0.5812170000000005,26,25.52954214582303,22.354500000000023
e0606b55,1790072094548,1018.36181640625,26,0,0,0,0,0.5610140000000001,26,25.531200778670936,21.57746153846154
c7e22c1f,1790072094548,1018.283935546875,25,0,0,0,0,0.5048069999999996,25,24.55110910354646,20.192279999999982
b5e8f409,1790072094548,1018.26708984375,21,0,0,0.0,0,1.178452,21,20.6232728224796,56.1167619047619
b1269e28,1790072095562,1014.14990234375,20,0,0,0,0,1.627486000000001,20,19.72095047662976,81.37430000000005
1ac2ffac,1790072095562,1014.180908203125,25,0,0,0,0,0.652863,25,24.65043445187087,26.11452
d1f37ed1,1790072095562,1014.207763671875,25,0,0,0,0,0.5448519999999988,25,24.64978172666425,21.794079999999948
06e9e5b9,1790072095562,1014.26708984375,25,0,0,0,0,0.5261370000000003,25,24.64833991986401,21.045480000000012
e0606b55,1790072095562,1014.2412109375,25,0,0,0,0,0.5814590000000006,25,24.648968835422878,23.258360000000025
c7e22c1f,1790072095562,1014.213134765625,25,0,0,0,0,0.47211800000000004,25,24.64965118577099,18.88472
b5e8f409,1790072095562,1014.204833984375,20,0,1,0.20600000000000002,0,1.0311549999999983,20,19.719882345096497,51.55774999999992
b1269e28,1790072096572,1010.489013671875,20,0,0,0,0,1.5738599999999998,20,19.792397274389746,78.693
1ac2ffac,1790072096572,1010.43505859375,26,0,0,0,0,0.6276010000000003,26,25.731490390075052,24.138500000000015
d1f37ed1,1790072096572,1010.39306640625,26,0,0,0,0,0.5532820000000012,26,25.732559797224646,21.28007692307697
06e9e5b9,1790072096572,1010.407958984375,26,0,0,0,0,0.569018999999999,26,25.732180520563443,21.88534615384612
e0606b55,1790072096572,1010.4248046875,26,0,0,0,0,0.5669620000000002,26,25.731751516176576,21.806230769230776
c7e22c1f,1790072096572,1010.43505859375,26,0,0,0,0,0.49513800000000074,26,25.731490390075052,19.043769230769257
b5e8f409,1790072096572,1010.3720703125,20,0,0,0.0,0,1.0024270000000008,20,19.794688103179812,50.12135000000004
b1269e28,1790072097586,1008.338134765625,20,0,0,0,0,1.7016189999999973,20,19.834616296297014,85.08094999999987
1ac2ffac,1790072097586,1013.300048828125,25,0,0,0,0,0.642377999999999,25,24.671863017190553,25.69511999999996
d1f37ed1,1790072097586,1013.444091796875,25,0,0,0,0,0.5796840000000003,25,24.66835635271606,23.187360000000012
06e9e5b9,1790072097586,1013.447998046875,25,0,0,0,0,0.5643790000000006,25,24.668261270612994,22.575160000000025
e0606b55,1790072097586,1013.508056640625,25,0,0,0,0,0.5775919999999992,25,24.666799475541445,23.10367999999997
c7e22c1f,1790072097586,1013.56787109375,25,0,0,0,0,0.5099309999999999,25,24.665343794907667,20.397239999999996
b5e8f409,1790072097586,1013.64404296875,21,0,0,0.0,0,1.040465000000001,21,20.717331834255564,49.54595238095243
b1269e28,1790072098597,999.989013671875,20,0,0,0,0,1.6090060000000008,20,20.000219728976514,80.45030000000004
1ac2ffac,1790072098597,1010.885009765625,25,0,0,0,0,0.5811720000000005,25,24.730804946644014,23.24688000000002
d1f37ed1,1790072098597,1011.35693359375,25,0,0,0,0,0.5374709999999983,25,24.719264949482415,21.49883999999993
06e9e5b9,1790072098597,1011.431884765625,25,0,0,0,0,0.539555,25,24.717433152498597,21.582200000000004
e0606b55,1790072098597,1011.379150390625,25,0,0,0,0,0.5348249999999997,25,24.71872194551791,21.392999999999986
c7e22c1f,1790072098597,1011.318115234375,25,0,0,0,0,0.4797329999999995,25,24.720213771911126,19.18931999999998
b5e8f409,1790072098597,1011.294921875,20,0,0,0.0,0,0.9383769999999991,20,19.776624570524717,46.918849999999956
b1269e28,1790072099616,999.989990234375,20,0,0,0,0,1.6983180000000004,20,20.000200197316428,84.91590000000002
1ac2ffac,1790072099616,1000.494873046875,25,0,0,0,0,0.6102170000000005,26,24.987634293283083,23.469884615384633
d1f37ed1,1790072099616,1001.4599609375,25,0,0,0,0,0.6044870000000007,25,24.963554186027235,24.179480000000027
06e9e5b9,1790072099616,1003.672119140625,25,0,0,0,0,0.6011169999999986,25,24.908532899574585,24.044679999999943
e0606b55,1790072099616,1004.971923828125,25,0,0,0,0,0.5320830000000001,25,24.876316847509877,21.283320000000003
c7e22c1f,1790072099616,1006.222900390625,26,0,0,0,0,0.5142760000000006,26,25.8392051998683,19.77984615384618
b5e8f409,1790072099616,1007.81494140625,20,0,0,0.0,0,1.018293,20,19.844913166392523,50.914649999999995
b1269e28,1790072100631,1050.617919921875,21,0,0,0,0,1.6296540000000022,21,19.98823701918351,77.60257142857154
