camera,frame,epoch_ms,receipt_ns,targets,masks,inference_ms,queue_wait_ms,ipc_out_ms,parent_queue_ms,emit_client_ms,publish_client_ms,packet_gap_ms
c7e22c1f,100,1790072087552,637724565524598,3,1,49.4,47.5,0.300244,1.641888,4.445625,2.503493,31.617341
06e9e5b9,81,1790072087552,637724565860470,6,3,77.6,10.7,0.273374,0.543292,3.46166,2.644994,27.709757
d1f37ed1,86,1790072087557,637724570418428,2,1,25.4,27.9,0.224829,2.390498,3.972161,1.356834,43.613952
e0606b55,88,1790072087563,637724576194699,2,1,43.6,6.2,0.182319,3.795154,5.340892,1.363419,49.786169
b1269e28,74,1790072087570,637724583436404,7,3,67.3,41.7,0.777893,4.786413,8.843893,3.279587,50.028532
1ac2ffac,94,1790072087585,637724598256177,1,0,21.8,33.8,0.17296,4.832151,5.934558,0.929447,32.984557
06e9e5b9,82,1790072087596,637724609280056,6,3,77.6,10.7,0.314661,4.536724,6.577236,1.725851,43.419586
c7e22c1f,101,1790072087601,637724614441522,3,1,32.2,14.5,0.233794,0.829898,2.068532,1.00484,48.916924
e0606b55,89,1790072087612,637724625460174,2,1,43.6,6.2,0.264139,2.073013,4.022103,1.684951,49.265475
d1f37ed1,87,1790072087619,637724632620579,2,1,36.1,7.7,0.315378,3.033945,6.8122,3.462877,62.202151
e0606b55,90,1790072087621,637724634756168,2,1,43.6,6.2,0.300855,2.850439,8.017299,4.866005,9.295994
b1269e28,75,1790072087621,637724634948982,7,3,98.3,44.8,0.554412,1.656009,6.972583,4.762162,51.512578
e0606b55,94,1790072087625,637724638398530,2,1,43.6,6.2,0.483777,0.72142,2.469414,1.264217,3.642362
1ac2ffac,95,1790072087630,637724643677052,1,0,21.8,33.8,0.146624,3.488798,4.793116,1.157694,45.420875
c7e22c1f,102,1790072087630,637724643792462,3,1,32.2,14.5,0.253733,1.358505,2.801138,1.1889,29.35094
06e9e5b9,83,1790072087637,637724650626731,6,3,77.6,10.7,0.293455,3.099536,6.157168,2.764177,41.346675
d1f37ed1,88,1790072087638,637724651344547,2,1,36.1,7.7,0.124474,3.008472,5.66118,2.528234,18.723968
b1269e28,76,1790072087645,637724658173985,7,3,98.3,44.8,0.703455,5.719762,9.90248,3.479263,23.225003
1ac2ffac,96,1790072087674,637724687418017,1,0,21.8,33.8,0.109412,1.304844,2.19547,0.781214,43.740965
c7e22c1f,103,1790072087685,637724698217888,3,1,38.3,49.3,0.327278,3.400581,5.047097,1.319238,54.425426
e0606b55,95,1790072087690,637724703546478,2,1,22.5,27.2,0.269577,3.09044,4.650041,1.290024,65.147948
06e9e5b9,84,1790072087701,637724714614694,6,3,81.3,36.1,0.274416,3.243408,5.486685,1.968861,63.987963
06e9e5b9,86,1790072087708,637724721548112,6,3,81.3,36.1,0.477759,1.253197,4.715991,2.985035,6.933418
d1f37ed1,89,1790072087708,637724721763419,2,1,36.1,7.7,0.237263,3.891287,6.477345,2.348795,70.418872
d1f37ed1,91,1790072087715,637724728346647,2,1,36.1,7.7,0.239945,4.156254,7.678544,3.282345,6.583228
06e9e5b9,88,1790072087715,637724728852372,6,3,81.3,36.1,0.453173,3.523932,6.674214,2.697109,7.30426
1ac2ffac,97,1790072087715,637724728955665,1,0,21.8,33.8,0.091311,3.805269,5.777228,1.880648,41.537648
c7e22c1f,104,1790072087722,637724735834871,3,1,24.2,59.4,0.477901,4.789756,8.883747,3.61609,37.616983
d1f37ed1,92,1790072087722,637724735934643,2,1,36.1,7.7,0.210554,4.835381,8.41938,3.373445,7.587996
06e9e5b9,89,1790072087722,637724736011963,6,3,81.3,36.1,0.365014,4.269009,7.222838,2.588815,7.159591
d1f37ed1,93,1790072087727,637724740411755,2,1,33.4,69.7,0.261156,4.369274,5.923194,1.292764,4.477112
d1f37ed1,94,1790072087733,637724746251598,2,1,33.4,69.7,0.26011,1.704559,3.271081,1.306412,5.839843
d1f37ed1,95,1790072087755,637724768301963,2,1,33.4,69.7,0.318782,2.083068,4.796854,2.395004,22.050365
c7e22c1f,105,1790072087755,637724768412091,3,1,24.2,59.4,0.336767,1.631795,3.465702,1.49714,32.57722
06e9e5b9,90,1790072087760,637724773593645,6,3,81.3,36.1,0.506955,2.340798,4.202995,1.355242,37.581682
c7e22c1f,106,1790072087806,637724819697525,3,1,54.3,2.6,0.42331,4.955196,6.42819,1.049684,51.285434
b1269e28,78,1790072087834,637724847430962,7,3,77.7,51.7,0.959656,0.060458,4.214686,3.194572,189.256977
c7e22c1f,107,1790072087840,637724853447531,3,1,54.3,2.6,0.869066,5.554656,8.905876,2.482154,33.750006
b1269e28,79,1790072087841,637724854412295,7,3,77.7,51.7,0.812741,0.813205,4.731494,3.105548,6.981333
1ac2ffac,98,1790072087850,637724863671631,1,0,21.8,33.8,0.148107,4.691321,5.404402,0.564974,134.715966
b1269e28,80,1790072087858,637724871345135,7,3,77.7,51.7,0.674166,2.170801,5.917867,3.0729,16.93284
1ac2ffac,100,1790072087862,637724875644567,1,0,21.8,33.8,0.09084,1.850799,2.493341,0.551702,11.972936
c7e22c1f,108,1790072087868,637724881447688,3,1,31.6,11.9,0.229497,4.407842,5.835153,1.197814,28.000157
1ac2ffac,101,1790072087868,637724881640294,1,0,21.8,33.8,0.098235,1.780802,3.018491,1.139454,5.995727
1ac2ffac,102,1790072087908,637724921781950,1,0,21.8,33.8,0.171471,3.037252,3.765607,0.556884,40.141656
c7e22c1f,109,1790072087919,637724932764958,3,1,23.1,2.7,0.255709,2.399303,3.954618,1.299606,51.31727
b1269e28,81,1790072087927,637724940844569,7,3,77.7,51.7,0.745551,2.138727,6.790244,3.905966,69.499434
1ac2ffac,103,1790072087947,637724960507866,1,0,20.6,1.3,0.151582,4.609813,6.543161,1.781766,38.725916
c7e22c1f,110,1790072087947,637724960593810,3,1,23.1,2.7,0.26239,1.619163,3.639491,1.757938,27.828852
b1269e28,82,1790072087959,637724972238463,7,3,77.7,51.7,0.521346,3.055876,6.556237,2.979015,31.393894
e0606b55,96,1790072087959,637724972655800,2,1,20.6,86.5,0.233413,2.921042,5.009902,1.855447,269.109322
1ac2ffac,104,1790072087984,637724997048879,1,0,4.7,19.4,0.144737,0.410503,1.174522,0.619282,36.541013
e0606b55,97,1790072087994,637725007952103,2,1,20.6,86.5,0.26955,4.846091,6.372758,1.257117,35.296303
c7e22c1f,111,1790072088001,637725014474775,3,1,34.2,10.3,0.29177,4.725274,7.355735,2.338691,53.880965
b1269e28,83,1790072088002,637725015554476,7,3,77.7,51.7,0.457317,2.050533,5.692833,3.184983,43.316013
c7e22c1f,112,1790072088032,637725045761190,3,1,34.2,10.3,0.266878,1.461691,3.134508,1.405939,31.286415
1ac2ffac,105,1790072088032,637725045967866,1,0,4.3,20.8,0.063768,0.939532,2.353219,1.349919,48.918987
06e9e5b9,91,1790072088038,637725051866927,7,3,80.8,55.8,0.296498,4.480668,6.912644,2.135478,278.273282
d1f37ed1,96,1790072088038,637725052052210,2,0,20,40.2,0.083912,3.108905,4.527968,1.335151,283.750247
e0606b55,98,1790072088045,637725058483968,2,1,38.4,11,0.81232,5.138067,8.494858,2.544471,50.531865
b1269e28,84,1790072088046,637725059497104,7,3,111,63.2,0.470046,1.229481,5.028309,3.328782,43.942628
c7e22c1f,113,1790072088066,637725079258047,3,1,34.2,10.3,0.251414,0.26801,1.682441,1.163017,33.496857
1ac2ffac,106,1790072088071,637725084202675,1,0,4.3,20.8,0.073718,3.687031,4.439756,0.679007,38.234809
06e9e5b9,92,1790072088078,637725091321234,7,3,80.8,55.8,0.309134,4.881459,7.837746,2.647153,39.454307
d1f37ed1,97,1790072088078,637725091528448,2,0,20,40.2,0.070169,3.597055,5.403066,1.735842,39.476238
e0606b55,99,1790072088082,637725095973408,2,1,36.7,19.5,0.319205,4.537427,5.882003,1.025371,37.48944
1ac2ffac,107,1790072088118,637725131603649,1,0,4,29.6,0.097721,3.139507,4.138007,0.900779,47.400974
c7e22c1f,114,1790072088125,637725138411302,3,1,51.8,15.2,0.309868,4.060138,6.879561,2.509555,59.153255
06e9e5b9,93,1790072088125,637725138542416,7,3,80.8,55.8,0.332843,1.954141,4.685376,2.398392,47.221182
d1f37ed1,98,1790072088132,637725145695713,2,0,20,40.2,0.535349,5.004795,9.292237,3.752093,54.167265
e0606b55,100,1790072088132,637725145839884,2,1,36.7,19.5,0.29619,2.893174,6.97593,3.786566,49.866476
b1269e28,85,1790072088133,637725146823023,7,3,78.2,6.5,0.652662,1.205954,6.324636,4.46602,87.325919
c7e22c1f,115,1790072088158,637725171264596,3,1,51.8,15.2,0.267244,0.958195,2.754125,1.528686,32.853294
06e9e5b9,94,1790072088164,637725177026927,6,3,67.7,11.1,0.32705,0.124222,2.308583,1.857311,38.484511
d1f37ed1,99,1790072088169,637725182113522,2,0,38.6,27.3,0.203453,2.950821,4.053315,0.899041,36.417809
e0606b55,101,1790072088174,637725187726737,2,1,21.8,13.3,0.329137,0.542847,2.233077,1.361093,41.886853
1ac2ffac,108,1790072088184,637725197615886,1,0,4,29.6,0.208908,3.898599,4.813155,0.705648,66.012237
b1269e28,86,1790072088193,637725206542776,7,3,78.2,6.5,0.70348,3.578295,8.691739,4.409964,59.719753
1ac2ffac,109,1790072088193,637725206725475,1,0,4,29.6,0.084368,4.687014,7.861336,3.089954,9.109589
c7e22c1f,116,1790072088193,637725206851343,3,1,51.8,15.2,0.329657,2.090911,5.587316,3.166748,35.586747
e0606b55,102,1790072088197,637725210606513,2,1,21.8,13.3,0.269055,4.126328,6.016492,1.621109,22.879776
d1f37ed1,100,1790072088197,637725210711464,2,0,38.6,27.3,0.137345,2.580955,4.195008,1.476708,28.597942
06e9e5b9,95,1790072088208,637725221538635,6,3,67.7,11.1,0.349547,4.894489,7.255725,2.011689,44.511708
b1269e28,87,1790072088215,637725228763715,7,3,78.2,6.5,1.174157,4.805543,9.189951,3.210251,22.220939
1ac2ffac,110,1790072088231,637725244279898,1,0,21.9,14.9,0.133594,3.024257,4.728561,1.57071,37.554423
c7e22c1f,117,1790072088231,637725244410752,3,1,32.4,5.7,0.298959,1.137623,2.996687,1.560105,37.559409
e0606b55,103,1790072088236,637725249954103,2,1,21.8,13.3,0.378088,2.180181,4.105196,1.546927,39.34759
d1f37ed1,101,1790072088237,637725250088009,2,0,38.6,27.3,0.318166,0.234663,2.021914,1.469085,39.376545
06e9e5b9,96,1790072088242,637725255750049,6,3,67.7,11.1,0.314112,2.99284,5.318351,2.011399,34.211414
b1269e28,88,1790072088249,637725262923092,7,3,78.2,6.5,0.513722,3.343996,6.907972,3.050254,34.159377
d1f37ed1,102,1790072088269,637725282557841,2,0,21.3,50.7,0.170135,1.951182,2.823527,0.70221,32.469832
1ac2ffac,111,1790072088269,637725282640937,1,0,21.9,14.9,0.080149,0.321669,1.099114,0.697296,38.361039
c7e22c1f,118,1790072088274,637725287890481,3,1,32.4,5.7,0.227513,1.368157,2.467603,0.871933,43.479729
e0606b55,104,1790072088280,637725293463456,2,1,21.8,13.3,0.189059,3.97603,5.313842,1.148753,43.509353
06e9e5b9,97,1790072088286,637725299605427,6,3,67.7,11.1,0.247472,2.946451,5.146274,1.952351,43.855378
1ac2ffac,112,1790072088301,637725314737912,1,0,21.9,14.9,0.1264,0.442158,1.320674,0.752116,32.096975
d1f37ed1,103,1790072088313,637725326628925,2,0,21.3,50.7,0.139348,4.286631,6.757365,2.331386,44.071084
06e9e5b9,98,1790072088313,637725326722844,6,3,67.7,11.1,0.240126,3.251481,5.694546,2.202939,27.117417
c7e22c1f,119,1790072088323,637725336971637,3,1,23.8,13.2,0.21782,4.398005,5.644034,1.028209,49.081156
b1269e28,89,1790072088331,637725344849962,8,3,109.3,21.5,0.480524,3.535333,7.598563,3.582706,81.92687
e0606b55,105,1790072088331,637725344991312,2,1,48.7,4,0.162129,3.118561,5.441396,2.160706,51.527856
1ac2ffac,113,1790072088357,637725370754244,2,0,26.5,8.9,0.142722,4.506108,6.963211,2.314381,56.016332
e0606b55,106,1790072088357,637725370863979,2,1,48.7,4,0.158298,3.892356,6.388046,2.337392,25.872667
06e9e5b9,99,1790072088357,637725370998211,6,3,67.7,11.1,0.244043,1.930375,4.472073,2.297655,44.275367
d1f37ed1,104,1790072088357,637725371068515,2,0,21.3,50.7,0.063076,1.666442,3.399119,1.669601,44.43959
c7e22c1f,120,1790072088364,637725377161177,3,1,23.8,13.2,0.226332,3.051039,5.907465,2.630094,40.18954
b1269e28,90,1790072088365,637725378101133,8,3,109.3,21.5,0.459917,0.852745,4.59165,3.278988,33.251171
c7e22c1f,121,1790072088390,637725403112037,3,1,23.8,13.2,0.251191,4.200927,5.529608,1.07749,25.95086
1ac2ffac,114,1790072088394,637725407962839,2,0,26.5,8.9,0.090735,4.959015,5.645823,0.596073,37.208595
06e9e5b9,100,1790072088403,637725416234257,6,3,104,21.3,0.363802,4.303839,8.346016,3.678375,45.236046
b1269e28,91,1790072088404,637725417414892,8,3,109.3,21.5,0.506546,3.727512,8.192497,3.958439,39.313759
d1f37ed1,105,1790072088404,637725417629912,2,0,28,29.5,0.056925,3.955098,5.947666,1.935643,46.561397
e0606b55,107,1790072088408,637725421711283,2,1,48.7,4,0.801026,7.321208,8.978022,0.855788,50.847304
1ac2ffac,115,1790072088429,637725442176540,2,0,26.5,8.9,0.111,0.618549,1.442538,0.712989,34.213701
06e9e5b9,101,1790072088438,637725451572740,6,3,104,21.3,0.422671,3.382046,8.683821,4.879104,35.338483
e0606b55,108,1790072088438,637725451977551,2,1,43.3,37.4,0.187348,4.259857,8.101099,3.653894,30.266268
c7e22c1f,122,1790072088439,637725452090139,3,1,23.8,13.2,0.184137,2.271941,5.946846,3.490768,48.978102
b1269e28,92,1790072088445,637725458176199,8,3,109.3,21.5,0.419807,4.743747,9.357984,4.19443,40.761307
d1f37ed1,106,1790072088445,637725458345584,2,0,28,29.5,0.100564,5.334562,7.533949,2.098823,40.715672
c7e22c1f,123,1790072088465,637725478110758,3,1,23.8,13.2,0.375189,2.72521,4.613439,1.51304,26.020619
1ac2ffac,116,1790072088465,637725478264895,2,0,26.5,8.9,0.126381,2.36699,3.805151,1.31178,36.088355
e0606b55,109,1790072088480,637725493908318,2,1,43.3,37.4,0.440168,0.309472,2.416735,1.667095,41.930767
d1f37ed1,107,1790072088487,637725500073359,2,0,28,29.5,0.517421,5.124188,7.867678,2.226069,41.727775
06e9e5b9,102,1790072088487,637725500192517,6,3,104,21.3,0.315581,3.158958,5.716091,2.241552,48.619777
1ac2ffac,117,1790072088506,637725519732212,1,0,20.2,4.1,0.136706,2.936028,3.57662,0.503886,41.467317
e0606b55,110,1790072088512,637725525927947,2,1,43.3,37.4,0.318525,1.242047,3.102711,1.542139,32.019629
06e9e5b9,103,1790072088523,637725536646835,6,3,67.9,12.1,0.314723,3.261619,5.349688,1.773346,36.454318
d1f37ed1,108,1790072088528,637725541355699,1,0,15.5,6.3,0.142314,0.196647,0.963699,0.624738,41.28234
c7e22c1f,124,1790072088535,637725548301018,3,1,58.2,49.3,0.265941,3.60667,6.296106,2.423495,70.19026
b1269e28,93,1790072088536,637725549366127,7,3,79.2,2,0.464989,0.592589,4.328229,3.270651,91.189928
1ac2ffac,118,1790072088550,637725563413695,1,0,20.2,4.1,0.119697,0.915618,1.653096,0.617781,43.681483
c7e22c1f,125,1790072088556,637725569850837,3,1,58.2,49.3,0.334352,4.242496,6.465893,1.889045,21.549819
e0606b55,111,1790072088556,637725569972230,2,1,32.5,23.1,0.318537,3.221036,5.30749,1.767917,44.044283
d1f37ed1,109,1790072088556,637725570034241,1,0,15.5,6.3,0.11606,2.463595,4.245887,1.666232,28.678542
06e9e5b9,104,1790072088563,637725576294005,6,3,67.9,12.1,0.737706,4.864377,8.421222,2.819139,39.64717
b1269e28,94,1790072088564,637725577340925,7,3,79.2,2,0.640089,2.058789,5.776971,3.078093,27.974798
1ac2ffac,119,1790072088589,637725602760495,1,0,4.3,15,0.189186,3.653567,5.588334,1.745581,39.3468
06e9e5b9,105,1790072088589,637725602885158,6,3,67.9,12.1,0.412112,2.126878,4.316047,1.777057,26.591153
d1f37ed1,110,1790072088595,637725608094027,1,0,15.5,6.3,0.135104,4.740172,6.007496,1.13222,38.059786
e0606b55,112,1790072088595,637725608197910,2,1,32.5,23.1,0.300826,0.45121,1.907176,1.15514,38.22568
b1269e28,95,1790072088602,637725615421539,7,3,79.2,2,0.748444,0.03724,3.800949,3.015265,38.080614
c7e22c1f,127,1790072088606,637725619877433,3,1,29.8,5.1,0.218999,0.582168,1.652692,0.851525,50.026596
c7e22c1f,129,1790072088612,637725625294717,3,1,29.8,5.1,0.271966,3.292265,4.528293,0.964062,5.417284
1ac2ffac,120,1790072088652,637725665764037,1,0,4.5,38.4,0.148341,2.203207,2.939216,0.587668,63.003542
d1f37ed1,111,1790072088664,637725677153379,1,0,5,28,0.138388,4.688389,6.521247,1.69447,69.059352
e0606b55,113,1790072088664,637725677254646,2,1,49,16.4,0.362928,1.887622,3.959078,1.708528,69.056736
b1269e28,96,1790072088673,637725686151235,7,3,109,73.8,0.758861,4.41701,10.490893,5.315022,70.729696
06e9e5b9,106,1790072088673,637725686318832,6,3,67.9,12.1,0.391615,4.639234,8.981449,3.9506,83.433674
1ac2ffac,121,1790072088673,637725686379872,1,0,4.5,38.4,0.109956,2.907844,6.261551,3.243751,20.615835
c7e22c1f,130,1790072088677,637725690622175,3,1,29.8,5.1,1.261328,4.965054,8.594698,2.368316,65.327458
d1f37ed1,112,1790072088677,637725690725655,1,0,5,28,0.226414,5.154448,7.629562,2.2487,13.572276
06e9e5b9,107,1790072088677,637725690790869,6,3,67.9,12.1,0.279402,3.334288,5.887944,2.274254,4.472037
e0606b55,114,1790072088682,637725695352003,2,1,47.6,33.4,0.221465,2.902891,4.080385,0.956029,18.097357
1ac2ffac,122,1790072088714,637725727107069,1,0,4.5,38.4,0.138547,4.10269,6.259712,2.018475,40.727197
06e9e5b9,108,1790072088714,637725727184148,6,3,75.3,33.5,0.298161,1.634937,3.92696,1.993862,36.393279
d1f37ed1,113,1790072088720,637725733583068,1,0,5,28,0.149468,3.766487,6.149497,2.233542,42.857413
b1269e28,97,1790072088721,637725734843766,7,3,109,73.8,0.511457,0.184847,4.113023,3.416719,48.692531
e0606b55,115,1790072088726,637725739135012,2,1,47.6,33.4,0.256103,4.934237,6.115996,0.925656,43.783009
1ac2ffac,123,1790072088756,637725769576812,1,0,7.6,21.7,0.119282,1.082914,1.848808,0.646612,42.469743
e0606b55,116,1790072088762,637725775226532,2,1,47.6,33.4,0.231633,1.436235,2.793029,1.125161,36.09152
b1269e28,98,1790072088770,637725783144690,7,3,109,73.8,0.720565,4.48242,8.946584,3.743599,48.300924
06e9e5b9,109,1790072088770,637725783694768,6,3,75.3,33.5,0.311498,3.063363,6.230357,2.855496,56.51062
d1f37ed1,114,1790072088774,637725787109461,1,0,8.5,22.5,0.550563,5.0509,6.127485,0.526022,53.526393
1ac2ffac,124,1790072088794,637725807532468,1,0,7.6,21.7,0.120062,2.69838,3.377282,0.55884,37.955656
e0606b55,117,1790072088800,637725813247411,2,1,34.3,25.8,0.315835,1.430553,2.813502,1.067114,38.020879
b1269e28,99,1790072088809,637725822534290,7,3,79.1,32.2,0.963369,4.490391,10.488446,5.034686,39.3896
c7e22c1f,131,1790072088809,637725822739241,3,1,54.9,5.1,0.26074,5.252162,9.075852,3.56295,132.117066
d1f37ed1,115,1790072088809,637725822829459,1,0,8.5,22.5,0.125209,4.114512,7.698436,3.458715,35.719998
06e9e5b9,110,1790072088809,637725822904106,6,3,75.3,33.5,0.260724,1.932428,5.690457,3.497305,39.209338
1ac2ffac,125,1790072088828,637725841055124,1,0,27.1,25.7,0.165936,3.188257,4.025897,0.671704,33.522656
d1f37ed1,116,1790072088833,637725846672241,1,0,8.5,22.5,0.173794,3.156858,4.458599,1.127947,23.842782
c7e22c1f,132,1790072088833,637725846765126,3,1,54.9,5.1,0.390108,1.012732,2.543848,1.141008,24.025885
e0606b55,118,1790072088844,637725857342805,2,1,23.4,10,0.298837,4.968689,6.567137,1.299611,44.095394
b1269e28,100,1790072088851,637725864881959,7,3,79.1,32.2,0.725561,4.780984,8.994171,3.487626,42.347669
06e9e5b9,111,1790072088852,637725865238290,6,3,75.3,33.5,0.369589,5.408279,8.090245,2.312377,42.334184
1ac2ffac,126,1790072088876,637725889666420,1,0,8.6,26.6,0.17275,3.976304,4.723583,0.574529,48.611296
06e9e5b9,112,1790072088883,637725896102197,7,3,99.7,9.3,0.711848,2.592971,5.152472,1.847653,30.863907
d1f37ed1,117,1790072088888,637725901144146,1,0,19.7,28.3,0.162212,0.065321,1.054244,0.826711,54.471905
c7e22c1f,133,1790072088893,637725906968487,3,1,54.9,5.1,0.405627,0.033367,1.89365,1.454656,60.203361
e0606b55,119,1790072088898,637725911894808,2,1,23.4,10,0.351423,4.091128,5.472817,1.030266,54.552003
06e9e5b9,113,1790072088921,637725934661819,7,3,99.7,9.3,0.420194,4.291037,7.772816,3.061585,38.559622
1ac2ffac,127,1790072088922,637725935682126,1,0,8.6,26.6,0.127518,4.294045,6.960777,2.539214,46.015706
c7e22c1f,134,1790072088922,637725935777679,3,1,35.7,28,0.282348,3.32427,6.069003,2.462385,28.809192
e0606b55,120,1790072088922,637725935885370,2,1,23.4,10,0.155065,2.05271,4.476187,2.268412,23.990562
b1269e28,101,1790072088930,637725942996906,7,3,79.1,32.2,0.436036,4.219068,8.659544,4.00444,78.114947
d1f37ed1,118,1790072088930,637725943179783,1,0,19.7,28.3,0.153451,5.745687,7.457089,1.557951,42.035637
c7e22c1f,135,1790072088950,637725963737649,3,1,35.7,28,0.529372,4.262579,6.41593,1.623979,27.95997
d1f37ed1,119,1790072088950,637725963867385,1,0,19.7,28.3,0.095204,4.174943,5.623606,1.353459,20.687602
1ac2ffac,128,1790072088950,637725963931047,1,0,8.6,26.6,0.154014,0.806205,2.307228,1.347009,28.248921
e0606b55,121,1790072088957,637725970643337,2,1,23.4,10,0.311737,2.745389,5.970701,2.913575,34.757967
06e9e5b9,114,1790072088957,637725970771334,7,3,99.7,9.3,0.341505,1.758436,4.818451,2.71851,36.109515
b1269e28,102,1790072088971,637725984247414,7,3,79.1,32.2,0.702174,2.352767,7.578594,4.523653,41.250508
1ac2ffac,129,1790072088985,637725998426730,1,0,10.5,20.9,0.127669,1.822383,2.800667,0.850615,34.495683
d1f37ed1,120,1790072089000,637726013813410,1,0,6.6,56.6,0.161653,3.080806,4.073707,0.831248,49.946025
e0606b55,122,1790072089006,637726019488472,2,1,73.7,1.6,0.302304,0.803876,2.419732,1.313552,48.845135
c7e22c1f,136,1790072089017,637726030384283,3,1,35.7,28,0.380608,1.177834,3.218534,1.660092,66.646634
06e9e5b9,115,1790072089026,637726039157338,7,3,99.7,9.3,0.408788,4.193301,9.583099,4.98101,68.386004
b1269e28,103,1790072089027,637726040745919,7,3,124.2,30,0.696422,3.657212,9.274671,4.921037,56.498505
1ac2ffac,130,1790072089027,637726040855112,1,0,10.5,20.9,0.142236,4.296693,7.213774,2.774845,42.428382
c7e22c1f,137,1790072089031,637726044649124,3,1,35.7,28,0.613209,5.988013,8.007678,1.406456,14.264841
d1f37ed1,121,1790072089031,637726044810298,1,0,6.6,56.6,0.088289,3.249916,4.53095,1.192745,30.996888
b1269e28,104,1790072089039,637726052948638,7,3,124.2,30,0.507446,1.300863,5.867323,4.059014,12.202719
e0606b55,123,1790072089046,637726059542788,2,1,73.7,1.6,0.231301,3.50692,6.934762,3.196541,40.054316
06e9e5b9,116,1790072089046,637726059649057,7,3,99.7,9.3,0.202246,1.977126,5.185354,3.005982,20.491719
1ac2ffac,131,1790072089067,637726080334429,1,0,10.5,20.9,0.136515,2.112191,4.059287,1.810581,39.479317
c7e22c1f,138,1790072089067,637726080458716,3,1,62.5,41.8,0.225266,1.0712,3.119669,1.823203,35.809592
06e9e5b9,117,1790072089073,637726086809260,7,3,99.7,9.3,0.243954,4.299164,7.320198,2.77708,27.160203
d1f37ed1,122,1790072089078,637726091465678,1,0,6.6,56.6,0.105606,4.604148,5.440039,0.730285,46.65538
e0606b55,124,1790072089094,637726107472859,2,1,27.8,8.6,0.215352,2.30505,3.916251,1.395849,47.930071
1ac2ffac,132,1790072089104,637726117117223,1,0,22.1,12.8,0.231795,0.630434,1.419936,0.557707,36.782794
c7e22c1f,139,1790072089110,637726123264465,3,1,62.5,41.8,0.348608,0.037014,1.762107,1.376485,42.805749
06e9e5b9,118,1790072089117,637726130134770,6,3,70.6,44.3,0.348891,3.933931,7.049258,2.766436,43.32551
d1f37ed1,123,1790072089117,637726130281691,1,0,6.6,56.6,0.106281,4.456058,6.152664,1.590325,38.816013
b1269e28,105,1790072089124,637726137520187,7,3,124.2,30,1.507706,4.719353,9.912672,3.685613,84.571549
e0606b55,125,1790072089124,637726137701144,2,1,27.8,8.6,0.204892,5.2612,7.823891,2.357799,30.228285
e0606b55,126,1790072089159,637726172013975,2,1,27.8,8.6,0.219552,0.15148,1.364882,0.99385,34.312831
c7e22c1f,140,1790072089170,637726183772795,3,1,23.6,13.8,0.234991,4.797204,7.388721,2.356526,60.50833
06e9e5b9,119,1790072089170,637726183924058,6,3,70.6,44.3,0.269339,4.028513,6.581628,2.283776,53.789288
1ac2ffac,133,1790072089170,637726184030737,1,0,22.1,12.8,0.062504,2.920286,4.66627,1.68348,66.913514
b1269e28,106,1790072089178,637726191841012,7,3,73.7,49.6,0.509054,4.773426,9.648142,4.365662,54.320825
d1f37ed1,124,1790072089179,637726192130400,1,0,23.8,25.3,0.130759,4.169252,6.501913,2.201902,61.848709
1ac2ffac,134,1790072089192,637726205990134,1,0,22.1,12.8,0.148364,4.426773,5.282855,0.707718,21.959397
c7e22c1f,141,1790072089198,637726211640516,3,1,23.6,13.8,0.299663,0.52133,1.981781,1.160788,27.867721
06e9e5b9,120,1790072089214,637726227897076,6,3,70.6,44.3,0.266947,2.788256,4.899579,1.844376,43.973018
d1f37ed1,125,1790072089222,637726235286740,1,0,3.8,16.3,0.166259,4.016199,7.445155,3.262697,43.15634
e0606b55,127,1790072089222,637726235477460,2,1,34.4,55.4,0.290664,2.764379,6.424929,3.369886,63.463485
b1269e28,107,1790072089223,637726236639770,7,3,73.7,49.6,0.672317,0.322824,5.337646,4.342505,44.798758
1ac2ffac,135,1790072089242,637726255804420,1,0,8.6,14.9,0.156043,3.043746,4.79177,1.591981,49.814286
c7e22c1f,142,1790072089242,637726255959096,3,1,23.6,13.8,0.212446,0.722478,2.591217,1.656293,44.31858
06e9e5b9,121,1790072089249,637726262149164,6,3,84.4,31.5,0.254725,3.851167,6.648833,2.542941,34.252088
d1f37ed1,126,1790072089249,637726262296102,1,0,3.8,16.3,0.076886,4.085328,5.899529,1.737315,27.009362
e0606b55,128,1790072089255,637726268394269,2,1,49.2,35.6,1.092639,4.985047,8.796482,2.718796,32.916809
b1269e28,108,1790072089256,637726269885608,7,3,73.7,49.6,0.556426,0.283847,4.82387,3.983597,33.245838
1ac2ffac,136,1790072089271,637726284489047,1,0,8.6,14.9,0.101983,2.388152,4.306448,1.816313,28.684627
e0606b55,129,1790072089271,637726284616027,2,1,49.2,35.6,0.191699,0.243169,2.208105,1.773237,16.221758
c7e22c1f,143,1790072089278,637726291275358,3,1,23.6,13.8,0.191848,1.591517,4.832246,3.048881,35.316262
06e9e5b9,122,1790072089278,637726291848946,6,3,84.4,31.5,0.206827,0.839905,4.344795,3.298063,29.699782
d1f37ed1,127,1790072089283,637726296055442,1,0,3.8,16.3,0.362703,5.050701,6.214327,0.800923,33.75934
d1f37ed1,128,1790072089318,637726331932315,1,0,5,21.5,0.197048,0.283283,1.508109,1.027778,35.876873
