pid,camera,camera_name,frame,object_id,label,is_label,epoch_ms,warmup,tracker_objects,targets,decoder_objects,worker,t0_ns,t1_ns,t2_ns,decoder_cuda_ms,decoder_host_ms,encoder_frame_cuda_ms,segment_wall_ms,queue_wait_ms,copy_wall_ms,cache_ns,has_mask,accepted,reject_reason,t2_cache_ms,t3_ns,output_frame,t2_t3_ms,t0_t3_ms,cache_t3_ms,t0_t1_ms,t1_t2_ms
1297,06e9e5b9,Cam góc rộng toàn sân,2141,190452056632062,Robot_2001,True,1790072173725.954,False,4,6,4,1,637810739034025,637810897203634,637810936413305,11.776703834533691,10.86984,7.537471771240234,72.728779,153.338382,1.742244,637810940592351,True,True,,4.179046,637811049281737,2143,112.868432,310.247712,108.689386,158.169609,39.209671
1297,06e9e5b9,Cam góc rộng toàn sân,2141,39887468676787,Robot_6868,True,1790072173725.954,False,4,6,4,1,637810739034025,637810897203634,637810918514868,13.091487884521484,14.823766,7.537471771240234,72.728779,153.338382,1.742244,637810924478091,True,True,,5.963223,637811049275881,2143,130.761013,310.241856,124.79779,158.169609,21.311234
1297,06e9e5b9,Cam góc rộng toàn sân,2141,70711888968577,Robot_28100,False,1790072173725.954,False,4,6,4,1,637810739034025,637810897203634,637810951835180,10.309632301330566,11.051745,7.537471771240234,72.728779,153.338382,1.742244,637810957335523,True,True,,5.500343,637811049267999,2143,97.432819,310.233974,91.932476,158.169609,54.631546
1297,b1269e28,Cam 4,1264,143948090256846,Robot_28100,True,1790072147047.577,False,4,8,6,1,637784060656586,637784134401809,637784346092992,20.79987144470215,20.7647,12.842304229736328,251.748743,73.081214,0.315978,637784351500845,True,True,,5.407853,637784370120356,1270,24.027364,309.46377,18.619511,73.745223,211.691183
1297,b1269e28,Cam 4,395,143948090256846,Robot_28100,True,1790072103617.861,False,4,8,6,1,637740630940704,637740784306668,637740855755102,12.43449592590332,11.965774,8.749567985534668,98.47614,152.632981,0.33591,637740862655100,True,True,,6.899998,637740936431010,401,80.675908,305.490306,73.77591,153.365964,71.448434
1297,06e9e5b9,Cam góc rộng toàn sân,997,190452056632062,Robot_2001,True,1790072125772.121,False,3,5,3,1,637762785200762,637762979844922,637763045421118,23.731231689453125,23.959083,7.623424053192139,106.542538,193.914164,0.231055,637763054865853,True,True,,9.444735,637763088124728,999,42.70361,302.923966,33.258875,194.64416,65.576196
1297,06e9e5b9,Cam góc rộng toàn sân,997,70711888968577,Robot_28100,False,1790072125772.121,False,3,5,3,1,637762785200762,637762979844922,637763078120336,22.93916893005371,22.946023,7.623424053192139,106.542538,193.914164,0.231055,637763086203720,True,True,,8.083384,637763088118687,999,9.998351,302.917925,1.914967,194.64416,98.275414
1297,06e9e5b9,Cam góc rộng toàn sân,2046,190452056632062,Robot_2001,True,1790072169744.851,False,3,5,3,1,637806757931051,637806783965470,637806822014868,13.1428804397583,13.858669,7.947360038757324,65.297932,25.474452,0.23675,637806827809540,True,True,,5.794672,637807058120565,2047,236.105697,300.189514,230.311025,26.034419,38.049398
1297,06e9e5b9,Cam góc rộng toàn sân,2046,39887468676787,Robot_6868,True,1790072169744.851,False,3,5,3,1,637806757931051,637806783965470,637806803647680,11.137408256530762,14.882247,7.947360038757324,65.297932,25.474452,0.23675,637806807990452,True,True,,4.342772,637807058114829,2047,254.467149,300.183778,250.124377,26.034419,19.68221
1297,06e9e5b9,Cam góc rộng toàn sân,2046,70711888968577,Robot_28100,False,1790072169744.851,False,3,5,3,1,637806757931051,637806783965470,637806841499242,12.454848289489746,13.446432,7.947360038757324,65.297932,25.474452,0.23675,637806849139952,True,True,,7.64071,637807058107041,2047,216.607799,300.17599,208.967089,26.034419,57.533772
1297,e0606b55,Cam hướng ra cửa,2036,259797768333273,Robot_6868,False,1790072169669.863,False,2,2,1,0,637806682942911,637806731858852,637806751569555,9.101375579833984,14.560299,10.178848266601562,25.128696,46.930573,0.501029,637806756941860,True,True,,5.372305,637806981086030,2037,229.516475,298.143119,224.14417,48.915941,19.710703
1297,b1269e28,Cam 4,1420,5410850743960,Robot_28100,False,1790072154844.639,False,4,8,5,1,637791857719368,637791919871327,637792050319555,13.891807556152344,13.746953,7.624639987945557,140.370925,61.439718,0.248285,637792060200243,True,True,,9.880688,637792153944028,1425,103.624473,296.22466,93.743785,62.151959,130.448228
1297,b1269e28,Cam 4,516,195964480550089,Robot_1,True,1790072109634.881,False,4,8,6,1,637746647960864,637746801613164,637746857637914,15.727807998657227,15.677382,14.872032165527344,129.235863,153.237091,0.168257,637746863282010,True,True,,5.644096,637746943967099,521,86.329185,296.006235,80.685089,153.6523,56.02475
1297,b1269e28,Cam 4,516,143948090256846,Robot_28100,True,1790072109634.881,False,4,8,6,1,637746647960864,637746801613164,637746898630102,12.899264335632324,13.31629,14.872032165527344,129.235863,153.237091,0.168257,637746907041428,True,True,,8.411326,637746943963909,521,45.333807,296.003045,36.922481,153.6523,97.016938
1297,b1269e28,Cam 4,516,210522476275567,Robot_2001,True,1790072109634.881,False,4,8,6,1,637746647960864,637746801613164,637746876667211,13.14675235748291,13.149144,14.872032165527344,129.235863,153.237091,0.168257,637746885065001,True,True,,8.39779,637746943958581,521,67.29137,295.997717,58.89358,153.6523,75.054047
1297,d1f37ed1,Cam hik 1,1479,75633145492296,Robot_1,True,1790072145748.559,False,2,3,3,0,637782761638908,637782766973602,637782789835180,12.177984237670898,12.169169,8.95081615447998,48.476871,4.501612,0.535143,637782795507363,True,True,,5.672183,637783057581231,1480,267.746051,295.942323,262.073868,5.334694,22.861578
1297,d1f37ed1,Cam hik 1,1192,75633145492296,Robot_1,True,1790072133749.243,False,2,3,2,0,637770762323421,637770837237124,637770865362524,17.496063232421875,17.770372,9.938752174377441,59.126775,73.602594,0.770842,637770876113178,True,True,,10.750654,637771057551272,1193,192.188748,295.227851,181.438094,74.913703,28.1254
1297,e0606b55,Cam hướng ra cửa,665,259797768333273,Robot_6868,False,1790072111669.593,False,2,2,2,0,637748682672938,637748716257334,637748746807836,10.030847549438477,10.017705,8.855999946594238,36.223181,32.708431,0.204315,637748752451316,True,True,,5.64348,637748977820416,666,231.01258,295.147478,225.3691,33.584396,30.550502
1297,e0606b55,Cam hướng ra cửa,286,259797768333273,Robot_6868,False,1790072095667.039,False,2,2,2,0,637732680118816,637732681253755,637732727532446,13.100223541259766,12.510961,9.012160301208496,55.099513,0.429819,0.223561,637732736232993,True,True,,8.700547,637732974729969,287,247.197523,294.611153,238.496976,1.134939,46.278691
1297,e0606b55,Cam hướng ra cửa,1333,259797768333273,Robot_6868,False,1790072139668.737,False,2,2,2,0,637776681817275,637776767747653,637776794643774,11.66540813446045,11.644339,6.987135887145996,33.61189,85.290577,0.360043,637776801313749,True,True,,6.669975,637776976348223,1334,181.704449,294.530948,175.034474,85.930378,26.896121
1297,06e9e5b9,Cam góc rộng toàn sân,1471,190452056632062,Robot_2001,True,1790072145752.238,False,4,6,4,1,637782765317656,637782937648831,637782982089086,12.599583625793457,12.829574,12.104448318481445,85.478262,171.427891,0.378692,637782986371687,True,True,,4.282601,637783058621591,1472,76.532505,293.303935,72.249904,172.331175,44.440255
1297,06e9e5b9,Cam góc rộng toàn sân,1471,39887468676787,Robot_6868,True,1790072145752.238,False,4,6,4,1,637782765317656,637782937648831,637782962753149,12.370400428771973,19.833239,12.104448318481445,85.478262,171.427891,0.378692,637782968496234,True,True,,5.743085,637783058618677,1472,95.865528,293.301021,90.122443,172.331175,25.104318
1297,06e9e5b9,Cam góc rộng toàn sân,1471,70711888968577,Robot_28100,False,1790072145752.238,False,4,6,4,1,637782765317656,637782937648831,637783015260961,12.584063529968262,12.580881,12.104448318481445,85.478262,171.427891,0.378692,637783023043003,True,True,,7.782042,637783058613303,1472,43.352342,293.295647,35.5703,172.331175,77.61213
1297,d1f37ed1,Cam hik 1,1527,75633145492296,Robot_1,True,1790072147750.466,False,1,2,2,0,637784763545497,637784785839220,637784814167211,19.383520126342773,20.367939,8.433728218078613,45.421661,21.425559,0.536418,637784819134156,True,True,,4.966945,637785056456618,1528,242.289407,292.911121,237.322462,22.293723,28.327991
1297,e0606b55,Cam hướng ra cửa,474,259797768333273,Robot_6868,False,1790072103671.115,False,2,2,1,0,637740684194796,637740747051845,637740768612524,11.515007972717285,14.997783,9.285152435302734,27.249971,61.504794,0.477638,637740774296438,True,True,,5.683914,637740976754000,475,208.141476,292.559204,202.457562,62.857049,21.560679
1297,06e9e5b9,Cam góc rộng toàn sân,1423,190452056632062,Robot_2001,True,1790072143752.065,False,4,6,3,1,637780765144652,637780906770655,637780950092992,15.728128433227539,14.721304,9.973055839538574,73.633452,139.795402,1.320111,637780953534437,True,True,,3.441445,637781057676822,1424,107.58383,292.53217,104.142385,141.626003,43.322337
1297,06e9e5b9,Cam góc rộng toàn sân,1423,39887468676787,Robot_6868,True,1790072143752.065,False,4,6,3,1,637780765144652,637780906770655,637780930104711,12.712608337402344,19.231392,9.973055839538574,73.633452,139.795402,1.320111,637780934184086,True,True,,4.079375,637781057673647,1424,127.568936,292.528995,123.489561,141.626003,23.334056
