kind,camera,camera_name,tracker_objects,targets,decoder_objects,metric,n,mean_ms,p50_ms,p95_ms,p99_ms,max_ms
frame,1ac2ffac,Cam Dahua Ch2 Fixed,2,2,1,t0_t1_ms,6,21.7363,18.4702,44.2997,44.2997,44.2997
frame,1ac2ffac,Cam Dahua Ch2 Fixed,2,2,1,t1_t2_last_ms,6,18.7439,16.0658,28.5152,28.5152,28.5152
frame,1ac2ffac,Cam Dahua Ch2 Fixed,2,2,1,tracker_to_rgba_ms,6,0.2987,0.278,0.4394,0.4394,0.4394
frame,1ac2ffac,Cam Dahua Ch2 Fixed,2,2,2,copy_wall_ms,3,0.3085,0.2871,0.3893,0.3893,0.3893
frame,1ac2ffac,Cam Dahua Ch2 Fixed,2,2,2,decoder_cuda_ms,3,25.3117,25.3544,25.3949,25.3949,25.3949
frame,1ac2ffac,Cam Dahua Ch2 Fixed,2,2,2,encoder_cuda_ms,3,7.7505,7.968,8.2897,8.2897,8.2897
frame,1ac2ffac,Cam Dahua Ch2 Fixed,2,2,2,identity_verify_cuda_ms,3,2.6394,2.7134,4.3177,4.3177,4.3177
frame,1ac2ffac,Cam Dahua Ch2 Fixed,2,2,2,queue_wait_ms,3,24.5136,26.7514,30.2554,30.2554,30.2554
frame,1ac2ffac,Cam Dahua Ch2 Fixed,2,2,2,segment_wall_ms,3,40.3593,42.1347,42.7971,42.7971,42.7971
frame,1ac2ffac,Cam Dahua Ch2 Fixed,2,2,2,t0_t1_ms,3,25.2475,27.3734,30.9173,30.9173,30.9173
frame,1ac2ffac,Cam Dahua Ch2 Fixed,2,2,2,t1_t2_last_ms,3,37.9607,39.7123,40.3989,40.3989,40.3989
frame,1ac2ffac,Cam Dahua Ch2 Fixed,2,2,2,tracker_to_rgba_ms,3,0.2786,0.3031,0.3274,0.3274,0.3274
frame,1ac2ffac,Cam Dahua Ch2 Fixed,2,3,1,copy_wall_ms,1,0.1932,0.1932,0.1932,0.1932,0.1932
frame,1ac2ffac,Cam Dahua Ch2 Fixed,2,3,1,decoder_cuda_ms,1,21.9438,21.9438,21.9438,21.9438,21.9438
frame,1ac2ffac,Cam Dahua Ch2 Fixed,2,3,1,encoder_cuda_ms,1,9.887,9.887,9.887,9.887,9.887
frame,1ac2ffac,Cam Dahua Ch2 Fixed,2,3,1,queue_wait_ms,1,21.9606,21.9606,21.9606,21.9606,21.9606
frame,1ac2ffac,Cam Dahua Ch2 Fixed,2,3,1,segment_wall_ms,1,33.5319,33.5319,33.5319,33.5319,33.5319
frame,1ac2ffac,Cam Dahua Ch2 Fixed,2,3,1,t0_t1_ms,1,22.3702,22.3702,22.3702,22.3702,22.3702
frame,1ac2ffac,Cam Dahua Ch2 Fixed,2,3,1,t1_t2_last_ms,1,32.9483,32.9483,32.9483,32.9483,32.9483
frame,1ac2ffac,Cam Dahua Ch2 Fixed,2,3,1,tracker_to_rgba_ms,1,0.1302,0.1302,0.1302,0.1302,0.1302
frame,1ac2ffac,Cam Dahua Ch2 Fixed,2,3,2,copy_wall_ms,1,0.2772,0.2772,0.2772,0.2772,0.2772
frame,1ac2ffac,Cam Dahua Ch2 Fixed,2,3,2,decoder_cuda_ms,1,24.2548,24.2548,24.2548,24.2548,24.2548
frame,1ac2ffac,Cam Dahua Ch2 Fixed,2,3,2,encoder_cuda_ms,1,6.3396,6.3396,6.3396,6.3396,6.3396
frame,1ac2ffac,Cam Dahua Ch2 Fixed,2,3,2,identity_verify_cuda_ms,1,0.5777,0.5777,0.5777,0.5777,0.5777
frame,1ac2ffac,Cam Dahua Ch2 Fixed,2,3,2,queue_wait_ms,1,1.6675,1.6675,1.6675,1.6675,1.6675
frame,1ac2ffac,Cam Dahua Ch2 Fixed,2,3,2,segment_wall_ms,1,33.6152,33.6152,33.6152,33.6152,33.6152
frame,1ac2ffac,Cam Dahua Ch2 Fixed,2,3,2,t0_t1_ms,1,2.3596,2.3596,2.3596,2.3596,2.3596
frame,1ac2ffac,Cam Dahua Ch2 Fixed,2,3,2,t1_t2_last_ms,1,32.2064,32.2064,32.2064,32.2064,32.2064
frame,1ac2ffac,Cam Dahua Ch2 Fixed,2,3,2,tracker_to_rgba_ms,1,0.2408,0.2408,0.2408,0.2408,0.2408
frame,1ac2ffac,Cam Dahua Ch2 Fixed,2,,,copy_wall_ms,29,0.4913,0.3501,1.0884,1.5841,1.5841
frame,1ac2ffac,Cam Dahua Ch2 Fixed,2,,,tracker_to_rgba_ms,34,0.4231,0.2515,1.2596,1.6229,1.6229
frame,b1269e28,Cam 4,4,7,4,copy_wall_ms,8,0.4372,0.2752,1.3741,1.3741,1.3741
frame,b1269e28,Cam 4,4,7,4,decoder_cuda_ms,8,55.2127,56.562,70.6899,70.6899,70.6899
frame,b1269e28,Cam 4,4,7,4,encoder_cuda_ms,8,9.1584,7.8932,12.2239,12.2239,12.2239
frame,b1269e28,Cam 4,4,7,4,identity_verify_cuda_ms,8,6.0928,5.2375,10.2676,10.2676,10.2676
frame,b1269e28,Cam 4,4,7,4,memory_encode_cuda_ms,8,12.7527,11.7904,16.2685,16.2685,16.2685
frame,b1269e28,Cam 4,4,7,4,polygon_postprocess_host_ms,8,4.9943,4.3026,7.3763,7.3763,7.3763
frame,b1269e28,Cam 4,4,7,4,queue_wait_ms,8,53.8855,57.071,119.8871,119.8871,119.8871
frame,b1269e28,Cam 4,4,7,4,segment_wall_ms,8,96.0561,96.2831,115.9452,115.9452,115.9452
frame,b1269e28,Cam 4,4,7,4,t0_t1_ms,8,54.731,57.4457,120.5087,120.5087,120.5087
frame,b1269e28,Cam 4,4,7,4,t1_t2_last_ms,8,88.1966,87.5863,110.7953,110.7953,110.7953
frame,b1269e28,Cam 4,4,7,4,tracker_to_rgba_ms,8,0.2551,0.189,0.4787,0.4787,0.4787
frame,b1269e28,Cam 4,4,7,5,copy_wall_ms,7,0.5155,0.3474,1.5587,1.5587,1.5587
frame,b1269e28,Cam 4,4,7,5,decoder_cuda_ms,7,73.5966,68.4566,96.6044,96.6044,96.6044
frame,b1269e28,Cam 4,4,7,5,encoder_cuda_ms,7,10.2071,10.3888,14.021,14.021,14.021
frame,b1269e28,Cam 4,4,7,5,identity_verify_cuda_ms,7,7.6206,7.7078,10.2179,10.2179,10.2179
frame,b1269e28,Cam 4,4,7,5,memory_encode_cuda_ms,7,13.0285,12.0258,17.1674,17.1674,17.1674
frame,b1269e28,Cam 4,4,7,5,polygon_postprocess_host_ms,7,4.9751,5.0273,5.9298,5.9298,5.9298
frame,b1269e28,Cam 4,4,7,5,queue_wait_ms,7,29.9992,28.3013,79.081,79.081,79.081
frame,b1269e28,Cam 4,4,7,5,segment_wall_ms,7,120.7952,117.1489,154.8572,154.8572,154.8572
frame,b1269e28,Cam 4,4,7,5,t0_t1_ms,7,31.0378,30.5401,79.6386,79.6386,79.6386
frame,b1269e28,Cam 4,4,7,5,t1_t2_last_ms,7,117.6766,111.9757,150.1768,150.1768,150.1768
frame,b1269e28,Cam 4,4,7,5,tracker_to_rgba_ms,7,0.3371,0.2312,0.8937,0.8937,0.8937
frame,b1269e28,Cam 4,4,8,4,copy_wall_ms,69,0.4736,0.3224,1.3736,1.9111,1.9111
frame,b1269e28,Cam 4,4,8,4,decoder_cuda_ms,69,55.671,54.0392,72.0969,77.3566,77.3566
frame,b1269e28,Cam 4,4,8,4,encoder_cuda_ms,69,9.5429,9.3679,13.7806,14.131,14.131
frame,b1269e28,Cam 4,4,8,4,identity_verify_cuda_ms,69,6.0842,5.8005,9.3164,10.9557,10.9557
frame,b1269e28,Cam 4,4,8,4,memory_encode_cuda_ms,69,11.6906,11.724,15.6098,17.4538,17.4538
frame,b1269e28,Cam 4,4,8,4,polygon_postprocess_host_ms,69,5.8788,4.4865,6.58,93.1875,93.1875
frame,b1269e28,Cam 4,4,8,4,queue_wait_ms,69,32.7299,33.0667,83.6662,89.5815,89.5815
frame,b1269e28,Cam 4,4,8,4,segment_wall_ms,69,97.8324,96.7553,124.1214,178.5562,178.5562
frame,b1269e28,Cam 4,4,8,4,t0_t1_ms,69,33.7442,34.0793,84.1568,90.2134,90.2134
frame,b1269e28,Cam 4,4,8,4,t1_t2_last_ms,69,90.3217,88.9474,112.5695,169.1388,169.1388
frame,b1269e28,Cam 4,4,8,4,tracker_to_rgba_ms,69,0.3645,0.2386,1.1105,1.6737,1.6737
frame,b1269e28,Cam 4,4,8,5,copy_wall_ms,99,0.441,0.3123,1.2672,2.52,2.52
frame,b1269e28,Cam 4,4,8,5,decoder_cuda_ms,99,69.9644,68.3112,86.629,90.7095,90.7095
frame,b1269e28,Cam 4,4,8,5,encoder_cuda_ms,99,9.0828,9.0909,12.6433,13.3092,13.3092
frame,b1269e28,Cam 4,4,8,5,identity_verify_cuda_ms,99,7.3136,6.9851,10.8858,12.8502,12.8502
frame,b1269e28,Cam 4,4,8,5,memory_encode_cuda_ms,99,15.1104,14.7557,20.637,24.0743,24.0743
frame,b1269e28,Cam 4,4,8,5,polygon_postprocess_host_ms,99,6.6533,6.2777,9.9582,12.4127,12.4127
frame,b1269e28,Cam 4,4,8,5,queue_wait_ms,99,42.3637,37.5084,107.8117,157.1681,157.1681
frame,b1269e28,Cam 4,4,8,5,segment_wall_ms,99,119.3877,115.5668,143.3434,148.767,148.767
frame,b1269e28,Cam 4,4,8,5,t0_t1_ms,99,43.2722,38.0978,108.3851,158.2647,158.2647
frame,b1269e28,Cam 4,4,8,5,t1_t2_last_ms,99,111.558,107.9446,132.8571,139.6839,139.6839
frame,b1269e28,Cam 4,4,8,5,tracker_to_rgba_ms,99,0.291,0.2359,0.7551,1.3561,1.3561
frame,b1269e28,Cam 4,4,8,6,copy_wall_ms,202,0.4634,0.3209,1.5087,2.0113,2.5292
frame,b1269e28,Cam 4,4,8,6,decoder_cuda_ms,202,78.5317,76.5781,98.8538,108.7333,110.4936
frame,b1269e28,Cam 4,4,8,6,encoder_cuda_ms,202,9.4772,9.5128,12.9749,14.872,28.0418
frame,b1269e28,Cam 4,4,8,6,identity_verify_cuda_ms,202,8.8052,8.7712,12.7266,14.5569,16.101
frame,b1269e28,Cam 4,4,8,6,memory_encode_cuda_ms,202,13.8996,13.4231,19.9737,23.0348,29.3473
frame,b1269e28,Cam 4,4,8,6,polygon_postprocess_host_ms,202,6.832,5.674,9.0059,10.5586,95.675
frame,b1269e28,Cam 4,4,8,6,queue_wait_ms,202,33.9537,25.4525,84.8225,152.633,178.8641
frame,b1269e28,Cam 4,4,8,6,reference_encode_cuda_ms,1,58.258,58.258,58.258,58.258,58.258
frame,b1269e28,Cam 4,4,8,6,segment_wall_ms,202,132.0999,130.028,164.6303,192.0328,251.7487
frame,b1269e28,Cam 4,4,8,6,t0_t1_ms,202,34.9249,26.4007,85.896,153.366,179.5173
frame,b1269e28,Cam 4,4,8,6,t1_t2_last_ms,202,128.8711,126.1712,159.3341,186.9759,248.7498
frame,b1269e28,Cam 4,4,8,6,tracker_to_rgba_ms,202,0.3272,0.2485,0.7653,1.4089,2.3484
frame,b1269e28,Cam 4,4,,,copy_wall_ms,931,0.516,0.3115,1.5733,2.6728,5.5382
frame,b1269e28,Cam 4,4,,,tracker_to_rgba_ms,1151,0.3287,0.2345,0.883,1.5008,7.2781
frame,b1269e28,Cam 4,5,8,5,copy_wall_ms,2,0.3585,0.2109,0.5062,0.5062,0.5062
frame,b1269e28,Cam 4,5,8,5,decoder_cuda_ms,2,78.1627,70.0244,86.301,86.301,86.301
frame,b1269e28,Cam 4,5,8,5,encoder_cuda_ms,2,11.9611,10.2013,13.7209,13.7209,13.7209
frame,b1269e28,Cam 4,5,8,5,identity_verify_cuda_ms,2,8.8997,6.2141,11.5853,11.5853,11.5853
frame,b1269e28,Cam 4,5,8,5,memory_encode_cuda_ms,2,18.6172,13.9637,23.2707,23.2707,23.2707
frame,b1269e28,Cam 4,5,8,5,polygon_postprocess_host_ms,2,7.2117,6.2468,8.1765,8.1765,8.1765
frame,b1269e28,Cam 4,5,8,5,queue_wait_ms,2,48.9895,47.5228,50.4561,50.4561,50.4561
frame,b1269e28,Cam 4,5,8,5,segment_wall_ms,2,138.1464,131.8218,144.4709,144.4709,144.4709
frame,b1269e28,Cam 4,5,8,5,t0_t1_ms,2,49.8136,48.5328,51.0944,51.0944,51.0944
frame,b1269e28,Cam 4,5,8,5,t1_t2_last_ms,2,129.3202,122.4628,136.1776,136.1776,136.1776
frame,b1269e28,Cam 4,5,8,5,tracker_to_rgba_ms,2,0.225,0.2002,0.2499,0.2499,0.2499
frame,b1269e28,Cam 4,5,8,6,copy_wall_ms,2,0.2186,0.1455,0.2917,0.2917,0.2917
frame,b1269e28,Cam 4,5,8,6,decoder_cuda_ms,2,87.2266,81.4271,93.026,93.026,93.026
frame,b1269e28,Cam 4,5,8,6,encoder_cuda_ms,2,9.1591,8.336,9.9821,9.9821,9.9821
frame,b1269e28,Cam 4,5,8,6,identity_verify_cuda_ms,2,7.5132,7.4521,7.5744,7.5744,7.5744
frame,b1269e28,Cam 4,5,8,6,memory_encode_cuda_ms,2,19.8795,16.6684,23.0906,23.0906,23.0906
frame,b1269e28,Cam 4,5,8,6,polygon_postprocess_host_ms,2,6.072,6.0518,6.0923,6.0923,6.0923
frame,b1269e28,Cam 4,5,8,6,queue_wait_ms,2,52.9673,49.9765,55.9581,55.9581,55.9581
frame,b1269e28,Cam 4,5,8,6,segment_wall_ms,2,142.8976,138.6206,147.1746,147.1746,147.1746
frame,b1269e28,Cam 4,5,8,6,t0_t1_ms,2,53.4663,50.3715,56.5611,56.5611,56.5611
frame,b1269e28,Cam 4,5,8,6,t1_t2_last_ms,2,139.5658,135.5363,143.5954,143.5954,143.5954
frame,b1269e28,Cam 4,5,8,6,tracker_to_rgba_ms,2,0.1466,0.1196,0.1736,0.1736,0.1736
frame,b1269e28,Cam 4,5,9,4,copy_wall_ms,2,0.6661,0.4149,0.9172,0.9172,0.9172
frame,b1269e28,Cam 4,5,9,4,decoder_cuda_ms,2,55.7448,50.7525,60.7372,60.7372,60.7372
frame,b1269e28,Cam 4,5,9,4,encoder_cuda_ms,2,8.4253,6.2199,10.6306,10.6306,10.6306
frame,b1269e28,Cam 4,5,9,4,identity_verify_cuda_ms,2,6.0787,5.7764,6.381,6.381,6.381
frame,b1269e28,Cam 4,5,9,4,memory_encode_cuda_ms,2,13.7935,12.6004,14.9867,14.9867,14.9867
frame,b1269e28,Cam 4,5,9,4,polygon_postprocess_host_ms,2,4.035,3.0343,5.0356,5.0356,5.0356
frame,b1269e28,Cam 4,5,9,4,queue_wait_ms,2,53.4202,39.402,67.4385,67.4385,67.4385
frame,b1269e28,Cam 4,5,9,4,segment_wall_ms,2,96.0738,88.088,104.0596,104.0596,104.0596
frame,b1269e28,Cam 4,5,9,4,t0_t1_ms,2,55.1287,40.257,70.0003,70.0003,70.0003
frame,b1269e28,Cam 4,5,9,4,t1_t2_last_ms,2,90.5274,81.0979,99.957,99.957,99.957
frame,b1269e28,Cam 4,5,9,4,tracker_to_rgba_ms,2,0.854,0.2101,1.4979,1.4979,1.4979
frame,b1269e28,Cam 4,5,9,5,copy_wall_ms,10,0.3396,0.284,0.5865,0.5865,0.5865
frame,b1269e28,Cam 4,5,9,5,decoder_cuda_ms,10,69.7634,70.2969,87.9305,87.9305,87.9305
frame,b1269e28,Cam 4,5,9,5,encoder_cuda_ms,10,9.2054,8.272,13.1976,13.1976,13.1976
frame,b1269e28,Cam 4,5,9,5,identity_verify_cuda_ms,10,8.206,7.0757,12.249,12.249,12.249
frame,b1269e28,Cam 4,5,9,5,memory_encode_cuda_ms,10,13.9839,13.0904,17.8442,17.8442,17.8442
frame,b1269e28,Cam 4,5,9,5,polygon_postprocess_host_ms,10,6.4718,6.111,8.4275,8.4275,8.4275
frame,b1269e28,Cam 4,5,9,5,queue_wait_ms,10,41.3705,33.3389,137.7937,137.7937,137.7937
frame,b1269e28,Cam 4,5,9,5,segment_wall_ms,10,119.5331,114.8742,154.0831,154.0831,154.0831
frame,b1269e28,Cam 4,5,9,5,t0_t1_ms,10,42.1122,33.821,138.7355,138.7355,138.7355
frame,b1269e28,Cam 4,5,9,5,t1_t2_last_ms,10,110.4068,107.2553,140.641,140.641,140.641
frame,b1269e28,Cam 4,5,9,5,tracker_to_rgba_ms,10,0.2311,0.2249,0.4048,0.4048,0.4048
frame,b1269e28,Cam 4,5,9,6,copy_wall_ms,5,0.2762,0.3156,0.3491,0.3491,0.3491
frame,b1269e28,Cam 4,5,9,6,decoder_cuda_ms,5,75.4612,77.2818,83.8732,83.8732,83.8732
frame,b1269e28,Cam 4,5,9,6,encoder_cuda_ms,5,9.4786,9.3738,12.5389,12.5389,12.5389
frame,b1269e28,Cam 4,5,9,6,identity_verify_cuda_ms,5,8.6761,8.5033,10.4294,10.4294,10.4294
frame,b1269e28,Cam 4,5,9,6,memory_encode_cuda_ms,5,14.363,15.4155,17.694,17.694,17.694
frame,b1269e28,Cam 4,5,9,6,polygon_postprocess_host_ms,5,6.1977,4.8213,11.6927,11.6927,11.6927
frame,b1269e28,Cam 4,5,9,6,queue_wait_ms,5,35.253,45.3474,76.4832,76.4832,76.4832
frame,b1269e28,Cam 4,5,9,6,segment_wall_ms,5,128.7822,131.1679,143.5061,143.5061,143.5061
frame,b1269e28,Cam 4,5,9,6,t0_t1_ms,5,36.0954,46.1362,77.2835,77.2835,77.2835
frame,b1269e28,Cam 4,5,9,6,t1_t2_last_ms,5,125.3504,126.1757,140.8264,140.8264,140.8264
frame,b1269e28,Cam 4,5,9,6,tracker_to_rgba_ms,5,0.4038,0.2796,1.1539,1.1539,1.1539
frame,b1269e28,Cam 4,5,9,7,copy_wall_ms,17,0.5354,0.381,1.6808,1.6808,1.6808
frame,b1269e28,Cam 4,5,9,7,decoder_cuda_ms,17,94.9647,87.8016,194.6806,194.6806,194.6806
frame,b1269e28,Cam 4,5,9,7,encoder_cuda_ms,17,8.3599,8.2191,11.4102,11.4102,11.4102
frame,b1269e28,Cam 4,5,9,7,identity_verify_cuda_ms,17,10.396,11.0803,13.4202,13.4202,13.4202
frame,b1269e28,Cam 4,5,9,7,memory_encode_cuda_ms,17,15.5807,16.0777,19.975,19.975,19.975
frame,b1269e28,Cam 4,5,9,7,polygon_postprocess_host_ms,17,7.4398,6.7906,11.5741,11.5741,11.5741
frame,b1269e28,Cam 4,5,9,7,queue_wait_ms,17,25.9532,21.8009,63.7239,63.7239,63.7239
frame,b1269e28,Cam 4,5,9,7,segment_wall_ms,17,154.2212,144.1755,256.3547,256.3547,256.3547
frame,b1269e28,Cam 4,5,9,7,t0_t1_ms,17,26.9796,22.718,64.9909,64.9909,64.9909
frame,b1269e28,Cam 4,5,9,7,t1_t2_last_ms,17,150.7613,140.8596,250.5603,250.5603,250.5603
frame,b1269e28,Cam 4,5,9,7,tracker_to_rgba_ms,17,0.285,0.2712,0.454,0.454,0.454
frame,b1269e28,Cam 4,5,,,copy_wall_ms,108,0.4626,0.3129,1.3988,1.8779,2.2538
frame,b1269e28,Cam 4,5,,,tracker_to_rgba_ms,128,0.3555,0.2271,0.9404,2.8798,3.944
frame,c7e22c1f,Cam mới,2,2,1,copy_wall_ms,79,0.5675,0.3189,1.6423,2.5493,2.5493
frame,c7e22c1f,Cam mới,2,2,1,decoder_cuda_ms,79,15.4272,13.9698,22.1509,110.2078,110.2078
frame,c7e22c1f,Cam mới,2,2,1,encoder_cuda_ms,79,8.7663,8.8291,12.4491,13.9049,13.9049
frame,c7e22c1f,Cam mới,2,2,1,identity_verify_cuda_ms,79,1.6157,1.3759,3.6517,4.6015,4.6015
frame,c7e22c1f,Cam mới,2,2,1,memory_encode_cuda_ms,79,2.865,2.594,5.5113,6.1706,6.1706
frame,c7e22c1f,Cam mới,2,2,1,polygon_postprocess_host_ms,79,1.1906,0.9942,2.5177,3.2612,3.2612
frame,c7e22c1f,Cam mới,2,2,1,queue_wait_ms,79,28.0184,23.2809,67.6168,99.9186,99.9186
frame,c7e22c1f,Cam mới,2,2,1,segment_wall_ms,79,32.8599,31.2254,43.952,123.5609,123.5609
frame,c7e22c1f,Cam mới,2,2,1,t0_t1_ms,79,29.1053,24.3985,68.6995,100.7359,100.7359
frame,c7e22c1f,Cam mới,2,2,1,t1_t2_last_ms,79,25.3682,24.285,34.3553,118.3573,118.3573
frame,c7e22c1f,Cam mới,2,2,1,tracker_to_rgba_ms,79,0.3778,0.2189,1.366,1.6346,1.6346
frame,c7e22c1f,Cam mới,2,2,2,copy_wall_ms,53,0.5572,0.3362,1.7092,1.9603,1.9603
frame,c7e22c1f,Cam mới,2,2,2,decoder_cuda_ms,53,24.202,23.7759,37.3205,41.2441,41.2441
frame,c7e22c1f,Cam mới,2,2,2,encoder_cuda_ms,53,9.1894,8.8583,12.3075,13.0036,13.0036
frame,c7e22c1f,Cam mới,2,2,2,identity_verify_cuda_ms,53,3.1736,3.1289,5.9331,7.3057,7.3057
frame,c7e22c1f,Cam mới,2,2,2,memory_encode_cuda_ms,53,3.4618,3.2677,6.5865,6.9219,6.9219
frame,c7e22c1f,Cam mới,2,2,2,polygon_postprocess_host_ms,53,1.4107,1.0649,3.2034,3.6616,3.6616
frame,c7e22c1f,Cam mới,2,2,2,queue_wait_ms,53,25.6023,22.5446,57.5052,71.2069,71.2069
frame,c7e22c1f,Cam mới,2,2,2,segment_wall_ms,53,47.3879,46.0946,66.8722,70.101,70.101
frame,c7e22c1f,Cam mới,2,2,2,t0_t1_ms,53,26.6456,24.1361,59.1312,72.1729,72.1729
frame,c7e22c1f,Cam mới,2,2,2,t1_t2_last_ms,53,44.2977,42.6005,62.0023,65.478,65.478
frame,c7e22c1f,Cam mới,2,2,2,tracker_to_rgba_ms,53,0.3501,0.2094,1.3908,2.1512,2.1512
frame,c7e22c1f,Cam mới,2,,,copy_wall_ms,199,0.5215,0.323,1.5346,3.0319,3.0557
frame,c7e22c1f,Cam mới,2,,,tracker_to_rgba_ms,292,0.3185,0.215,1.0762,1.5875,1.6166
frame,c7e22c1f,Cam mới,3,3,1,copy_wall_ms,486,0.5745,0.339,1.6249,2.4494,7.1871
frame,c7e22c1f,Cam mới,3,3,1,decoder_cuda_ms,486,13.9094,13.0735,20.9063,25.0929,30.104
frame,c7e22c1f,Cam mới,3,3,1,encoder_cuda_ms,486,8.6131,8.2777,12.1935,13.9616,15.3272
frame,c7e22c1f,Cam mới,3,3,1,identity_verify_cuda_ms,486,1.545,1.2328,3.6063,4.8346,5.9013
frame,c7e22c1f,Cam mới,3,3,1,memory_encode_cuda_ms,486,3.0173,2.5859,5.7185,8.0108,10.7089
frame,c7e22c1f,Cam mới,3,3,1,polygon_postprocess_host_ms,486,1.2423,0.988,2.7593,3.8265,5.4924
frame,c7e22c1f,Cam mới,3,3,1,queue_wait_ms,486,24.6606,20.8435,61.8222,82.4897,115.7699
frame,c7e22c1f,Cam mới,3,3,1,segment_wall_ms,486,31.7571,31.2381,42.6788,46.5831,54.665
frame,c7e22c1f,Cam mới,3,3,1,t0_t1_ms,486,25.7442,21.6744,64.1689,84.144,123.5081
frame,c7e22c1f,Cam mới,3,3,1,t1_t2_last_ms,486,24.0685,23.4937,32.9628,37.19,41.1413
frame,c7e22c1f,Cam mới,3,3,1,tracker_to_rgba_ms,486,0.3537,0.2113,1.2033,1.8088,3.2353
frame,c7e22c1f,Cam mới,3,3,2,copy_wall_ms,6,0.5436,0.3334,1.4213,1.4213,1.4213
frame,c7e22c1f,Cam mới,3,3,2,decoder_cuda_ms,6,23.3097,22.2505,28.4684,28.4684,28.4684
frame,c7e22c1f,Cam mới,3,3,2,encoder_cuda_ms,6,9.2444,7.2343,14.3555,14.3555,14.3555
frame,c7e22c1f,Cam mới,3,3,2,identity_verify_cuda_ms,6,2.9985,3.0371,4.7225,4.7225,4.7225
frame,c7e22c1f,Cam mới,3,3,2,memory_encode_cuda_ms,6,2.7843,2.1759,4.3515,4.3515,4.3515
frame,c7e22c1f,Cam mới,3,3,2,polygon_postprocess_host_ms,6,1.5618,0.9994,2.8832,2.8832,2.8832
frame,c7e22c1f,Cam mới,3,3,2,queue_wait_ms,6,27.0645,13.8652,63.2252,63.2252,63.2252
frame,c7e22c1f,Cam mới,3,3,2,segment_wall_ms,6,44.9551,41.8272,55.4065,55.4065,55.4065
frame,c7e22c1f,Cam mới,3,3,2,t0_t1_ms,6,28.0652,15.2053,63.8592,63.8592,63.8592
frame,c7e22c1f,Cam mới,3,3,2,t1_t2_last_ms,6,39.5259,39.448,48.2349,48.2349,48.2349
frame,c7e22c1f,Cam mới,3,3,2,tracker_to_rgba_ms,6,0.2676,0.2057,0.5116,0.5116,0.5116
frame,c7e22c1f,Cam mới,3,3,3,copy_wall_ms,225,0.5618,0.3313,1.5655,2.3331,3.7057
frame,c7e22c1f,Cam mới,3,3,3,decoder_cuda_ms,225,32.343,30.7011,42.5471,54.1414,126.0058
frame,c7e22c1f,Cam mới,3,3,3,encoder_cuda_ms,225,8.7429,8.5304,12.3245,14.1284,16.3568
frame,c7e22c1f,Cam mới,3,3,3,identity_verify_cuda_ms,225,4.3258,4.0636,7.356,9.2034,10.8921
frame,c7e22c1f,Cam mới,3,3,3,memory_encode_cuda_ms,225,2.8172,2.4536,4.9324,6.3605,9.9156
frame,c7e22c1f,Cam mới,3,3,3,polygon_postprocess_host_ms,225,1.1575,0.9448,2.6252,3.2324,4.5567
frame,c7e22c1f,Cam mới,3,3,3,queue_wait_ms,225,21.4026,16.9004,55.1428,76.1443,91.5351
frame,c7e22c1f,Cam mới,3,3,3,segment_wall_ms,225,57.4134,55.4325,72.4117,81.3786,149.3485
frame,c7e22c1f,Cam mới,3,3,3,t0_t1_ms,225,22.4623,18.0848,55.833,76.5334,91.9748
frame,c7e22c1f,Cam mới,3,3,3,t1_t2_last_ms,225,54.2318,52.6923,68.9166,77.496,141.9602
frame,c7e22c1f,Cam mới,3,3,3,tracker_to_rgba_ms,225,0.3392,0.2147,1.0559,2.4582,3.0832
frame,c7e22c1f,Cam mới,3,3,,copy_wall_ms,1,0.6724,0.6724,0.6724,0.6724,0.6724
frame,c7e22c1f,Cam mới,3,3,,decoder_cuda_ms,1,8.8357,8.8357,8.8357,8.8357,8.8357
frame,c7e22c1f,Cam mới,3,3,,encoder_cuda_ms,1,9.0976,9.0976,9.0976,9.0976,9.0976
frame,c7e22c1f,Cam mới,3,3,,identity_verify_cuda_ms,1,0.4954,0.4954,0.4954,0.4954,0.4954
frame,c7e22c1f,Cam mới,3,3,,polygon_postprocess_host_ms,1,2.3244,2.3244,2.3244,2.3244,2.3244
frame,c7e22c1f,Cam mới,3,3,,queue_wait_ms,1,34.1235,34.1235,34.1235,34.1235,34.1235
frame,c7e22c1f,Cam mới,3,3,,t0_t1_ms,1,35.1491,35.1491,35.1491,35.1491,35.1491
frame,c7e22c1f,Cam mới,3,3,,t1_t2_last_ms,1,18.4975,18.4975,18.4975,18.4975,18.4975
frame,c7e22c1f,Cam mới,3,3,,tracker_to_rgba_ms,1,0.169,0.169,0.169,0.169,0.169
frame,c7e22c1f,Cam mới,3,,,copy_wall_ms,620,0.5936,0.3475,1.651,2.7225,5.49
frame,c7e22c1f,Cam mới,3,,,tracker_to_rgba_ms,971,0.3333,0.21,1.1698,1.7028,7.0889
frame,d1f37ed1,Cam hik 1,1,1,0,copy_wall_ms,240,0.5273,0.3254,1.5712,2.0375,2.4601
frame,d1f37ed1,Cam hik 1,1,1,0,encoder_cuda_ms,240,8.7111,8.4362,12.5645,14.3507,15.0879
frame,d1f37ed1,Cam hik 1,1,1,0,queue_wait_ms,240,28.4055,24.264,63.8088,100.1753,191.003
frame,d1f37ed1,Cam hik 1,1,1,0,segment_wall_ms,240,6.191,5.3463,11.5524,14.4935,15.9336
