pid,camera,camera_name,frame,epoch_ms,tracker_objects,warmup,t0_ns,submitted,replaced,dropped_stale,rgba_ns,targets,label_prompts,worker,decoder_objects,masks,tracker_to_rgba_ms,copy_start_ns,copy_end_ns,enqueued_ns,t1_ns,copy_wall_ms,queue_wait_ms,t0_t1_ms,segment_start_ns,segment_end_ns,segment_wall_ms,encoder_host_ms,encoder_cuda_ms,decoder_host_ms,decoder_cuda_ms,descriptor_host_ms,descriptor_cuda_ms,identity_verify_host_ms,identity_verify_cuda_ms,binary_postprocess_host_ms,binary_postprocess_cuda_ms,t2_last_ns,t1_t2_last_ms,memory_encode_host_ms,memory_encode_cuda_ms,reference_encode_host_ms,reference_encode_cuda_ms,polygon_postprocess_host_ms
1297,c7e22c1f,Cam mới,0,1790072083327.472,0,True,637720340552362,False,False,False,637720344153074,,,,,,3.600712,,,,,,,,,,,,,,,,,,,,,,,,,,,
1297,c7e22c1f,Cam mới,1,1790072083331.407,0,True,637720344486904,False,False,False,637720344730558,,,,,,0.243654,,,,,,,,,,,,,,,,,,,,,,,,,,,
1297,c7e22c1f,Cam mới,2,1790072083331.867,3,True,637720344946818,False,False,False,637720345143713,,,,,,0.196895,,,,,,,,,,,,,,,,,,,,,,,,,,,
1297,c7e22c1f,Cam mới,3,1790072083336.719,3,True,637720349799404,True,False,True,637720350052627,,,,,,0.253223,637720691050174,637720720994996,637720721016680,637720721267201,29.944822,0.250521,371.467797,,,,,,,,,,,,,,,,,,,,
1297,c7e22c1f,Cam mới,4,1790072083710.862,3,True,637720723941476,False,False,False,637720724111427,,,,,,0.169951,,,,,,,,,,,,,,,,,,,,,,,,,,,
1297,c7e22c1f,Cam mới,5,1790072083853.858,3,True,637720866938205,True,False,False,637720868374073,3,0,0,3,0,1.435868,637720868507988,637720868865550,637720868875682,637720869047104,0.357562,0.171422,2.108899,637720869119342,637721224809824,355.690482,175.660002,176.40736389160156,137.59853999999999,136.74898862838745,3.031222,3.1017919778823853,28.953906,28.986784040927887,3.269326,3.654559910297394,637721222997656,353.950552,,,,,
1297,b1269e28,Cam 4,0,1790072083861.406,0,True,637720874485794,True,False,False,637720875026628,4,4,1,4,3,0.540834,637720875087532,637720876396053,637720876410736,637720876528351,1.308521,0.117615,2.042557,637720876642824,637721655876460,779.233636,215.436556,255.94764614105225,61.012155,60.80508899688721,2.945267,5.058207929134369,6.666655,4.674559950828552,3.038021,2.7421760261058807,637721647330541,770.80219,46.134492,48.88083207607269,515.0516200000001,513.7235641479492,6.0567969999999995
1297,c7e22c1f,Cam mới,6,1790072083864.627,3,True,637720877707187,False,False,False,637720877947125,,,,,,0.239938,,,,,,,,,,,,,,,,,,,,,,,,,,,
1297,1ac2ffac,Cam Dahua Ch2 Fixed,0,1790072083868.59,0,True,637720881669881,True,True,False,637720882102635,,,,,,0.432754,637720882168431,637720882667863,637720882682912,,0.499432,,,,,,,,,,,,,,,,,,,,,,
1297,1ac2ffac,Cam Dahua Ch2 Fixed,1,1790072083869.831,0,True,637720882910664,False,False,False,637720883055682,,,,,,0.145018,,,,,,,,,,,,,,,,,,,,,,,,,,,
1297,c7e22c1f,Cam mới,7,1790072083870.15,3,True,637720883230356,False,False,False,637720883367418,,,,,,0.137062,,,,,,,,,,,,,,,,,,,,,,,,,,,
1297,c7e22c1f,Cam mới,8,1790072083872.963,3,True,637720886043199,False,False,False,637720886199396,,,,,,0.156197,,,,,,,,,,,,,,,,,,,,,,,,,,,
1297,1ac2ffac,Cam Dahua Ch2 Fixed,2,1790072083919.152,0,True,637720932231997,True,True,False,637720933398764,,,,,,1.166767,637720933468995,637720934130184,637720934152267,,0.661189,,,,,,,,,,,,,,,,,,,,,,
1297,c7e22c1f,Cam mới,9,1790072083921.376,3,True,637720934455859,True,True,False,637720934645087,,,,,,0.189228,637720934808524,637720935041069,637720935051884,,0.232545,,,,,,,,,,,,,,,,,,,,,,
1297,b1269e28,Cam 4,1,1790072083922.15,0,True,637720935230276,False,False,False,637720935397625,,,,,,0.167349,,,,,,,,,,,,,,,,,,,,,,,,,,,
1297,1ac2ffac,Cam Dahua Ch2 Fixed,3,1790072083938.508,0,True,637720951587904,False,False,False,637720951823957,,,,,,0.236053,,,,,,,,,,,,,,,,,,,,,,,,,,,
1297,c7e22c1f,Cam mới,10,1790072083940.023,3,True,637720953102856,False,False,False,637720953199428,,,,,,0.096572,,,,,,,,,,,,,,,,,,,,,,,,,,,
1297,b1269e28,Cam 4,2,1790072083952.661,4,True,637720965741445,False,False,False,637720966007290,,,,,,0.265845,,,,,,,,,,,,,,,,,,,,,,,,,,,
1297,e0606b55,Cam hướng ra cửa,0,1790072083960.208,0,True,637720973287926,False,False,False,637720973504369,,,,,,0.216443,,,,,,,,,,,,,,,,,,,,,,,,,,,
1297,1ac2ffac,Cam Dahua Ch2 Fixed,4,1790072083983.879,0,True,637720996959054,True,True,False,637720997174665,,,,,,0.215611,637720997243440,637720997684782,637720997705784,,0.441342,,,,,,,,,,,,,,,,,,,,,,
1297,e0606b55,Cam hướng ra cửa,1,1790072083992.642,0,True,637721005721571,False,False,False,637721005975801,,,,,,0.25423,,,,,,,,,,,,,,,,,,,,,,,,,,,
1297,b1269e28,Cam 4,3,1790072083993.154,4,True,637721006233819,True,True,False,637721006516451,,,,,,0.282632,637721006708276,637721008171147,637721008183301,,1.462871,,,,,,,,,,,,,,,,,,,,,,
1297,c7e22c1f,Cam mới,11,1790072083995.369,3,True,637721008449045,True,True,False,637721009046661,,,,,,0.597616,637721009172771,637721010032187,637721010048901,,0.859416,,,,,,,,,,,,,,,,,,,,,,
1297,1ac2ffac,Cam Dahua Ch2 Fixed,5,1790072084024.037,0,True,637721037116469,True,True,False,637721037325816,,,,,,0.209347,637721037373767,637721037594764,637721037603924,,0.220997,,,,,,,,,,,,,,,,,,,,,,
1297,c7e22c1f,Cam mới,12,1790072084024.723,3,True,637721037802827,False,False,False,637721037898616,,,,,,0.095789,,,,,,,,,,,,,,,,,,,,,,,,,,,
1297,b1269e28,Cam 4,4,1790072084032.487,4,True,637721045566706,True,True,False,637721045719924,,,,,,0.153218,637721045834390,637721046052979,637721046062236,,0.218589,,,,,,,,,,,,,,,,,,,,,,
1297,e0606b55,Cam hướng ra cửa,2,1790072084033.128,2,True,637721046207640,False,False,False,637721046416966,,,,,,0.209326,,,,,,,,,,,,,,,,,,,,,,,,,,,
1297,d1f37ed1,Cam hik 1,0,1790072084045.143,0,True,637721058223184,True,True,False,637721058427413,,,,,,0.204229,637721058478407,637721058815632,637721058825620,,0.337225,,,,,,,,,,,,,,,,,,,,,,
1297,06e9e5b9,Cam góc rộng toàn sân,0,1790072084051.296,0,True,637721064376114,True,True,False,637721064577185,,,,,,0.201071,637721064619586,637721064958202,637721064968907,,0.338616,,,,,,,,,,,,,,,,,,,,,,
1297,1ac2ffac,Cam Dahua Ch2 Fixed,6,1790072084058.386,0,True,637721071466001,True,True,False,637721071607669,,,,,,0.141668,637721071647097,637721071982072,637721071992041,,0.334975,,,,,,,,,,,,,,,,,,,,,,
1297,d1f37ed1,Cam hik 1,1,1790072084065.986,0,True,637721079066207,False,False,False,637721079497686,,,,,,0.431479,,,,,,,,,,,,,,,,,,,,,,,,,,,
1297,e0606b55,Cam hướng ra cửa,3,1790072084071.949,2,True,637721085028588,True,True,False,637721085212001,,,,,,0.183413,637721085310980,637721086151855,637721086161832,,0.840875,,,,,,,,,,,,,,,,,,,,,,
1297,c7e22c1f,Cam mới,13,1790072084075.249,3,True,637721088328771,True,True,False,637721088451064,,,,,,0.122293,637721088544453,637721089112542,637721089123157,,0.568089,,,,,,,,,,,,,,,,,,,,,,
1297,06e9e5b9,Cam góc rộng toàn sân,1,1790072084076.181,0,True,637721089260695,False,False,False,637721089406957,,,,,,0.146262,,,,,,,,,,,,,,,,,,,,,,,,,,,
1297,1ac2ffac,Cam Dahua Ch2 Fixed,7,1790072084098.896,0,True,637721111976483,True,True,False,637721112328093,,,,,,0.35161,637721112367925,637721112635114,637721112644855,,0.267189,,,,,,,,,,,,,,,,,,,,,,
1297,c7e22c1f,Cam mới,14,1790072084100.883,3,True,637721113963059,False,False,False,637721114072356,,,,,,0.109297,,,,,,,,,,,,,,,,,,,,,,,,,,,
1297,d1f37ed1,Cam hik 1,2,1790072084108.031,1,True,637721121110559,True,True,False,637721121252436,,,,,,0.141877,637721121330770,637721121716443,637721121726828,,0.385673,,,,,,,,,,,,,,,,,,,,,,
1297,e0606b55,Cam hướng ra cửa,4,1790072084110.471,2,True,637721123551031,True,True,False,637721123752689,,,,,,0.201658,637721123859008,637721124126678,637721124137496,,0.26767,,,,,,,,,,,,,,,,,,,,,,
1297,06e9e5b9,Cam góc rộng toàn sân,2,1790072084111.271,4,True,637721124350736,True,True,False,637721127419756,,,,,,3.06902,637721127631907,637721128037160,637721128063353,,0.405253,,,,,,,,,,,,,,,,,,,,,,
1297,b1269e28,Cam 4,5,1790072084120.102,4,True,637721133181647,True,True,False,637721133501330,,,,,,0.319683,637721133835091,637721135296073,637721135314424,,1.460982,,,,,,,,,,,,,,,,,,,,,,
1297,c7e22c1f,Cam mới,15,1790072084142.247,3,True,637721155326961,True,True,False,637721155554139,,,,,,0.227178,637721155727256,637721156260702,637721156277858,,0.533446,,,,,,,,,,,,,,,,,,,,,,
1297,1ac2ffac,Cam Dahua Ch2 Fixed,8,1790072084143.51,0,True,637721156590094,True,True,False,637721156799016,,,,,,0.208922,637721156842098,637721157185717,637721157206953,,0.343619,,,,,,,,,,,,,,,,,,,,,,
1297,d1f37ed1,Cam hik 1,3,1790072084151.006,1,True,637721164086340,True,True,False,637721164324265,,,,,,0.237925,637721164465121,637721165231028,637721165250658,,0.765907,,,,,,,,,,,,,,,,,,,,,,
1297,e0606b55,Cam hướng ra cửa,5,1790072084152.481,2,True,637721165561195,True,True,False,637721166050579,,,,,,0.489384,637721166182219,637721166427890,637721166445912,,0.245671,,,,,,,,,,,,,,,,,,,,,,
1297,b1269e28,Cam 4,6,1790072084153.568,4,True,637721166647947,True,True,False,637721166797904,,,,,,0.149957,637721166960311,637721167161957,637721167178039,,0.201646,,,,,,,,,,,,,,,,,,,,,,
1297,06e9e5b9,Cam góc rộng toàn sân,3,1790072084156.831,4,True,637721169910772,True,True,False,637721170167566,,,,,,0.256794,637721170329324,637721170632273,637721170648269,,0.302949,,,,,,,,,,,,,,,,,,,,,,
1297,1ac2ffac,Cam Dahua Ch2 Fixed,9,1790072084179.775,0,True,637721192855248,True,False,False,637721193249858,1,1,0,1,0,0.39461,637721193368362,637721193880050,637721193902055,637721224893193,0.511688,30.991138,32.037945,637721224949030,637721385968774,161.019744,14.753667,26.15654420852661,59.224634,59.246910095214844,,,,,0.097499,0.10400000214576721,637721385896459,161.003266,10.43001,10.146720290184021,96.678588,95.06073951721191,
1297,c7e22c1f,Cam mới,16,1790072084185.137,3,True,637721198216886,True,True,False,637721198489141,,,,,,0.272255,637721198695281,637721199245016,637721199262968,,0.549735,,,,,,,,,,,,,,,,,,,,,,
1297,d1f37ed1,Cam hik 1,4,1790072084193.169,1,True,637721206249097,True,True,False,637721206790873,,,,,,0.541776,637721208202145,637721208789154,637721208807246,,0.587009,,,,,,,,,,,,,,,,,,,,,,
1297,e0606b55,Cam hướng ra cửa,6,1790072084196.083,2,True,637721209162820,True,True,False,637721209326950,,,,,,0.16413,637721209446858,637721210721384,637721210737809,,1.274526,,,,,,,,,,,,,,,,,,,,,,
1297,b1269e28,Cam 4,7,1790072084197.882,4,True,637721210961461,True,True,False,637721211232318,,,,,,0.270857,637721211387343,637721212510505,637721212528344,,1.123162,,,,,,,,,,,,,,,,,,,,,,
1297,06e9e5b9,Cam góc rộng toàn sân,4,1790072084199.699,4,True,637721212779130,True,True,False,637721212949706,,,,,,0.170576,637721213118865,637721213445889,637721213461675,,0.327024,,,,,,,,,,,,,,,,,,,,,,
1297,c7e22c1f,Cam mới,17,1790072084241.122,3,True,637721254202163,True,True,False,637721254422566,,,,,,0.220403,637721254593991,637721255003467,637721255018302,,0.409476,,,,,,,,,,,,,,,,,,,,,,
1297,d1f37ed1,Cam hik 1,5,1790072084242.191,1,True,637721255271413,True,True,False,637721255594303,,,,,,0.32289,637721255682210,637721255927244,637721255943275,,0.245034,,,,,,,,,,,,,,,,,,,,,,
1297,1ac2ffac,Cam Dahua Ch2 Fixed,10,1790072084243.009,0,True,637721256088677,False,False,False,637721256575946,,,,,,0.487269,,,,,,,,,,,,,,,,,,,,,,,,,,,
1297,06e9e5b9,Cam góc rộng toàn sân,5,1790072084243.683,4,True,637721256763017,True,True,False,637721257460627,,,,,,0.69761,637721257626429,637721264553912,637721264575766,,6.927483,,,,,,,,,,,,,,,,,,,,,,
1297,b1269e28,Cam 4,8,1790072084253.358,4,True,637721266437673,True,True,False,637721267060673,,,,,,0.623,637721267264714,637721269093588,637721269112491,,1.828874,,,,,,,,,,,,,,,,,,,,,,
1297,e0606b55,Cam hướng ra cửa,7,1790072084259.246,2,True,637721272325638,True,True,False,637721272571389,,,,,,0.245751,637721272692526,637721272891716,637721272907840,,0.19919,,,,,,,,,,,,,,,,,,,,,,
1297,1ac2ffac,Cam Dahua Ch2 Fixed,11,1790072084265.329,0,True,637721278408457,False,False,False,637721278588004,,,,,,0.179547,,,,,,,,,,,,,,,,,,,,,,,,,,,
1297,d1f37ed1,Cam hik 1,6,1790072084266.809,1,True,637721279888502,False,False,False,637721280053426,,,,,,0.164924,,,,,,,,,,,,,,,,,,,,,,,,,,,
1297,c7e22c1f,Cam mới,18,1790072084268.079,3,True,637721281158581,False,False,False,637721281259320,,,,,,0.100739,,,,,,,,,,,,,,,,,,,,,,,,,,,
1297,e0606b55,Cam hướng ra cửa,8,1790072084273.679,2,True,637721286759116,False,False,False,637721286975474,,,,,,0.216358,,,,,,,,,,,,,,,,,,,,,,,,,,,
1297,06e9e5b9,Cam góc rộng toàn sân,6,1790072084279.066,4,True,637721292146038,True,True,False,637721292488543,,,,,,0.342505,637721292704051,637721293012002,637721293029884,,0.307951,,,,,,,,,,,,,,,,,,,,,,
1297,1ac2ffac,Cam Dahua Ch2 Fixed,12,1790072084310.677,0,True,637721323756368,False,False,False,637721324034152,,,,,,0.277784,,,,,,,,,,,,,,,,,,,,,,,,,,,
1297,c7e22c1f,Cam mới,19,1790072084334.35,3,True,637721347429988,True,False,False,637721347608442,3,0,0,3,0,0.178454,637721347727998,637721347978089,637721347989429,637721386042980,0.250091,38.053551,38.612992,637721386077676,637721448801271,62.723595,3.317514,6.113952159881592,25.619228,26.298943519592285,2.9076,3.4741439521312714,4.348994,4.139936089515686,23.434953,20.7339526116848,637721447030431,60.987451,,,,,
1297,d1f37ed1,Cam hik 1,7,1790072084335.22,1,True,637721348299566,True,True,False,637721348449134,,,,,,0.149568,637721348533896,637721348715380,637721348723533,,0.181484,,,,,,,,,,,,,,,,,,,,,,
1297,06e9e5b9,Cam góc rộng toàn sân,7,1790072084335.867,4,True,637721348946618,True,True,False,637721349940541,,,,,,0.993923,637721350050108,637721350486567,637721350497971,,0.436459,,,,,,,,,,,,,,,,,,,,,,
1297,e0606b55,Cam hướng ra cửa,9,1790072084337.585,2,True,637721350664615,True,True,False,637721350961929,,,,,,0.297314,637721351064498,637721351273491,637721351287915,,0.208993,,,,,,,,,,,,,,,,,,,,,,
1297,b1269e28,Cam 4,9,1790072084338.564,4,True,637721351644449,True,True,False,637721351796935,,,,,,0.152486,637721351900573,637721352071384,637721352081089,,0.170811,,,,,,,,,,,,,,,,,,,,,,
1297,1ac2ffac,Cam Dahua Ch2 Fixed,13,1790072084339.443,0,True,637721352522862,False,False,False,637721352735325,,,,,,0.212463,,,,,,,,,,,,,,,,,,,,,,,,,,,
1297,e0606b55,Cam hướng ra cửa,10,1790072084341.787,2,True,637721354867213,False,False,False,637721354988849,,,,,,0.121636,,,,,,,,,,,,,,,,,,,,,,,,,,,
1297,06e9e5b9,Cam góc rộng toàn sân,8,1790072084350.031,4,True,637721363111124,False,False,False,637721363264790,,,,,,0.153666,,,,,,,,,,,,,,,,,,,,,,,,,,,
1297,c7e22c1f,Cam mới,20,1790072084351.179,3,True,637721364259313,False,False,False,637721364533534,,,,,,0.274221,,,,,,,,,,,,,,,,,,,,,,,,,,,
1297,d1f37ed1,Cam hik 1,8,1790072084353.118,1,True,637721366198213,False,False,False,637721366330937,,,,,,0.132724,,,,,,,,,,,,,,,,,,,,,,,,,,,
1297,b1269e28,Cam 4,10,1790072084357.089,4,True,637721370169150,False,False,False,637721370346018,,,,,,0.176868,,,,,,,,,,,,,,,,,,,,,,,,,,,
1297,1ac2ffac,Cam Dahua Ch2 Fixed,14,1790072084381.4,0,True,637721394479562,False,False,False,637721394933641,,,,,,0.454079,,,,,,,,,,,,,,,,,,,,,,,,,,,
1297,06e9e5b9,Cam góc rộng toàn sân,9,1790072084405.082,4,True,637721418162268,True,True,False,637721418345848,,,,,,0.18358,637721418478657,637721418714121,637721418722624,,0.235464,,,,,,,,,,,,,,,,,,,,,,
1297,c7e22c1f,Cam mới,21,1790072084406.636,3,True,637721419716347,True,True,False,637721419830537,,,,,,0.11419,637721419917834,637721420093211,637721420099706,,0.175377,,,,,,,,,,,,,,,,,,,,,,
1297,b1269e28,Cam 4,11,1790072084407.217,4,True,637721420297312,True,True,False,637721420466908,,,,,,0.169596,637721420572893,637721420806159,637721420816902,,0.233266,,,,,,,,,,,,,,,,,,,,,,
1297,e0606b55,Cam hướng ra cửa,11,1790072084407.953,2,True,637721421032717,True,True,False,637721421206616,,,,,,0.173899,637721421280492,637721421466438,637721421488097,,0.185946,,,,,,,,,,,,,,,,,,,,,,
1297,d1f37ed1,Cam hik 1,9,1790072084408.66,1,True,637721421739804,True,False,False,637721421876334,2,1,0,2,0,0.13653,637721421964800,637721422256851,637721422278389,637721448874054,0.292051,26.595665,27.13425,637721448921618,637721519465633,70.544015,11.031384,16.879040241241455,18.338755,18.55219268798828,,,,,1.9251719999999999,1.8227519392967224,637721519181432,70.307378,2.693891,2.7238080501556396,43.440868,39.940574645996094,
1297,c7e22c1f,Cam mới,22,1790072084418.758,3,True,637721431837427,False,False,False,637721432366343,,,,,,0.528916,,,,,,,,,,,,,,,,,,,,,,,,,,,
1297,1ac2ffac,Cam Dahua Ch2 Fixed,15,1790072084419.851,0,True,637721432930905,False,False,False,637721433150243,,,,,,0.219338,,,,,,,,,,,,,,,,,,,,,,,,,,,
1297,d1f37ed1,Cam hik 1,10,1790072084425.844,1,True,637721438924503,False,False,False,637721439129449,,,,,,0.204946,,,,,,,,,,,,,,,,,,,,,,,,,,,
1297,e0606b55,Cam hướng ra cửa,12,1790072084444.282,2,True,637721457362526,True,False,False,637721458580491,2,0,0,2,1,1.217965,637721458747056,637721460004436,637721460025052,637721519522530,1.25738,59.497478,62.160004,637721519556469,637721630287199,110.73073,12.856548,34.83529567718506,33.13822,27.385663986206055,1.334753,1.3768640160560608,4.243402,4.2488319873809814,2.801015,2.142240047454834,637721563836706,44.314176,6.7618670000000005,5.6096320152282715,56.821617,58.25811195373535,1.055051
1297,06e9e5b9,Cam góc rộng toàn sân,10,1790072084466.918,4,True,637721479998171,True,True,False,637721480290226,,,,,,0.292055,637721480489142,637721480814809,637721480831957,,0.325667,,,,,,,,,,,,,,,,,,,,,,
1297,b1269e28,Cam 4,12,1790072084467.895,4,True,637721480975009,True,True,False,637721481203856,,,,,,0.228847,637721481349071,637721482477782,637721482494344,,1.128711,,,,,,,,,,,,,,,,,,,,,,
1297,1ac2ffac,Cam Dahua Ch2 Fixed,16,1790072084469.668,0,True,637721482747640,False,False,False,637721484082503,,,,,,1.334863,,,,,,,,,,,,,,,,,,,,,,,,,,,
1297,e0606b55,Cam hướng ra cửa,13,1790072084471.242,2,True,637721484322175,False,False,False,637721484514697,,,,,,0.192522,,,,,,,,,,,,,,,,,,,,,,,,,,,
1297,06e9e5b9,Cam góc rộng toàn sân,11,1790072084472.019,4,True,637721485098573,False,False,False,637721485248668,,,,,,0.150095,,,,,,,,,,,,,,,,,,,,,,,,,,,
1297,c7e22c1f,Cam mới,23,1790072084472.413,3,True,637721485492830,True,True,False,637721487193693,,,,,,1.700863,637721487265838,637721488263708,637721488272686,,0.99787,,,,,,,,,,,,,,,,,,,,,,
1297,d1f37ed1,Cam hik 1,11,1790072084476.184,1,True,637721489263431,True,True,False,637721489380977,,,,,,0.117546,637721489432784,637721489739260,637721489744731,,0.306476,,,,,,,,,,,,,,,,,,,,,,
1297,c7e22c1f,Cam mới,24,1790072084501.677,3,True,637721514756378,False,False,False,637721514920694,,,,,,0.164316,,,,,,,,,,,,,,,,,,,,,,,,,,,
1297,1ac2ffac,Cam Dahua Ch2 Fixed,17,1790072084519.902,0,True,637721532981863,False,False,False,637721533656676,,,,,,0.674813,,,,,,,,,,,,,,,,,,,,,,,,,,,
1297,e0606b55,Cam hướng ra cửa,14,1790072084524.158,2,True,637721537238195,True,True,False,637721537376766,,,,,,0.138571,637721537486798,637721537696207,637721537703040,,0.209409,,,,,,,,,,,,,,,,,,,,,,
1297,d1f37ed1,Cam hik 1,12,1790072084525.408,1,True,637721538488316,True,True,False,637721538614111,,,,,,0.125795,637721538673721,637721538807657,637721538816223,,0.133936,,,,,,,,,,,,,,,,,,,,,,
1297,06e9e5b9,Cam góc rộng toàn sân,12,1790072084526.753,4,True,637721539833206,True,True,False,637721539963814,,,,,,0.130608,637721540058074,637721540177978,637721540186675,,0.119904,,,,,,,,,,,,,,,,,,,,,,
1297,b1269e28,Cam 4,13,1790072084530.599,4,True,637721543679421,True,True,False,637721543850328,,,,,,0.170907,637721543972790,637721544233760,637721544243903,,0.26097,,,,,,,,,,,,,,,,,,,,,,
1297,06e9e5b9,Cam góc rộng toàn sân,13,1790072084543.788,4,True,637721556868165,False,False,False,637721557037744,,,,,,0.169579,,,,,,,,,,,,,,,,,,,,,,,,,,,
1297,d1f37ed1,Cam hik 1,13,1790072084545.386,1,True,637721558466437,False,False,False,637721558691194,,,,,,0.224757,,,,,,,,,,,,,,,,,,,,,,,,,,,
1297,1ac2ffac,Cam Dahua Ch2 Fixed,18,1790072084547.03,0,True,637721560110055,False,False,False,637721560253194,,,,,,0.143139,,,,,,,,,,,,,,,,,,,,,,,,,,,
1297,e0606b55,Cam hướng ra cửa,15,1790072084549.89,2,True,637721562970316,False,False,False,637721563142599,,,,,,0.172283,,,,,,,,,,,,,,,,,,,,,,,,,,,
1297,c7e22c1f,Cam mới,25,1790072084552.826,3,True,637721565905956,True,True,False,637721566132680,,,,,,0.226724,637721566262962,637721566634294,637721566648850,,0.371332,,,,,,,,,,,,,,,,,,,,,,
1297,b1269e28,Cam 4,14,1790072084555.724,4,True,637721568804415,False,False,False,637721569172227,,,,,,0.367812,,,,,,,,,,,,,,,,,,,,,,,,,,,
1297,1ac2ffac,Cam Dahua Ch2 Fixed,19,1790072084579.774,0,True,637721592854361,False,False,False,637721593208470,,,,,,0.354109,,,,,,,,,,,,,,,,,,,,,,,,,,,
1297,d1f37ed1,Cam hik 1,14,1790072084600.391,1,True,637721613470622,True,True,False,637721613765383,,,,,,0.294761,637721613870331,637721616245735,637721616259675,,2.375404,,,,,,,,,,,,,,,,,,,,,,
1297,e0606b55,Cam hướng ra cửa,16,1790072084605.364,2,True,637721618444329,True,True,False,637721618616624,,,,,,0.172295,637721618717261,637721618954666,637721618965546,,0.237405,,,,,,,,,,,,,,,,,,,,,,
1297,b1269e28,Cam 4,15,1790072084606.688,4,True,637721619767822,True,True,False,637721620935157,,,,,,1.167335,637721621065460,637721621271593,637721621281269,,0.206133,,,,,,,,,,,,,,,,,,,,,,
1297,c7e22c1f,Cam mới,26,1790072084609.306,3,True,637721622385805,True,False,False,637721622502749,3,0,0,3,1,0.116944,637721622590301,637721622756521,637721622765593,637721630349904,0.16622,7.584311,7.964099,637721630386260,637721723167870,92.78161,12.271799999999999,26.060575485229492,25.544321,23.874271869659424,1.267481,2.161632001399994,4.92497,4.083807945251465,4.866371,2.777536004781723,637721719809667,89.459763,6.208043,6.798816084861755,46.441458,46.477312088012695,0.999489
1297,06e9e5b9,Cam góc rộng toàn sân,14,1790072084610.755,4,True,637721623834667,True,True,False,637721623990524,,,,,,0.155857,637721624103498,637721624268979,637721624278232,,0.165481,,,,,,,,,,,,,,,,,,,,,,
1297,c7e22c1f,Cam mới,27,1790072084612.458,3,True,637721625537719,False,False,False,637721625722661,,,,,,0.184942,,,,,,,,,,,,,,,,,,,,,,,,,,,
1297,c7e22c1f,Cam mới,28,1790072084613.953,3,True,637721627033027,False,False,False,637721627193401,,,,,,0.160374,,,,,,,,,,,,,,,,,,,,,,,,,,,
1297,c7e22c1f,Cam mới,29,1790072084616.53,3,True,637721629609405,False,False,False,637721629744489,,,,,,0.135084,,,,,,,,,,,,,,,,,,,,,,,,,,,
1297,1ac2ffac,Cam Dahua Ch2 Fixed,20,1790072084628.747,0,True,637721641826670,False,False,False,637721642020284,,,,,,0.193614,,,,,,,,,,,,,,,,,,,,,,,,,,,
1297,06e9e5b9,Cam góc rộng toàn sân,15,1790072084630.351,4,True,637721643430676,False,False,False,637721643543288,,,,,,0.112612,,,,,,,,,,,,,,,,,,,,,,,,,,,
1297,d1f37ed1,Cam hik 1,15,1790072084633.001,1,True,637721646081373,True,True,False,637721646196748,,,,,,0.115375,637721646267191,637721646483189,637721646494302,,0.215998,,,,,,,,,,,,,,,,,,,,,,
1297,e0606b55,Cam hướng ra cửa,17,1790072084634.613,2,True,637721647692706,False,False,False,637721647835438,,,,,,0.142732,,,,,,,,,,,,,,,,,,,,,,,,,,,
1297,b1269e28,Cam 4,16,1790072084639.649,4,True,637721652728673,True,False,False,637721652995689,6,2,1,5,3,0.267016,637721653122795,637721653394512,637721653405531,637721655909700,0.271717,2.504169,3.181027,637721655964433,637721765292140,109.327707,4.701865,7.353856086730957,71.531587,69.65104007720947,3.4023019999999997,3.748576045036316,8.070472,7.7380481362342834,4.086381,3.5735680162906647,637721761581457,105.671757,9.775649,10.05724811553955,,,3.780631
1297,1ac2ffac,Cam Dahua Ch2 Fixed,21,1790072084662.795,0,True,637721675875463,False,False,False,637721676175733,,,,,,0.30027,,,,,,,,,,,,,,,,,,,,,,,,,,,
1297,c7e22c1f,Cam mới,30,1790072084667.682,3,True,637721680761658,True,False,False,637721680916802,3,0,0,1,1,0.155144,637721681040822,637721681333761,637721681341133,637721779667931,0.292939,98.326798,98.906273,637721779707855,637721814753246,35.045391,3.860561,8.446784019470215,19.93466,15.44547176361084,0.864407,0.8834239840507507,4.499891,4.497791767120361,1.362822,1.3568639755249023,637721804440222,24.772291,2.065676,2.060192108154297,,,1.354588
1297,e0606b55,Cam hướng ra cửa,18,1790072084672.221,2,True,637721685300620,True,True,False,637721685483663,,,,,,0.183043,637721685583711,637721685835877,637721685846695,,0.252166,,,,,,,,,,,,,,,,,,,,,,
1297,d1f37ed1,Cam hik 1,16,1790072084674.929,1,True,637721688009072,True,True,False,637721688167268,,,,,,0.158196,637721688234537,637721688451825,637721688462031,,0.217288,,,,,,,,,,,,,,,,,,,,,,
1297,06e9e5b9,Cam góc rộng toàn sân,16,1790072084679.955,4,True,637721693034912,True,False,False,637721693967699,7,3,1,7,0,0.932787,637721694109434,637721695563553,637721695578378,637721765356871,1.454119,69.778493,72.321959,637721765423530,637721999212252,233.788722,31.633171,56.307838916778564,89.977265,90.5018253326416,,,,,2.5312959999999998,0.8848959915339947,637721998512060,233.155189,17.094576,18.529215812683105,130.57512,128.591552734375,
1297,1ac2ffac,Cam Dahua Ch2 Fixed,22,1790072084698.54,0,True,637721711619987,False,False,False,637721711776271,,,,,,0.156284,,,,,,,,,,,,,,,,,,,,,,,,,,,
