epoch_ms,name,duration_ms
1790073006240.5,Cam 4,0
1790073006257,Cam trong khu làm việc,0.19999992847442627
1790073006257.2002,Cam trong khu làm việc,0
1790073006257.2002,Cam Dahua Ch2 Fixed,0
1790073006257.2002,Cam Dahua Ch2 Fixed,0
1790073006273.7002,Cam hướng ra cửa,0.30000007152557373
1790073006274.1,Cam hướng ra cửa,0
1790073006274.1,Cam hik 1,0
1790073006274.1,Cam hik 1,0
1790073006274.1,Cam góc rộng toàn sân,0
1790073006274.1,Cam góc rộng toàn sân,0
1790073006290.4001,Cam 4,0.20000004768371582
1790073006290.6,Cam 4,0
1790073006290.6,Cam Dahua Ch2 Fixed,0
1790073006290.6,Cam Dahua Ch2 Fixed,0
1790073006290.6,Cam trong khu làm việc,0
1790073006290.6,Cam trong khu làm việc,0
1790073006307.1,Cam hướng ra cửa,0.19999992847442627
1790073006307.3,Cam hướng ra cửa,0.10000002384185791
1790073006307.4001,Cam hik 1,0
1790073006307.4001,Cam hik 1,0.10000002384185791
1790073006307.5,Cam góc rộng toàn sân,0
1790073006307.5,Cam góc rộng toàn sân,0
1790073006323.7002,Cam Dahua Ch2 Fixed,0.10000002384185791
1790073006323.8,Cam Dahua Ch2 Fixed,0
1790073006357.1,Cam trong khu làm việc,0.09999990463256836
1790073006357.2002,Cam trong khu làm việc,0.10000002384185791
1790073006357.4001,Cam hướng ra cửa,0
1790073006357.4001,Cam hướng ra cửa,0
1790073006357.4001,Cam hik 1,0
1790073006357.4001,Cam hik 1,0
1790073006357.4001,Cam góc rộng toàn sân,0
1790073006357.4001,Cam góc rộng toàn sân,0
1790073006357.4001,Cam 4,0.10000002384185791
1790073006357.5,Cam 4,0
1790073006373.7002,Cam Dahua Ch2 Fixed,0.20000004768371582
1790073006373.9001,Cam Dahua Ch2 Fixed,0
1790073006390.4001,Cam hik 1,0.10000002384185791
1790073006390.5,Cam hik 1,0.10000002384185791
1790073006390.6,Cam góc rộng toàn sân,0
1790073006390.6,Cam góc rộng toàn sân,0
1790073006390.6,Cam trong khu làm việc,0.09999990463256836
1790073006390.7002,Cam trong khu làm việc,0
1790073006407,Cam hướng ra cửa,0.10000002384185791
1790073006407.1,Cam hướng ra cửa,0
1790073006407.1,Cam 4,0
1790073006407.1,Cam 4,0
1790073006407.1,Cam Dahua Ch2 Fixed,0
1790073006407.1,Cam Dahua Ch2 Fixed,0
1790073006423.7002,Cam hướng ra cửa,0.10000002384185791
1790073006423.8,Cam hướng ra cửa,0
1790073006440.4001,Cam hik 1,0
1790073006440.4001,Cam hik 1,0.10000002384185791
1790073006440.5,Cam góc rộng toàn sân,0
1790073006440.5,Cam góc rộng toàn sân,0
1790073006457.1,Cam trong khu làm việc,0.09999990463256836
1790073006457.2002,Cam trong khu làm việc,0
1790073006457.2002,Cam 4,0
1790073006457.2002,Cam 4,0
