kind,camera,camera_name,tracker_objects,targets,decoder_objects,metric,n,mean_ms,p50_ms,p95_ms,p99_ms,max_ms
object,1ac2ffac,Cam Dahua Ch2 Fixed,1,2,1,t1_t2_ms,21,26.0262,24.4704,34.7652,46.3201,46.3201
object,1ac2ffac,Cam Dahua Ch2 Fixed,1,2,2,decoder_cuda_ms,62,13.0753,12.6476,22.0122,27.7131,27.7131
object,1ac2ffac,Cam Dahua Ch2 Fixed,1,2,2,t0_t1_ms,62,23.2619,23.4846,54.9464,60.0313,60.0313
object,1ac2ffac,Cam Dahua Ch2 Fixed,1,2,2,t1_t2_ms,62,30.4899,29.4437,45.0379,55.7207,55.7207
object,1ac2ffac,Cam Dahua Ch2 Fixed,1,2,2,t2_cache_ms,31,3.2666,2.9688,5.7226,5.9869,5.9869
object,1ac2ffac,Cam Dahua Ch2 Fixed,2,2,1,decoder_cuda_ms,4,12.2878,9.0831,19.7413,19.7413,19.7413
object,1ac2ffac,Cam Dahua Ch2 Fixed,2,2,1,t0_t1_ms,4,30.2576,26.5698,49.6313,49.6313,49.6313
object,1ac2ffac,Cam Dahua Ch2 Fixed,2,2,1,t1_t2_ms,4,23.5462,21.5262,29.964,29.964,29.964
object,1ac2ffac,Cam Dahua Ch2 Fixed,2,2,1,t2_cache_ms,4,4.1704,4.2437,5.2793,5.2793,5.2793
object,b1269e28,Cam 4,4,7,3,cache_t3_ms,93,35.0656,29.0458,82.7503,131.0824,131.0824
object,b1269e28,Cam 4,4,7,3,decoder_cuda_ms,93,16.3774,15.3337,24.5405,28.8326,28.8326
object,b1269e28,Cam 4,4,7,3,t0_t1_ms,93,39.0445,33.8243,98.5329,143.0993,143.0993
object,b1269e28,Cam 4,4,7,3,t0_t3_ms,93,135.6305,137.0788,196.7306,242.691,242.691
object,b1269e28,Cam 4,4,7,3,t1_t2_ms,93,52.741,49.6289,94.5089,127.2295,127.2295
object,b1269e28,Cam 4,4,7,3,t2_cache_ms,93,8.7794,7.82,14.0804,25.9612,25.9612
object,b1269e28,Cam 4,4,7,3,t2_t3_ms,93,43.845,38.0381,95.1677,140.8516,140.8516
object,b1269e28,Cam 4,4,7,5,cache_t3_ms,81,34.6546,29.9904,78.1735,119.359,119.359
object,b1269e28,Cam 4,4,7,5,decoder_cuda_ms,135,13.7783,13.3875,22.99,25.851,28.4465
object,b1269e28,Cam 4,4,7,5,t0_t1_ms,135,25.1451,20.2645,58.4025,72.995,72.995
object,b1269e28,Cam 4,4,7,5,t0_t3_ms,81,118.6196,120.3774,194.4895,210.5863,210.5863
object,b1269e28,Cam 4,4,7,5,t1_t2_ms,135,71.6424,71.6023,129.4704,154.0725,155.2754
object,b1269e28,Cam 4,4,7,5,t2_cache_ms,135,7.0227,6.7216,15.0773,21.3812,22.4081
object,b1269e28,Cam 4,4,7,5,t2_t3_ms,81,43.4568,38.5455,90.4296,134.4364,134.4364
object,b1269e28,Cam 4,4,8,4,cache_t3_ms,1620,31.7655,28.0183,75.014,101.5958,214.3216
object,b1269e28,Cam 4,4,8,4,decoder_cuda_ms,1636,14.5896,13.3368,23.7342,27.685,34.6754
object,b1269e28,Cam 4,4,8,4,t0_t1_ms,1636,34.807,30.669,78.7425,120.5678,192.3705
object,b1269e28,Cam 4,4,8,4,t0_t3_ms,1620,130.4603,125.9237,201.7701,273.1092,366.5725
object,b1269e28,Cam 4,4,8,4,t1_t2_ms,1636,56.4648,54.5694,105.1119,125.9994,287.3398
object,b1269e28,Cam 4,4,8,4,t2_cache_ms,1628,7.3059,6.4872,12.1858,15.0395,208.4684
object,b1269e28,Cam 4,4,8,4,t2_t3_ms,1620,39.0756,34.5354,83.0119,109.0197,224.8452
object,b1269e28,Cam 4,4,8,6,cache_t3_ms,1325,32.9411,28.1897,78.0806,116.5268,198.6657
object,b1269e28,Cam 4,4,8,6,decoder_cuda_ms,1998,13.0046,12.1971,22.5176,26.6624,114.8456
object,b1269e28,Cam 4,4,8,6,t0_t1_ms,1998,27.94,21.2987,71.8461,121.7255,133.4553
object,b1269e28,Cam 4,4,8,6,t0_t3_ms,1325,126.3032,121.9667,203.6517,274.2219,325.5585
object,b1269e28,Cam 4,4,8,6,t1_t2_ms,1998,77.1059,77.6749,140.7436,168.5777,237.8362
object,b1269e28,Cam 4,4,8,6,t2_cache_ms,1993,6.0901,5.5155,11.7812,14.4954,126.6409
object,b1269e28,Cam 4,4,8,6,t2_t3_ms,1325,40.4526,34.907,86.2861,129.7081,208.8236
object,b1269e28,Cam 4,4,8,,decoder_cuda_ms,1,12.5535,12.5535,12.5535,12.5535,12.5535
object,b1269e28,Cam 4,4,8,,t0_t1_ms,1,13.4697,13.4697,13.4697,13.4697,13.4697
object,b1269e28,Cam 4,4,8,,t1_t2_ms,1,23.2823,23.2823,23.2823,23.2823,23.2823
object,b1269e28,Cam 4,4,8,,t2_cache_ms,1,9.6825,9.6825,9.6825,9.6825,9.6825
object,b1269e28,Cam 4,5,8,4,cache_t3_ms,20,41.4597,33.4396,82.2869,96.5254,96.5254
object,b1269e28,Cam 4,5,8,4,decoder_cuda_ms,20,14.1886,12.8039,22.9346,23.3982,23.3982
object,b1269e28,Cam 4,5,8,4,t0_t1_ms,20,33.0953,29.9177,49.3115,49.3115,49.3115
object,b1269e28,Cam 4,5,8,4,t0_t3_ms,20,145.1452,151.2016,189.6278,199.3654,199.3654
object,b1269e28,Cam 4,5,8,4,t1_t2_ms,20,61.7675,63.091,113.6278,123.0178,123.0178
object,b1269e28,Cam 4,5,8,4,t2_cache_ms,20,8.8227,8.2887,14.6181,15.1648,15.1648
object,b1269e28,Cam 4,5,8,4,t2_t3_ms,20,50.2824,41.422,86.3578,104.8141,104.8141
object,b1269e28,Cam 4,5,8,6,cache_t3_ms,16,30.3515,25.8935,68.5312,68.5312,68.5312
object,b1269e28,Cam 4,5,8,6,decoder_cuda_ms,24,13.1917,13.6943,21.2515,22.6215,22.6215
object,b1269e28,Cam 4,5,8,6,t0_t1_ms,24,27.6951,7.2305,82.076,82.076,82.076
object,b1269e28,Cam 4,5,8,6,t0_t3_ms,16,126.7386,107.0961,280.3296,280.3296,280.3296
object,b1269e28,Cam 4,5,8,6,t1_t2_ms,24,80.4815,85.7723,136.6851,150.5679,150.5679
object,b1269e28,Cam 4,5,8,6,t2_cache_ms,24,6.5692,6.4211,12.0983,12.7514,12.7514
object,b1269e28,Cam 4,5,8,6,t2_t3_ms,16,38.0858,32.1883,77.2405,77.2405,77.2405
object,b1269e28,Cam 4,5,9,4,cache_t3_ms,104,31.5357,26.3361,72.4082,82.0686,124.3924
object,b1269e28,Cam 4,5,9,4,decoder_cuda_ms,104,14.4007,13.8762,23.4819,24.9983,28.68
object,b1269e28,Cam 4,5,9,4,t0_t1_ms,104,31.4321,26.3521,74.1099,82.183,82.183
object,b1269e28,Cam 4,5,9,4,t0_t3_ms,104,127.104,121.337,203.9858,239.4887,246.3243
object,b1269e28,Cam 4,5,9,4,t1_t2_ms,104,56.6689,54.2245,105.9654,127.6959,135.8845
object,b1269e28,Cam 4,5,9,4,t2_cache_ms,104,7.4673,6.9114,12.5069,15.0177,15.3417
object,b1269e28,Cam 4,5,9,4,t2_t3_ms,104,39.003,32.9227,78.1967,92.4072,134.3413
object,b1269e28,Cam 4,5,9,5,cache_t3_ms,52,31.1352,31.247,74.7562,86.9481,86.9481
object,b1269e28,Cam 4,5,9,5,decoder_cuda_ms,65,16.1799,15.0491,26.5583,28.4179,28.4179
object,b1269e28,Cam 4,5,9,5,t0_t1_ms,65,36.752,40.1809,78.2884,78.2884,78.2884
object,b1269e28,Cam 4,5,9,5,t0_t3_ms,52,140.8817,130.9191,205.3714,280.0133,280.0133
object,b1269e28,Cam 4,5,9,5,t1_t2_ms,65,76.5084,76.3595,134.3539,171.5276,171.5276
object,b1269e28,Cam 4,5,9,5,t2_cache_ms,65,7.9422,7.9479,12.9041,15.5198,15.5198
object,b1269e28,Cam 4,5,9,5,t2_t3_ms,52,39.8551,39.7069,81.1792,92.8733,92.8733
object,b1269e28,Cam 4,5,9,6,cache_t3_ms,76,28.2839,27.6803,64.8231,70.0837,70.0837
object,b1269e28,Cam 4,5,9,6,decoder_cuda_ms,114,14.5583,13.7906,24.4216,27.6897,28.6996
object,b1269e28,Cam 4,5,9,6,t0_t1_ms,114,28.7335,22.2136,121.889,121.889,121.889
object,b1269e28,Cam 4,5,9,6,t0_t3_ms,76,128.1878,121.4125,203.6369,239.092,239.092
object,b1269e28,Cam 4,5,9,6,t1_t2_ms,114,84.8651,83.4424,158.7082,186.3528,188.1508
object,b1269e28,Cam 4,5,9,6,t2_cache_ms,114,6.7539,6.0965,12.6933,17.2858,18.0432
object,b1269e28,Cam 4,5,9,6,t2_t3_ms,76,36.513,33.6751,74.1901,79.6054,79.6054
object,b1269e28,Cam 4,5,9,7,cache_t3_ms,116,31.3266,28.7213,73.3603,84.1243,86.5877
object,b1269e28,Cam 4,5,9,7,decoder_cuda_ms,203,13.1896,12.7716,22.8811,25.1561,29.4845
object,b1269e28,Cam 4,5,9,7,t0_t1_ms,203,25.9234,13.9285,74.2197,115.3438,115.3438
object,b1269e28,Cam 4,5,9,7,t0_t3_ms,116,127.2403,122.9348,210.2805,230.1246,249.6019
object,b1269e28,Cam 4,5,9,7,t1_t2_ms,203,90.9675,91.8566,165.2147,182.7665,208.5257
object,b1269e28,Cam 4,5,9,7,t2_cache_ms,203,6.1502,5.2692,13.3327,14.8875,22.0915
object,b1269e28,Cam 4,5,9,7,t2_t3_ms,116,39.3912,34.9576,79.713,92.7513,92.9235
object,c7e22c1f,Cam mới,1,1,1,cache_t3_ms,31,30.4415,19.383,50.1548,238.5206,238.5206
object,c7e22c1f,Cam mới,1,1,1,decoder_cuda_ms,31,16.1706,16.1668,24.5691,26.6946,26.6946
object,c7e22c1f,Cam mới,1,1,1,t0_t1_ms,31,28.8054,27.174,68.9226,72.1291,72.1291
object,c7e22c1f,Cam mới,1,1,1,t0_t3_ms,31,93.1104,80.6739,158.2149,320.8903,320.8903
object,c7e22c1f,Cam mới,1,1,1,t1_t2_ms,31,25.7194,24.3861,36.9303,37.9116,37.9116
object,c7e22c1f,Cam mới,1,1,1,t2_cache_ms,31,8.1441,7.6639,13.2747,15.6689,15.6689
object,c7e22c1f,Cam mới,1,1,1,t2_t3_ms,31,38.5856,29.5311,61.2396,244.8057,244.8057
object,c7e22c1f,Cam mới,2,1,1,cache_t3_ms,4,16.715,6.4504,32.5917,32.5917,32.5917
object,c7e22c1f,Cam mới,2,1,1,decoder_cuda_ms,4,14.8887,10.8959,21.1885,21.1885,21.1885
object,c7e22c1f,Cam mới,2,1,1,t0_t1_ms,4,11.3099,10.5608,17.0987,17.0987,17.0987
object,c7e22c1f,Cam mới,2,1,1,t0_t3_ms,4,59.4667,42.9976,82.5751,82.5751,82.5751
object,c7e22c1f,Cam mới,2,1,1,t1_t2_ms,4,22.3398,17.0101,31.3816,31.3816,31.3816
object,c7e22c1f,Cam mới,2,1,1,t2_cache_ms,4,9.102,10.2689,10.4093,10.4093,10.4093
object,c7e22c1f,Cam mới,2,1,1,t2_t3_ms,4,25.8169,16.8444,37.9272,37.9272,37.9272
object,c7e22c1f,Cam mới,2,2,1,cache_t3_ms,113,26.0402,24.6667,49.0278,110.8339,159.9325
object,c7e22c1f,Cam mới,2,2,1,decoder_cuda_ms,114,14.8788,13.8546,23.0771,28.3252,28.6276
object,c7e22c1f,Cam mới,2,2,1,t0_t1_ms,114,26.7194,21.2051,66.8578,116.9425,117.3633
object,c7e22c1f,Cam mới,2,2,1,t0_t3_ms,113,85.4304,82.8544,167.4504,225.8854,243.1292
object,c7e22c1f,Cam mới,2,2,1,t1_t2_ms,114,24.0444,22.3994,35.4722,39.5564,39.9686
object,c7e22c1f,Cam mới,2,2,1,t2_cache_ms,114,8.4805,7.292,12.4663,19.7356,106.4789
object,c7e22c1f,Cam mới,2,2,1,t2_t3_ms,113,34.505,32.2322,60.561,135.3752,169.5851
object,c7e22c1f,Cam mới,2,2,2,cache_t3_ms,236,25.9662,22.1827,55.09,102.8886,118.6761
object,c7e22c1f,Cam mới,2,2,2,decoder_cuda_ms,336,14.0036,12.9756,24.4284,28.6804,30.9549
object,c7e22c1f,Cam mới,2,2,2,t0_t1_ms,336,26.3913,25.0997,59.0044,100.858,113.1639
object,c7e22c1f,Cam mới,2,2,2,t0_t3_ms,236,95.4036,86.9765,150.233,185.3103,185.5923
object,c7e22c1f,Cam mới,2,2,2,t1_t2_ms,336,33.5444,32.4787,58.5837,67.8511,70.2094
object,c7e22c1f,Cam mới,2,2,2,t2_cache_ms,336,6.6431,6.03,12.4744,17.203,18.8578
object,c7e22c1f,Cam mới,2,2,2,t2_t3_ms,236,33.7307,30.0201,65.5849,107.5645,126.0166
object,c7e22c1f,Cam mới,3,2,1,cache_t3_ms,4,26.4141,25.4548,34.3787,34.3787,34.3787
object,c7e22c1f,Cam mới,3,2,1,decoder_cuda_ms,4,17.9564,16.287,24.8658,24.8658,24.8658
object,c7e22c1f,Cam mới,3,2,1,t0_t1_ms,4,21.3141,24.3779,29.8119,29.8119,29.8119
object,c7e22c1f,Cam mới,3,2,1,t0_t3_ms,4,82.6326,79.4656,91.6841,91.6841,91.6841
object,c7e22c1f,Cam mới,3,2,1,t1_t2_ms,4,25.9993,25.7202,33.0528,33.0528,33.0528
object,c7e22c1f,Cam mới,3,2,1,t2_cache_ms,4,8.9051,8.7216,11.6662,11.6662,11.6662
object,c7e22c1f,Cam mới,3,2,1,t2_t3_ms,4,35.3193,31.5194,43.1003,43.1003,43.1003
object,c7e22c1f,Cam mới,3,2,2,cache_t3_ms,3,41.6095,55.8032,68.8139,68.8139,68.8139
object,c7e22c1f,Cam mới,3,2,2,decoder_cuda_ms,6,15.4343,11.5494,27.9944,27.9944,27.9944
object,c7e22c1f,Cam mới,3,2,2,t0_t1_ms,6,20.8025,16.3801,31.3682,31.3682,31.3682
object,c7e22c1f,Cam mới,3,2,2,t0_t3_ms,3,108.1286,112.0144,124.8482,124.8482,124.8482
object,c7e22c1f,Cam mới,3,2,2,t1_t2_ms,6,33.1669,26.0209,49.8881,49.8881,49.8881
object,c7e22c1f,Cam mới,3,2,2,t2_cache_ms,6,4.7474,3.84,7.6124,7.6124,7.6124
object,c7e22c1f,Cam mới,3,2,2,t2_t3_ms,3,48.2725,63.4156,75.135,75.135,75.135
object,c7e22c1f,Cam mới,3,3,1,cache_t3_ms,204,24.695,22.0713,47.7776,93.5964,112.2602
object,c7e22c1f,Cam mới,3,3,1,decoder_cuda_ms,215,14.753,13.6482,23.9143,28.1663,30.2032
object,c7e22c1f,Cam mới,3,3,1,t0_t1_ms,215,26.2813,24.2952,66.262,86.6872,108.963
object,c7e22c1f,Cam mới,3,3,1,t0_t3_ms,204,82.7152,82.021,128.0871,161.5081,197.3025
object,c7e22c1f,Cam mới,3,3,1,t1_t2_ms,215,23.9412,22.3617,35.2194,38.6623,42.1157
object,c7e22c1f,Cam mới,3,3,1,t2_cache_ms,215,7.3632,6.8328,12.0215,13.3637,16.9931
object,c7e22c1f,Cam mới,3,3,1,t2_t3_ms,204,32.0679,29.2263,56.9563,98.0243,118.8511
object,c7e22c1f,Cam mới,3,3,2,cache_t3_ms,192,25.3008,22.1898,50.7847,99.711,118.168
object,c7e22c1f,Cam mới,3,3,2,decoder_cuda_ms,264,13.11,12.3476,22.3053,26.421,30.0088
object,c7e22c1f,Cam mới,3,3,2,t0_t1_ms,264,27.2331,23.7669,64.627,101.2012,104.3731
object,c7e22c1f,Cam mới,3,3,2,t0_t3_ms,192,92.2269,84.1075,157.9574,192.9696,192.9787
object,c7e22c1f,Cam mới,3,3,2,t1_t2_ms,264,32.0797,31.1165,52.6832,63.9424,70.2867
object,c7e22c1f,Cam mới,3,3,2,t2_cache_ms,264,5.7195,5.2571,10.6684,14.147,15.5318
object,c7e22c1f,Cam mới,3,3,2,t2_t3_ms,192,31.9979,28.2029,57.7447,107.9431,128.8365
object,c7e22c1f,Cam mới,3,3,3,cache_t3_ms,261,25.6214,23.8807,54.4596,96.2433,127.7419
object,c7e22c1f,Cam mới,3,3,3,decoder_cuda_ms,636,12.1064,10.7558,21.4402,26.6736,121.9032
object,c7e22c1f,Cam mới,3,3,3,t0_t1_ms,636,24.2167,22.2751,55.9248,71.3548,101.4755
object,c7e22c1f,Cam mới,3,3,3,t0_t3_ms,261,98.7586,88.0556,156.9603,198.6789,204.1961
object,c7e22c1f,Cam mới,3,3,3,t1_t2_ms,636,38.2068,35.8966,70.8972,96.6436,152.7852
object,c7e22c1f,Cam mới,3,3,3,t2_cache_ms,636,5.0118,4.2913,11.2273,16.1527,24.1902
object,c7e22c1f,Cam mới,3,3,3,t2_t3_ms,261,32.8463,30.9902,65.6299,102.4519,141.0438
object,c7e22c1f,Cam mới,3,3,,decoder_cuda_ms,2,14.6054,11.45,17.7609,17.7609,17.7609
object,c7e22c1f,Cam mới,3,3,,t0_t1_ms,2,11.5578,11.5578,11.5578,11.5578,11.5578
object,c7e22c1f,Cam mới,3,3,,t1_t2_ms,2,33.7183,22.5151,44.9214,44.9214,44.9214
object,c7e22c1f,Cam mới,3,3,,t2_cache_ms,2,7.9845,4.7541,11.2149,11.2149,11.2149
object,c7e22c1f,Cam mới,4,4,1,cache_t3_ms,1,35.4485,35.4485,35.4485,35.4485,35.4485
object,c7e22c1f,Cam mới,4,4,1,decoder_cuda_ms,1,11.9166,11.9166,11.9166,11.9166,11.9166
object,c7e22c1f,Cam mới,4,4,1,t0_t1_ms,1,23.7828,23.7828,23.7828,23.7828,23.7828
object,c7e22c1f,Cam mới,4,4,1,t0_t3_ms,1,87.4979,87.4979,87.4979,87.4979,87.4979
object,c7e22c1f,Cam mới,4,4,1,t1_t2_ms,1,18.438,18.438,18.438,18.438,18.438
object,c7e22c1f,Cam mới,4,4,1,t2_cache_ms,1,9.8286,9.8286,9.8286,9.8286,9.8286
object,c7e22c1f,Cam mới,4,4,1,t2_t3_ms,1,45.2771,45.2771,45.2771,45.2771,45.2771
object,c7e22c1f,Cam mới,4,4,2,cache_t3_ms,6,20.8856,8.6086,44.4097,44.4097,44.4097
object,c7e22c1f,Cam mới,4,4,2,decoder_cuda_ms,12,13.6286,11.7443,24.7484,24.7484,24.7484
object,c7e22c1f,Cam mới,4,4,2,t0_t1_ms,12,19.3076,8.6706,42.1275,42.1275,42.1275
object,c7e22c1f,Cam mới,4,4,2,t0_t3_ms,6,73.9863,75.9664,109.9872,109.9872,109.9872
object,c7e22c1f,Cam mới,4,4,2,t1_t2_ms,12,35.6504,34.4841,62.6961,62.6961,62.6961
object,c7e22c1f,Cam mới,4,4,2,t2_cache_ms,12,5.4489,4.491,13.7083,13.7083,13.7083
object,c7e22c1f,Cam mới,4,4,2,t2_t3_ms,6,28.433,14.3439,55.2888,55.2888,55.2888
object,c7e22c1f,Cam mới,4,4,3,cache_t3_ms,5,12.5054,14.9601,21.4732,21.4732,21.4732
object,c7e22c1f,Cam mới,4,4,3,decoder_cuda_ms,15,12.9924,10.8306,28.6243,28.6243,28.6243
object,c7e22c1f,Cam mới,4,4,3,t0_t1_ms,15,33.0285,34.2851,60.2347,60.2347,60.2347
object,c7e22c1f,Cam mới,4,4,3,t0_t3_ms,5,94.7675,88.3103,119.8382,119.8382,119.8382
object,c7e22c1f,Cam mới,4,4,3,t1_t2_ms,15,41.9548,37.0903,88.6741,88.6741,88.6741
object,c7e22c1f,Cam mới,4,4,3,t2_cache_ms,15,4.4075,3.6804,8.8719,8.8719,8.8719
object,c7e22c1f,Cam mới,4,4,3,t2_t3_ms,5,19.0852,23.832,25.9309,25.9309,25.9309
object,c7e22c1f,Cam mới,4,4,4,cache_t3_ms,1,128.3044,128.3044,128.3044,128.3044,128.3044
object,c7e22c1f,Cam mới,4,4,4,decoder_cuda_ms,4,16.5518,13.4407,31.3981,31.3981,31.3981
object,c7e22c1f,Cam mới,4,4,4,t0_t1_ms,4,36.2393,36.2393,36.2393,36.2393,36.2393
object,c7e22c1f,Cam mới,4,4,4,t0_t3_ms,1,250.0128,250.0128,250.0128,250.0128,250.0128
object,c7e22c1f,Cam mới,4,4,4,t1_t2_ms,4,80.964,74.425,110.8078,110.8078,110.8078
object,c7e22c1f,Cam mới,4,4,4,t2_cache_ms,4,5.2481,2.7544,11.0442,11.0442,11.0442
object,c7e22c1f,Cam mới,4,4,4,t2_t3_ms,1,139.3485,139.3485,139.3485,139.3485,139.3485
object,d1f37ed1,Cam hik 1,1,1,1,decoder_cuda_ms,135,9.9895,8.9715,17.6166,20.4549,21.2343
object,d1f37ed1,Cam hik 1,1,1,1,t0_t1_ms,135,29.7722,24.1355,105.2469,150.6031,170.3334
object,d1f37ed1,Cam hik 1,1,1,1,t1_t2_ms,135,19.0045,17.81,29.225,32.2643,32.6941
object,d1f37ed1,Cam hik 1,1,1,1,t2_cache_ms,135,3.2582,2.9202,6.3245,7.8572,8.4436
object,d1f37ed1,Cam hik 1,1,2,1,cache_t3_ms,97,34.2997,23.7407,123.9983,229.9111,229.9111
object,d1f37ed1,Cam hik 1,1,2,1,decoder_cuda_ms,129,15.3413,14.6437,23.6797,27.9641,29.586
object,d1f37ed1,Cam hik 1,1,2,1,t0_t1_ms,129,34.1296,22.9932,145.9448,181.9297,191.6297
object,d1f37ed1,Cam hik 1,1,2,1,t0_t3_ms,97,101.0326,82.7617,281.836,291.6138,291.6138
object,d1f37ed1,Cam hik 1,1,2,1,t1_t2_ms,129,24.8521,24.743,35.4075,39.0143,44.6545
object,d1f37ed1,Cam hik 1,1,2,1,t2_cache_ms,99,8.3699,7.9609,12.9885,19.4206,19.4206
object,d1f37ed1,Cam hik 1,1,2,1,t2_t3_ms,97,42.693,32.5652,129.9888,238.9594,238.9594
object,d1f37ed1,Cam hik 1,1,2,2,cache_t3_ms,112,33.0051,25.4848,131.1133,225.2255,230.4414
object,d1f37ed1,Cam hik 1,1,2,2,decoder_cuda_ms,282,12.1893,11.8019,20.4051,24.1435,29.079
object,d1f37ed1,Cam hik 1,1,2,2,t0_t1_ms,282,25.9773,20.1214,54.8682,183.678,246.624
object,d1f37ed1,Cam hik 1,1,2,2,t0_t3_ms,112,90.784,80.2802,281.6118,290.0303,320.8146
object,d1f37ed1,Cam hik 1,1,2,2,t1_t2_ms,282,33.08,30.6946,54.7795,63.7183,153.5632
object,d1f37ed1,Cam hik 1,1,2,2,t2_cache_ms,257,6.0105,4.611,13.0418,15.9183,125.0584
object,d1f37ed1,Cam hik 1,1,2,2,t2_t3_ms,112,41.35,33.8793,137.5079,239.0641,240.7015
object,d1f37ed1,Cam hik 1,2,2,1,cache_t3_ms,1,24.1755,24.1755,24.1755,24.1755,24.1755
object,d1f37ed1,Cam hik 1,2,2,1,decoder_cuda_ms,5,8.5948,8.246,10.8819,10.8819,10.8819
object,d1f37ed1,Cam hik 1,2,2,1,t0_t1_ms,5,17.2243,12.5702,29.1921,29.1921,29.1921
object,d1f37ed1,Cam hik 1,2,2,1,t0_t3_ms,1,82.6785,82.6785,82.6785,82.6785,82.6785
object,d1f37ed1,Cam hik 1,2,2,1,t1_t2_ms,5,17.9265,16.9801,22.4332,22.4332,22.4332
object,d1f37ed1,Cam hik 1,2,2,1,t2_cache_ms,5,3.8192,2.8128,7.7587,7.7587,7.7587
object,d1f37ed1,Cam hik 1,2,2,1,t2_t3_ms,1,31.9342,31.9342,31.9342,31.9342,31.9342
object,d1f37ed1,Cam hik 1,2,2,2,cache_t3_ms,5,24.7035,26.1917,36.6847,36.6847,36.6847
object,d1f37ed1,Cam hik 1,2,2,2,decoder_cuda_ms,14,10.806,10.1045,17.5694,17.5694,17.5694
object,d1f37ed1,Cam hik 1,2,2,2,t0_t1_ms,14,21.6051,27.7893,31.8957,31.8957,31.8957
object,d1f37ed1,Cam hik 1,2,2,2,t0_t3_ms,5,76.1923,78.3914,90.1397,90.1397,90.1397
object,d1f37ed1,Cam hik 1,2,2,2,t1_t2_ms,14,30.6688,28.4996,50.8499,50.8499,50.8499
object,d1f37ed1,Cam hik 1,2,2,2,t2_cache_ms,14,4.4124,2.8172,11.1451,11.1451,11.1451
object,d1f37ed1,Cam hik 1,2,2,2,t2_t3_ms,5,32.2768,34.1975,44.1504,44.1504,44.1504
object,d1f37ed1,Cam hik 1,2,3,1,cache_t3_ms,71,39.9921,21.8207,184.5341,224.4288,224.4288
object,d1f37ed1,Cam hik 1,2,3,1,decoder_cuda_ms,71,15.2776,14.446,27.916,30.1468,30.1468
object,d1f37ed1,Cam hik 1,2,3,1,t0_t1_ms,71,31.0911,27.3537,95.6444,138.9881,138.9881
object,d1f37ed1,Cam hik 1,2,3,1,t0_t3_ms,71,105.878,82.2272,279.4348,296.1623,296.1623
object,d1f37ed1,Cam hik 1,2,3,1,t1_t2_ms,71,24.5672,23.4455,40.124,43.5337,43.5337
object,d1f37ed1,Cam hik 1,2,3,1,t2_cache_ms,71,10.2276,6.7732,12.048,211.8382,211.8382
object,d1f37ed1,Cam hik 1,2,3,1,t2_t3_ms,71,50.2197,29.019,206.3997,227.8616,227.8616
object,d1f37ed1,Cam hik 1,2,3,2,cache_t3_ms,81,37.5047,25.3937,170.0422,243.9421,243.9421
object,d1f37ed1,Cam hik 1,2,3,2,decoder_cuda_ms,166,12.5933,11.9028,22.3424,27.0736,27.4592
object,d1f37ed1,Cam hik 1,2,3,2,t0_t1_ms,166,27.5198,21.5611,75.6672,144.173,144.173
object,d1f37ed1,Cam hik 1,2,3,2,t0_t3_ms,81,98.1093,81.976,274.0953,292.358,292.358
object,d1f37ed1,Cam hik 1,2,3,2,t1_t2_ms,166,34.7476,33.5789,58.36,70.0769,72.3913
object,d1f37ed1,Cam hik 1,2,3,2,t2_cache_ms,166,6.0992,5.0994,13.6251,16.8506,16.8675
object,d1f37ed1,Cam hik 1,2,3,2,t2_t3_ms,81,46.1166,33.2599,174.5911,257.5024,257.5024
object,d1f37ed1,Cam hik 1,2,3,3,cache_t3_ms,4,18.07,15.8439,31.6133,31.6133,31.6133
object,d1f37ed1,Cam hik 1,2,3,3,decoder_cuda_ms,12,13.2579,12.6652,26.9056,26.9056,26.9056
object,d1f37ed1,Cam hik 1,2,3,3,t0_t1_ms,12,25.2971,18.8815,43.4791,43.4791,43.4791
object,d1f37ed1,Cam hik 1,2,3,3,t0_t3_ms,4,80.0314,74.5969,89.9988,89.9988,89.9988
object,d1f37ed1,Cam hik 1,2,3,3,t1_t2_ms,12,45.4249,40.079,81.1253,81.1253,81.1253
object,d1f37ed1,Cam hik 1,2,3,3,t2_cache_ms,12,4.9867,3.5869,9.7885,9.7885,9.7885
object,d1f37ed1,Cam hik 1,2,3,3,t2_t3_ms,4,25.7016,21.3818,39.875,39.875,39.875
object,d1f37ed1,Cam hik 1,3,3,1,cache_t3_ms,1,24.5048,24.5048,24.5048,24.5048,24.5048
object,d1f37ed1,Cam hik 1,3,3,1,decoder_cuda_ms,2,19.8552,15.5595,24.1508,24.1508,24.1508
object,d1f37ed1,Cam hik 1,3,3,1,t0_t1_ms,2,39.4448,14.2981,64.5915,64.5915,64.5915
object,d1f37ed1,Cam hik 1,3,3,1,t0_t3_ms,1,77.9671,77.9671,77.9671,77.9671,77.9671
object,d1f37ed1,Cam hik 1,3,3,1,t1_t2_ms,2,28.6249,25.1705,32.0794,32.0794,32.0794
object,d1f37ed1,Cam hik 1,3,3,1,t2_cache_ms,2,7.1431,7.0848,7.2014,7.2014,7.2014
object,d1f37ed1,Cam hik 1,3,3,1,t2_t3_ms,1,31.5896,31.5896,31.5896,31.5896,31.5896
object,d1f37ed1,Cam hik 1,3,3,3,cache_t3_ms,2,12.654,7.4651,17.8429,17.8429,17.8429
