camera,frame,epoch_ms,receipt_ns,targets,masks,inference_ms,queue_wait_ms,ipc_out_ms,parent_queue_ms,emit_client_ms,publish_client_ms,packet_gap_ms
06e9e5b9,779,1790073047240,638684253200889,7,3,57.2,2.4,0.328106,4.404928,7.379741,2.646707,35.556755
e0606b55,809,1790073047245,638684258332334,2,1,27.3,21.5,0.350104,1.835363,3.197011,1.011544,40.575545
b1269e28,669,1790073047254,638684267024030,8,4,109.8,9.1,0.675696,1.130475,6.114069,4.307898,41.594553
1ac2ffac,836,1790073047280,638684293282951,1,0,4.5,19.7,0.197413,2.740415,5.319789,2.381961,52.874104
d1f37ed1,777,1790073047280,638684293385093,3,1,38.7,18.9,0.303821,1.332575,4.001099,2.364703,47.228429
e0606b55,810,1790073047288,638684301541429,2,1,22.8,40.7,1.094757,4.88142,10.213324,4.237147,43.209095
c7e22c1f,851,1790073047288,638684301669214,2,2,51.7,29.5,0.32295,5.088045,9.441285,4.03029,61.381639
06e9e5b9,780,1790073047288,638684301753164,7,3,57.2,2.4,0.235725,3.97431,7.863356,3.653321,48.552275
c7e22c1f,852,1790073047313,638684326767517,2,2,51.7,29.5,0.393483,1.046866,3.087871,1.647522,25.098303
1ac2ffac,837,1790073047323,638684336112129,1,0,4.5,19.7,0.07427,4.966195,10.461455,5.42099,42.829178
06e9e5b9,781,1790073047323,638684336227710,6,3,71.1,34.3,0.249338,3.39864,9.081572,5.433594,34.474546
e0606b55,811,1790073047323,638684336421491,2,1,22.8,40.7,0.245191,3.175374,7.331558,3.910993,34.880062
d1f37ed1,778,1790073047323,638684336546401,3,1,38.7,18.9,0.174839,2.56679,6.532906,3.791277,43.161308
b1269e28,670,1790073047340,638684353122108,8,4,109.8,9.1,0.641473,2.943931,7.908057,4.322653,86.098078
c7e22c1f,853,1790073047354,638684367948174,2,2,51.7,29.5,0.3682,3.643109,5.881058,1.869749,41.180657
1ac2ffac,838,1790073047360,638684373985087,1,0,18.6,12.1,0.103274,2.136221,4.720584,2.481089,37.872958
06e9e5b9,782,1790073047361,638684374068879,6,3,71.1,34.3,0.229827,0.812493,3.553189,2.510869,37.841169
d1f37ed1,779,1790073047366,638684379428386,3,1,25.5,23,1.00588,4.813198,7.580171,1.761093,42.881985
e0606b55,812,1790073047366,638684379893833,2,1,22.8,40.7,0.139619,5.249738,6.84744,1.458083,43.472342
b1269e28,671,1790073047373,638684386722761,8,4,104.2,11.3,0.596314,4.895874,8.486849,2.994661,33.600653
c7e22c1f,854,1790073047390,638684403133801,2,2,51.7,29.5,0.55313,1.39061,4.596891,2.653151,35.185627
d1f37ed1,780,1790073047390,638684403320026,3,1,25.5,23,0.295104,0.969714,3.765513,2.500695,23.89164
1ac2ffac,839,1790073047394,638684407174194,1,0,18.6,12.1,0.16419,4.902933,5.618147,0.551024,33.189107
06e9e5b9,783,1790073047405,638684418733096,6,3,71.1,34.3,0.426629,0.462024,2.761119,1.872466,44.664217
e0606b55,813,1790073047412,638684425640321,2,1,34.6,2.7,0.310256,2.521036,5.41808,2.586788,45.746488
b1269e28,672,1790073047413,638684426692544,8,4,104.2,11.3,0.740068,0.307389,4.436648,3.389191,39.969783
1ac2ffac,840,1790073047427,638684440611966,1,0,18.6,12.1,0.147098,0.033341,0.644879,0.46444,33.437772
c7e22c1f,855,1790073047434,638684447763497,2,2,45.8,32.9,0.462689,3.524438,6.455438,2.468311,44.629696
d1f37ed1,781,1790073047434,638684447960412,3,1,25.5,23,0.321554,2.934922,5.616714,2.360238,44.640386
06e9e5b9,784,1790073047442,638684455199258,6,3,71.1,34.3,0.515404,2.141275,6.413593,3.756914,36.466162
e0606b55,814,1790073047443,638684456880048,2,1,34.6,2.7,0.362457,2.805204,7.340918,4.173257,31.239727
b1269e28,673,1790073047444,638684457074800,8,4,104.2,11.3,0.706443,1.528516,6.366645,4.131686,30.382256
1ac2ffac,841,1790073047477,638684490274514,1,0,18.6,12.1,0.190138,5.008327,10.417502,5.219037,49.662548
e0606b55,815,1790073047477,638684490410721,2,1,34.6,2.7,0.244325,4.156363,9.642855,5.242167,33.530673
c7e22c1f,856,1790073047477,638684490668866,2,2,45.8,32.9,0.341429,3.228062,8.863778,5.294287,42.905369
06e9e5b9,785,1790073047477,638684490826263,6,3,58.2,31.7,0.248345,2.119054,7.584652,5.217253,35.627005
d1f37ed1,782,1790073047477,638684490970986,3,1,25.5,23,0.206027,1.897594,6.413767,4.310146,43.010574
c7e22c1f,857,1790073047518,638684531921747,2,2,45.8,32.9,0.415716,2.951712,7.489595,4.122167,41.252881
06e9e5b9,786,1790073047519,638684532094446,6,3,58.2,31.7,0.292502,2.259625,6.466313,3.914186,41.268183
1ac2ffac,842,1790073047519,638684532211301,1,0,18.6,12.1,0.080009,2.596238,5.613254,2.937007,41.936787
d1f37ed1,783,1790073047524,638684537692373,3,1,38.3,18.1,1.52345,4.964388,9.774955,3.287117,46.721387
e0606b55,816,1790073047526,638684539344840,2,1,18.4,10.1,0.209131,3.952606,8.217204,4.055467,48.934119
b1269e28,674,1790073047526,638684539484876,8,4,80.3,33,0.702482,1.850745,6.471384,3.918157,82.410076
1ac2ffac,843,1790073047550,638684563392473,1,0,5.1,14.4,0.128636,1.421652,2.343648,0.79336,31.181172
c7e22c1f,858,1790073047556,638684569651671,2,2,42.2,17.2,0.375561,4.668426,6.908249,1.864262,37.729924
06e9e5b9,787,1790073047564,638684577330218,6,3,58.2,31.7,0.272786,4.38991,8.786507,4.123811,45.235772
d1f37ed1,784,1790073047564,638684577482095,3,1,38.3,18.1,0.191239,4.338729,7.699131,3.169163,39.789722
e0606b55,817,1790073047564,638684577601390,2,1,18.4,10.1,0.159505,3.064683,5.920446,2.696258,38.25655
b1269e28,675,1790073047571,638684584243010,8,4,80.3,33,0.601731,1.979263,6.67966,4.098666,44.758134
1ac2ffac,844,1790073047590,638684603212448,1,0,5.1,14.4,0.132697,3.937268,5.101775,1.03181,39.819975
06e9e5b9,788,1790073047599,638684612543722,6,3,58.2,31.7,0.314409,2.322287,7.71803,5.081334,35.213504
c7e22c1f,859,1790073047601,638684614642499,2,2,42.2,17.2,0.328628,3.191424,8.584515,5.064463,44.990828
d1f37ed1,785,1790073047601,638684614804702,3,1,38.3,18.1,0.24012,2.851977,7.605564,4.513467,37.322607
e0606b55,822,1790073047604,638684617546735,2,1,18.4,10.1,0.340792,0.093435,1.457264,1.023037,39.945345
b1269e28,676,1790073047620,638684632974919,8,4,102.1,87.1,0.744611,3.549594,10.253662,5.959457,48.731909
e0606b55,823,1790073047620,638684633225865,2,1,18.4,10.1,0.174186,6.330417,9.361315,2.856712,15.67913
1ac2ffac,845,1790073047628,638684641395376,1,0,5.1,14.4,0.116323,1.37207,2.056046,0.567653,38.182928
c7e22c1f,860,1790073047658,638684671429115,2,2,42.2,17.2,0.493444,4.709905,10.285586,5.082237,56.786616
06e9e5b9,789,1790073047658,638684671592449,6,3,93.9,20.8,0.296948,3.365528,8.376057,4.713581,59.048727
d1f37ed1,786,1790073047658,638684671796999,3,1,38.3,18.1,0.39225,3.993709,7.510186,3.124227,56.992297
b1269e28,677,1790073047665,638684678334016,8,4,102.1,87.1,1.879624,6.080017,11.281537,3.321896,45.359097
e0606b55,824,1790073047680,638684693455745,2,1,30.5,2.9,0.481059,1.634877,3.605366,1.48943,60.22988
1ac2ffac,846,1790073047680,638684693591240,1,0,5.1,14.4,0.331833,1.119375,2.76872,1.317512,52.195864
c7e22c1f,861,1790073047688,638684701035143,2,2,42.2,17.2,0.524459,4.578875,8.746695,3.643361,29.606028
d1f37ed1,788,1790073047689,638684702574512,3,1,34.2,33,0.462892,2.311349,7.616103,4.841862,30.777513
06e9e5b9,790,1790073047689,638684702738583,6,3,93.9,20.8,0.366722,2.198532,6.672662,4.107408,31.146134
d1f37ed1,791,1790073047696,638684709341186,3,1,34.2,33,0.368714,1.121346,5.955141,4.465081,6.766674
06e9e5b9,792,1790073047696,638684709603490,6,3,93.9,20.8,0.422343,4.036147,8.157814,3.699324,6.864907
06e9e5b9,795,1790073047702,638684715404039,6,3,93.9,20.8,0.248086,1.176094,4.843913,3.419733,5.800549
d1f37ed1,792,1790073047702,638684715521407,3,1,34.2,33,0.210614,5.686181,8.222367,2.325572,6.180221
c7e22c1f,862,1790073047707,638684720889742,2,2,42.2,17.2,0.32836,4.287509,6.57904,1.963171,19.854599
1ac2ffac,847,1790073047708,638684721079736,1,0,5.1,14.4,0.111315,1.817512,3.63881,1.709983,27.488496
c7e22c1f,863,1790073047763,638684776509877,2,2,71.1,13.3,0.639688,4.95443,11.660924,6.066806,55.620135
d1f37ed1,793,1790073047766,638684779865525,3,1,34.2,33,0.334906,3.989343,13.283298,8.959049,64.344118
06e9e5b9,796,1790073047766,638684779973214,6,3,93.9,20.8,0.373793,4.000705,12.218771,7.844273,64.569175
b1269e28,678,1790073047767,638684780114565,8,4,103.3,20.2,1.091421,3.122471,10.799446,6.585554,101.780549
1ac2ffac,848,1790073047793,638684806385242,2,0,39.5,54.7,0.17083,1.935777,6.97846,4.871853,85.305506
b1269e28,679,1790073047795,638684808361989,8,4,103.3,20.2,0.948299,0.787169,7.838658,6.10319,28.247424
1ac2ffac,849,1790073047800,638684813497235,2,0,39.5,54.7,0.205929,5.14462,7.429135,2.078586,7.111993
c7e22c1f,864,1790073047800,638684813712215,2,2,71.1,13.3,0.428923,3.643011,6.04204,1.970106,37.202338
b1269e28,680,1790073047809,638684822133922,8,4,103.3,20.2,0.910394,1.531826,7.284388,4.842168,13.771933
c7e22c1f,865,1790073047829,638684842309637,2,2,71.1,13.3,0.485477,4.45443,6.579105,1.639198,28.597422
1ac2ffac,850,1790073047829,638684842605742,2,0,39.5,54.7,0.153516,1.049587,2.628854,1.425751,29.108507
b1269e28,681,1790073047849,638684861979898,8,4,103.3,20.2,0.955002,2.337989,8.724591,5.4316,39.845976
1ac2ffac,851,1790073047877,638684890283896,2,0,39.5,54.7,0.154299,1.162928,6.508333,5.191106,47.678154
c7e22c1f,866,1790073047879,638684892353608,2,2,71.1,13.3,0.604801,3.372886,6.007391,2.029704,50.043971
c7e22c1f,867,1790073047920,638684933660076,2,2,71.1,13.3,0.520242,0.691501,3.367619,2.155876,41.306468
1ac2ffac,852,1790073047920,638684933761408,2,0,39.5,54.7,0.156436,0.491126,2.448437,1.800875,43.477512
b1269e28,682,1790073047928,638684941799272,8,4,127.8,78.8,0.764378,3.858972,9.30206,4.67871,79.819374
1ac2ffac,853,1790073047953,638684966074169,2,0,39.5,54.7,0.163714,2.922565,3.919238,0.832959,32.312761
e0606b55,825,1790073047968,638684981915717,2,1,38.9,183.6,0.354128,4.253317,5.951099,1.343654,288.459972
c7e22c1f,868,1790073047977,638684990880500,2,2,47.1,24.3,0.406276,1.80287,7.065447,4.856301,57.220424
b1269e28,683,1790073047979,638684992026930,8,4,127.8,78.8,0.667884,0.945199,7.052238,5.439155,50.227658
c7e22c1f,869,1790073047989,638685002200590,2,2,47.1,24.3,0.403387,2.160862,4.517125,1.952876,11.32009
1ac2ffac,854,1790073047989,638685002330165,1,0,6.9,25.9,0.061478,1.924243,3.528869,1.543148,36.255996
e0606b55,826,1790073047994,638685007307773,2,1,38.9,183.6,0.271165,0.035259,1.551344,1.24492,25.392056
b1269e28,684,1790073048002,638685015615783,8,4,127.8,78.8,0.579855,3.790553,8.490837,4.120429,23.588853
c7e22c1f,870,1790073048035,638685048410598,2,2,61.6,34.2,0.419336,2.55689,6.481752,3.505526,46.210008
d1f37ed1,794,1790073048035,638685048519134,3,1,52.4,91.2,0.179047,1.899496,5.151131,3.072588,268.653609
e0606b55,827,1790073048043,638685056762318,2,1,38.9,183.6,0.387856,4.406944,9.9527,5.1579,49.454545
b1269e28,685,1790073048045,638685058599595,8,4,102.2,59.5,0.71056,2.858818,10.249627,6.680249,42.983812
1ac2ffac,855,1790073048045,638685058696075,1,0,6.9,25.9,0.14199,5.350693,9.533808,4.041125,56.36591
06e9e5b9,797,1790073048045,638685058741224,6,3,72.5,17.5,0.700329,3.966246,8.606753,3.940178,278.76801
c7e22c1f,871,1790073048070,638685083876194,2,2,61.6,34.2,0.48641,2.322484,5.150902,2.342008,35.465596
1ac2ffac,856,1790073048070,638685084055503,1,0,6.9,25.9,0.092853,2.519536,4.652515,2.040126,25.359428
06e9e5b9,798,1790073048077,638685090157521,6,3,72.5,17.5,0.344518,3.106434,6.449539,2.998587,31.416297
d1f37ed1,795,1790073048089,638685102105763,3,1,52.4,91.2,0.914094,1.377091,5.312915,3.02173,53.586629
e0606b55,828,1790073048089,638685102315036,2,1,38.9,183.6,0.299525,2.277683,4.684697,2.107489,45.552718
1ac2ffac,857,1790073048109,638685122537616,1,0,6.9,25.9,0.124746,3.053896,4.929585,1.750943,38.482113
c7e22c1f,872,1790073048109,638685122659089,2,2,54.7,42.2,0.459051,0.243087,2.453387,1.751249,38.782895
06e9e5b9,799,1790073048115,638685128912406,6,3,72.5,17.5,0.340039,3.187765,5.97951,2.451706,38.754885
d1f37ed1,796,1790073048115,638685129017429,3,1,52.4,91.2,0.108532,3.928883,5.092921,1.055506,26.911666
e0606b55,829,1790073048121,638685134244580,2,1,38.9,183.6,1.456348,4.955451,7.439886,1.028087,31.929544
b1269e28,686,1790073048145,638685158558429,8,4,70.4,29.6,0.672388,2.485797,7.911181,4.752996,99.958834
1ac2ffac,858,1790073048150,638685163319025,1,0,6.9,25.9,0.15102,2.839018,4.346797,1.356759,40.781409
e0606b55,830,1790073048150,638685163532516,3,1,50.1,38.3,0.287749,0.949435,2.691905,1.454721,29.287936
c7e22c1f,873,1790073048157,638685170293149,2,2,45.7,2.1,0.354001,4.924008,8.128444,2.850435,47.63406
06e9e5b9,800,1790073048158,638685171190195,6,3,72.5,17.5,0.281711,3.195808,6.705024,3.227505,42.277789
d1f37ed1,797,1790073048158,638685171324136,3,1,52.4,91.2,0.083727,2.616367,4.649711,1.949617,42.306707
b1269e28,687,1790073048165,638685178643492,8,4,70.4,29.6,0.571354,3.912966,8.597222,4.112902,20.085063
1ac2ffac,859,1790073048190,638685203197575,1,0,6.9,25.9,0.128011,3.961824,4.790488,0.700653,39.87855
c7e22c1f,874,1790073048199,638685212920941,2,2,45.7,2.1,0.383621,4.952167,10.560262,5.224474,42.627792
e0606b55,831,1790073048199,638685213029970,3,1,50.1,38.3,0.323768,3.348049,8.546991,4.875174,49.497454
06e9e5b9,801,1790073048200,638685213101877,6,3,72.5,17.5,0.232087,2.502296,7.404395,4.670012,41.911682
d1f37ed1,798,1790073048200,638685213381939,3,1,56.5,29.7,0.173706,2.636144,6.430551,3.620701,42.057803
b1269e28,688,1790073048218,638685231526184,8,4,70.4,29.6,0.644424,4.431075,10.474872,5.399373,52.882692
1ac2ffac,860,1790073048233,638685246540375,1,0,6.9,25.9,0.098805,3.378555,5.332604,1.855244,43.3428
c7e22c1f,875,1790073048233,638685246631001,2,2,45.7,2.1,0.330958,0.92464,3.086471,1.830873,33.71006
e0606b55,832,1790073048241,638685254067891,3,1,50.1,38.3,0.197336,4.895641,8.877611,3.784634,41.037921
06e9e5b9,802,1790073048241,638685254426457,6,3,72.5,17.5,0.296288,3.517721,7.7305,3.916491,41.32458
d1f37ed1,799,1790073048241,638685254658919,3,1,56.5,29.7,0.208216,2.308754,5.799646,3.282676,41.27698
b1269e28,689,1790073048259,638685272285082,8,4,124.3,87.1,0.519675,4.249241,9.899591,5.130675,40.758898
1ac2ffac,861,1790073048266,638685279897914,1,0,6.9,25.9,0.24011,0.159377,1.279635,0.880148,33.357539
06e9e5b9,803,1790073048288,638685301358444,7,3,94.2,18.3,0.384187,4.414962,6.780274,1.981125,46.931987
d1f37ed1,800,1790073048295,638685308379562,3,1,56.5,29.7,0.34542,3.033276,6.33467,2.955974,53.720643
e0606b55,833,1790073048295,638685308499669,3,1,26.6,14.1,0.381614,2.728806,5.389645,2.279225,54.431778
c7e22c1f,876,1790073048300,638685313400281,2,2,45.7,2.1,1.389245,4.820946,8.135919,1.925728,66.76928
1ac2ffac,862,1790073048309,638685322596892,1,0,6.9,25.9,0.165671,3.050597,3.80261,0.586342,42.698978
06e9e5b9,804,1790073048317,638685330877593,7,3,94.2,18.3,0.454623,1.017192,5.12865,3.656835,29.519149
d1f37ed1,801,1790073048318,638685331083022,3,1,56.5,29.7,0.283698,1.107541,4.22032,2.829081,22.70346
e0606b55,834,1790073048323,638685336310799,3,1,26.6,14.1,0.625963,4.962682,7.97484,2.386195,27.81113
c7e22c1f,877,1790073048323,638685336557695,2,2,45.7,2.1,0.491488,4.171056,7.080199,2.417655,23.157414
b1269e28,690,1790073048345,638685358382810,8,4,124.3,87.1,0.832264,4.764396,9.248111,3.651451,86.097728
1ac2ffac,863,1790073048349,638685362505894,1,0,6.9,25.9,0.188507,3.370645,4.146086,0.586934,39.909002
e0606b55,835,1790073048365,638685378235395,3,1,26.6,14.1,0.3471,0.221617,1.576415,1.007698,41.924596
c7e22c1f,878,1790073048371,638685384018127,2,2,59,33.6,0.448315,1.342595,3.271134,1.480224,47.460432
d1f37ed1,802,1790073048378,638685391588596,3,1,25.3,34.4,0.325369,4.395836,8.355877,3.634672,60.505574
06e9e5b9,805,1790073048380,638685393375756,7,3,94.2,18.3,0.438729,3.832938,8.880715,4.609048,62.498163
b1269e28,691,1790073048380,638685393645166,8,4,124.3,87.1,1.011109,2.049527,7.150798,4.090162,35.262356
c7e22c1f,879,1790073048389,638685402696543,2,2,59,33.6,0.508354,3.736387,5.745779,1.501038,18.678416
e0606b55,836,1790073048396,638685409347857,3,1,26.6,14.1,0.248636,1.814531,4.803872,2.740705,31.112462
06e9e5b9,806,1790073048396,638685409462207,7,3,94.2,18.3,0.256439,0.694333,3.541677,2.590905,16.086451
d1f37ed1,803,1790073048401,638685414314152,3,1,25.3,34.4,0.670743,4.978074,7.101624,1.452807,22.725556
1ac2ffac,864,1790073048401,638685414422241,1,0,6.9,25.9,0.141272,5.529764,6.468367,0.797331,51.916347
b1269e28,692,1790073048408,638685421915383,8,4,124.3,87.1,0.619054,0.237831,3.977963,3.121078,28.270217
d1f37ed1,804,1790073048436,638685449674591,3,1,25.3,34.4,0.224058,2.713094,6.587933,3.650781,35.360439
1ac2ffac,865,1790073048436,638685449801358,1,0,6.9,25.9,0.05261,3.676129,6.249276,2.520537,35.379117
e0606b55,837,1790073048436,638685449887952,3,1,26.6,14.1,0.169955,1.835397,4.547537,2.542185,40.540095
c7e22c1f,880,1790073048445,638685458862207,2,2,59,33.6,0.960262,4.855827,11.97288,6.156791,56.165664
06e9e5b9,807,1790073048445,638685459023998,7,3,65.1,36.2,0.350692,4.972945,10.914693,5.591056,49.561791
b1269e28,693,1790073048453,638685466318336,8,4,142.5,24.4,0.983377,4.539324,11.425062,5.902361,44.402953
c7e22c1f,881,1790073048469,638685482644162,2,2,49.8,46,0.455675,3.288654,6.005931,2.261602,23.781955
1ac2ffac,866,1790073048474,638685487103803,1,0,6.9,25.9,0.126625,3.313166,4.405166,0.965375,37.302445
d1f37ed1,805,1790073048481,638685494866731,3,1,25.3,34.4,0.371167,3.684847,7.545426,3.489412,45.19214
e0606b55,838,1790073048481,638685495037374,3,1,26.6,14.1,0.226186,3.193005,5.806649,2.387458,45.149422
06e9e5b9,808,1790073048487,638685500640343,7,3,65.1,36.2,0.308716,3.494544,6.427721,2.624461,41.616345
c7e22c1f,882,1790073048522,638685535715035,2,2,49.8,46,0.396478,4.434948,10.53278,5.701354,53.070873
06e9e5b9,809,1790073048522,638685535845487,7,3,65.1,36.2,0.27987,4.001291,9.58463,5.303469,35.205144
1ac2ffac,867,1790073048522,638685535917614,1,0,6.9,25.9,0.111134,4.918799,8.825864,3.795931,48.813811
d1f37ed1,806,1790073048523,638685536343447,3,1,25.3,34.4,0.204189,3.52761,7.744539,4.01274,41.476716
e0606b55,839,1790073048529,638685542442046,3,1,78,52.4,1.781768,6.198559,11.964853,3.984526,47.404672
b1269e28,694,1790073048531,638685544124135,8,4,142.5,24.4,0.660883,4.030866,10.031433,5.339684,77.805799
c7e22c1f,883,1790073048559,638685572694873,2,2,49.8,46,0.489409,4.8808,11.166786,5.796577,36.979838
1ac2ffac,868,1790073048559,638685572855397,1,0,6.9,25.9,0.158439,4.869752,10.485455,5.457264,36.937783
06e9e5b9,810,1790073048559,638685572933811,7,3,65.1,36.2,0.449974,2.164407,8.087432,5.473051,37.088324
d1f37ed1,807,1790073048560,638685573290740,3,1,62.7,33.5,0.252685,2.661326,7.295727,4.381716,36.947293
e0606b55,840,1790073048563,638685576185566,3,1,78,52.4,2.048593,5.023393,8.413064,1.341078,33.74352
b1269e28,695,1790073048577,638685590427115,8,4,142.5,24.4,0.760299,2.020728,7.897254,5.116227,46.30298
1ac2ffac,869,1790073048586,638685599606076,1,0,6.9,25.9,0.145822,0.832655,1.492715,0.514238,26.750679
d1f37ed1,808,1790073048601,638685614619851,3,1,62.7,33.5,0.439468,2.743239,8.368699,5.185992,41.329111
06e9e5b9,811,1790073048601,638685614828650,7,3,65.1,36.2,0.426383,2.817459,7.287893,4.044051,41.894839
e0606b55,841,1790073048602,638685615995247,3,1,78,52.4,0.290024,2.755539,6.8845,3.838937,39.809681
b1269e28,696,1790073048610,638685623347134,8,4,142.5,24.4,1.896748,4.901925,12.579954,5.781281,32.920019
c7e22c1f,886,1790073048610,638685623540087,2,2,49.8,46,0.458703,3.764156,7.400203,3.177344,50.845214
e0606b55,842,1790073048635,638685648061511,3,1,78,52.4,0.390702,2.091192,4.364454,1.88256,32.066264
1ac2ffac,870,1790073048635,638685648216742,1,0,6.9,25.9,0.199425,1.43113,3.271206,1.640651,48.610666
d1f37ed1,809,1790073048643,638685656360354,3,1,62.7,33.5,0.420036,3.749564,8.805822,4.636222,41.740503
06e9e5b9,812,1790073048644,638685657229940,7,3,65.1,36.2,0.421029,3.38313,7.540023,3.735864,42.40129
b1269e28,697,1790073048652,638685665279873,8,4,124.5,52.2,1.05511,4.69694,10.874315,5.122265,41.932739
c7e22c1f,887,1790073048671,638685684931804,2,2,49.8,46,0.497143,0.267708,2.300399,1.535548,61.391717
1ac2ffac,871,1790073048677,638685690880913,1,0,6.9,25.9,0.13333,3.23604,5.426813,2.057443,42.664171
d1f37ed1,810,1790073048677,638685690969820,3,1,62.7,33.5,0.292212,1.223929,3.558463,2.042322,34.609466
06e9e5b9,813,1790073048684,638685697380078,7,3,121.5,12.9,0.997636,4.939275,8.464482,2.527571,40.150138
e0606b55,843,1790073048684,638685697645198,3,1,41.3,22.1,0.266523,5.169129,7.331577,1.895925,49.583687
1ac2ffac,872,1790073048709,638685722117204,1,0,6.9,25.9,0.206624,2.162808,3.176774,0.807342,31.236291
06e9e5b9,814,1790073048725,638685738531354,7,3,121.5,12.9,0.469111,2.029455,4.372805,1.874239,41.151276
d1f37ed1,811,1790073048731,638685744242905,3,1,62.7,33.5,0.310259,0.485139,2.331835,1.536437,53.273085
e0606b55,844,1790073048736,638685749740270,3,1,41.3,22.1,0.679488,4.962908,6.940873,1.298477,52.095072
b1269e28,698,1790073048744,638685757721308,8,4,124.5,52.2,0.955092,4.74493,9.587996,3.887974,92.441435
1ac2ffac,873,1790073048756,638685769218876,1,0,6.9,25.9,0.15648,4.616426,7.886886,3.11398,47.101672
06e9e5b9,815,1790073048756,638685769346544,7,3,121.5,12.9,0.432781,3.585525,7.16542,3.147114,30.81519
d1f37ed1,812,1790073048756,638685769553392,3,1,38.2,37.9,0.299935,3.113679,5.827838,2.414224,25.310487
e0606b55,845,1790073048761,638685774156889,3,1,41.3,22.1,0.900594,4.987459,7.259274,1.371221,24.416619
b1269e28,699,1790073048768,638685781107605,8,4,124.5,52.2,0.774406,0.912033,4.78382,3.097381,23.386297
c7e22c1f,888,1790073048788,638685801581671,2,2,64.4,47,0.382992,1.120265,3.20524,1.701983,116.649867
e0606b55,846,1790073048793,638685806582229,3,1,41.3,22.1,0.285389,0.493168,1.968027,1.18947,32.42534
06e9e5b9,816,1790073048801,638685814080599,7,3,121.5,12.9,0.300506,4.405697,8.083066,3.376863,44.734055
1ac2ffac,874,1790073048801,638685814216699,1,0,6.9,25.9,0.114005,4.61646,7.259272,2.528807,44.997823
d1f37ed1,813,1790073048801,638685814288245,3,1,38.2,37.9,0.23517,2.561963,5.349843,2.55271,44.734853
b1269e28,700,1790073048817,638685830818826,9,4,141.7,19.2,0.588664,2.984729,6.806465,3.233072,49.711221
1ac2ffac,875,1790073048828,638685841443340,1,0,6.9,25.9,0.18465,1.063122,3.124362,1.87659,27.226641
c7e22c1f,889,1790073048828,638685841542516,2,2,64.4,47,0.322397,0.104621,2.317411,1.890393,39.960845
e0606b55,847,1790073048832,638685846019949,3,1,41.3,22.1,0.337999,0.029143,1.367521,1.000379,39.43772
06e9e5b9,817,1790073048841,638685854320515,7,3,121.5,12.9,0.307637,3.709831,8.016994,3.999526,40.239916
d1f37ed1,814,1790073048841,638685854519773,3,1,38.2,37.9,0.148035,3.063189,6.392823,3.181599,40.231528
b1269e28,701,1790073048847,638685860524426,9,4,141.7,19.2,0.947106,3.542764,8.00583,3.51596,29.7056
1ac2ffac,876,1790073048881,638685894985739,1,0,6.9,25.9,0.19959,3.015663,3.95468,0.739427,53.542399
c7e22c1f,890,1790073048891,638685904256652,2,2,64.4,47,0.649262,3.861622,9.312092,4.801208,62.714136
e0606b55,848,1790073048891,638685904479572,3,1,65.1,9.8,0.238237,3.374626,8.280977,4.668114,58.459623
06e9e5b9,818,1790073048891,638685904603848,7,3,109,30.3,0.388076,2.32237,7.299025,4.588579,50.283333
d1f37ed1,815,1790073048891,638685904794739,3,1,38.2,37.9,0.305636,1.894668,6.116462,3.916158,50.274966
c7e22c1f,891,1790073048911,638685924092736,2,2,64.4,47,0.488032,0.051716,2.646624,2.106876,19.836084
1ac2ffac,877,1790073048916,638685929494082,1,0,6.9,25.9,0.163187,4.189427,6.397767,2.045153,34.508343
e0606b55,849,1790073048916,638685929586396,3,1,65.1,9.8,0.287823,2.23357,4.562719,2.041326,25.106824
d1f37ed1,816,1790073048916,638685929921051,3,1,38.2,37.9,0.312783,0.407715,2.90313,2.182632,25.126312
06e9e5b9,819,1790073048923,638685936714927,7,3,109,30.3,0.336134,4.478322,7.857436,3.04298,32.111079
b1269e28,702,1790073048925,638685938099425,9,4,141.7,19.2,0.647486,1.986455,6.16681,3.532869,77.574999
1ac2ffac,878,1790073048949,638685962063056,1,0,6.9,25.9,0.155919,0.065399,0.847413,0.626095,32.568974
c7e22c1f,892,1790073048956,638685969236844,2,2,66.6,33.1,0.530428,2.619523,5.723482,2.573531,45.144108
d1f37ed1,817,1790073048956,638685969373027,3,1,38.2,37.9,0.329888,1.629735,4.33335,2.373727,39.451976
06e9e5b9,820,1790073048962,638685975326740,7,3,109,30.3,0.417784,1.828225,4.777884,2.531875,38.611813
e0606b55,850,1790073048967,638685980252095,3,1,65.1,9.8,0.359431,0.72091,2.476785,1.396444,50.665699
b1269e28,703,1790073048975,638685987963464,9,4,141.7,19.2,0.789621,0.735541,5.220533,3.695371,49.864039
1ac2ffac,879,1790073048995,638686008577145,1,0,23.7,16.2,0.132605,4.515688,6.565513,1.91722,46.514089
c7e22c1f,893,1790073048995,638686008710708,2,2,66.6,33.1,0.494896,0.139394,2.582364,1.948074,39.473864
06e9e5b9,821,1790073049006,638686019534544,7,3,109,30.3,0.372371,0.786585,3.393536,2.23458,44.207804
d1f37ed1,818,1790073049012,638686025147427,3,1,39,64.2,0.297744,0.532421,2.63101,1.800845,55.7744
e0606b55,851,1790073049018,638686031853222,3,1,24.9,8.1,0.257235,4.241201,7.074415,2.575979,51.601127
b1269e28,704,1790073049019,638686032853479,9,4,106.1,55.6,0.66881,1.817556,5.858547,3.372181,44.890015
