camera,epoch_ms,interval_ms,framesDecoded,framesDropped,freezeCount,totalFreezesDuration,packetsLost,jitterBufferDelay,jitterBufferEmittedCount,decoded_fps,jitter_buffer_ms
06e9e5b9,1790073149395,1014.89111328125,25,0,0,0,0,0.5447489999999959,25,24.6331844597322,21.789959999999837
e0606b55,1790073149395,1014.993896484375,25,0,0,0,0,0.5650409999999937,25,24.630689984040565,22.601639999999747
c7e22c1f,1790073149395,1014.972900390625,25,0,0,0,0,0.4935609999999997,25,24.631199503334955,19.742439999999988
b5e8f409,1790073149395,1014.9609375,21,0,0,0.0,0,0.7228750000000019,20,20.690451449024362,36.1437500000001
b1269e28,1790073150408,1012.786865234375,21,0,0,0.0,0,1.6295330000000092,20,20.734866062012234,81.47665000000046
1ac2ffac,1790073150408,1012.764892578125,25,0,0,0.0,0,0.5359629999999953,25,24.68489990441833,21.438519999999812
d1f37ed1,1790073150408,1012.72998046875,25,0,0,0,0,0.5769530000000032,25,24.685750873523617,23.078120000000126
06e9e5b9,1790073150408,1012.73291015625,25,0,0,0,0,0.5375659999999982,25,24.68567946127362,21.50263999999993
e0606b55,1790073150408,1012.84716796875,25,0,0,0,0,0.5723520000000093,25,24.68289470576013,22.894080000000372
c7e22c1f,1790073150408,1012.8291015625,25,0,0,0,0,0.4832680000000096,25,24.683334988530927,19.330720000000383
b5e8f409,1790073150408,1012.7900390625,20,0,0,0.0,0,0.7276899999999955,20,19.747429603981114,36.384499999999775
b1269e28,1790073151420,1012.533203125,20,0,0,0.0,0,1.7139139999999884,20,19.75243867388608,85.69569999999942
1ac2ffac,1790073151420,1012.530029296875,26,0,0,0.0,0,0.5636050000000097,26,25.67825076561435,21.677115384615757
d1f37ed1,1790073151420,1012.490966796875,26,0,0,0,0,0.6145649999999989,26,25.679241447707746,23.637115384615342
06e9e5b9,1790073151420,1012.47705078125,26,0,0,0,0,0.5418140000000022,26,25.679594396670836,20.839000000000087
